,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,21657.45884,29244.43627,23914.82441,47227.89005,29292.08941,72909.20104,62246.61088,51250.45551,112016.6115,25396.3785,33543.101,39130.65254,47942.52034,67221.36997,33362.21836,30097.91597,41137.50436,51686.91521,33460.40736,41980.92522,58979.72363,61487.2064,50417.88969,72809.10636,55306.61313,49214.98942,42308.3662,48221.24514,52232.05024,71435.7997,54174.14893,67639.99267,60937.01554,60855.574,64863.2688,72896.88446,97447.60615,88598.01598,104866.309,151459.1126,153928.4268,64851.50663,64920.9854,44117.00394,51378.00318,56060.78905,49073.48285,89469.30044,37757.58656,51419.65617,39031.42545,28927.57504,67266.11282,37636.11056,116845.8763,34344.58779,24136.75425,39973.93044,16963.58102,34145.29494,12655.80154,23666.25449,43407.89742,54837.77091,8581.983973,25609.20104,18589.08593,32479.29809,44994.52099,0,55234.08491,12857.02246,31663.13648,13242.57329,17724.03916,39214.00487,25657.89279,15867.96436,14271.12443,29221.20501,65304.12823,35872.2915,16402.10354,60580.29429,12262.54836,81066.48751,68593.71254,94476.60903
WESTCHASE,66798.04194,78564.94856,70445.62467,99608.54049,31435.2165,66075.30111,103992.5333,94543.5288,56941.62506,56627.82064,79310.96037,87648.8588,99521.29847,114702.7535,52570.41067,59092.19692,83197.5572,88822.82058,74229.67183,41499.42395,36698.07721,107019.3577,36696.9011,120156.4689,101178.7678,45790.92267,68975.21974,55600.26079,89612.96716,51394.53162,84919.49499,107729.5239,68090.94858,77889.63111,81752.17827,102486.1524,85936.42301,94026.04504,127160.4414,177299.3653,183274.9133,49596.5377,42858.16177,17146.88074,21532.13875,58200.51869,46171.74823,132091.6705,76096.17935,33862.15667,65143.0038,70076.04662,24373.10806,91717.0403,158521.0535,39078.95266,46988.00461,26241.67129,55448.96964,77493.42091,58187.85537,70076.04662,97906.7119,103157.6355,59020.85413,30504.10983,66664.51682,80949.40842,96204.06813,55234.08491,0,64155.47857,83979.54887,42080.50642,68477.4648,19927.17395,76747.39128,65360.32528,47323.50521,35074.54562,112545.2149,88547.22273,42351.55686,11044.84549,57950.53282,29348.19827,34589.98785,45335.29252
MUSEUM PARK,12270.87208,24274.98183,16541.93871,40614.55869,38252.92751,77310.37917,58078.64159,47270.05757,120925.6176,30905.11362,31302.5818,36769.2059,40528.52605,64400.87606,38387.3997,33217.98571,37832.91002,51070.68716,32464.95935,48539.90647,67411.49613,58826.91395,57933.51282,63830.24267,49005.08966,51888.66134,42633.50587,53360.2595,50377.50656,78604.36526,53173.82451,65636.73879,63935.84257,61030.88969,63517.70103,71517.5973,102506.7767,89063.32931,104489.9793,149988.0928,152442.6535,71918.92506,72488.30554,53746.09072,57790.69948,68517.62253,54176.96196,85377.18532,42558.63507,63064.12483,51752.24341,31987.91267,77999.07124,34873.57056,112863.8134,46957.69412,36161.87321,50895.90083,29094.02794,30848.48514,17599.57128,19661.22895,40571.86912,51887.68632,11800.26293,34447.45548,15628.8746,29536.8437,42156.75461,12857.02246,64155.47857,0,28850.0536,22075.22494,14905.80169,48313.5921,19412.57753,7732.28965,24119.04038,41219.0904,61537.79471,31828.25244,24309.29432,69674.41206,12849.85101,90179.74766,77692.8145,103586.7264
LAWNDALE / WAYSIDE,30876.18605,14965.23257,21470.86117,19702.43682,57724.40089,89366.16206,43390.02269,26384.90544,140696.178,46780.72596,23235.61526,24175.78524,26112.37891,40857.73006,53444.70521,47600.16714,30349.45823,47170.41558,36097.56441,64721.10381,84587.57904,39790.25392,74431.71171,45304.40899,36995.76556,69861.13097,50340.9898,67835.63424,41184.61655,94570.8343,51776.87635,54287.41877,74386.33058,66248.2137,69596.24743,65163.64975,114940.2556,93371.32781,104937.7064,141274.7162,143603.9049,87849.48266,92228.16768,73227.43855,80668.2248,81865.78793,72412.28661,64455.74747,47264.70827,81244.9853,65947.25963,38770.94676,97010.00672,10370.7307,89027.92971,62493.42009,50917.40707,69734.69932,43328.17094,25441.67434,31186.1104,22651.54232,16986.50255,26522.72434,30194.45881,55418.12129,20503.02341,8745.409758,13391.95284,31663.13648,83979.54887,28850.0536,0,41901.99044,15538.32144,67915.37455,11174.24142,26070.74533,40854.43877,58993.49224,38550.11497,8022.021238,42565.44042,89283.04792,31310.38591,109618.5667,96878.12998,122854.7433
GREENWAY / UPPER KIRBY AREA,26038.26814,37488.4102,29603.00288,57851.04125,19855.89995,65903.09237,68810.63116,58032.60231,98889.73151,19272.92273,39205.26862,46325.97078,58182.79682,74243.02731,26983.48605,28353.59288,44741.02781,60652.28804,35306.14606,33800.60565,49254.50923,67493.44558,41342.26626,80310.68421,61653.19424,39045.2041,38832.81464,41070.67207,54836.31435,62407.3358,54085.76114,71171.62765,56621.38515,56614.66173,59102.40634,73502.07114,89791.71388,84346.71962,104168.0482,152014.819,154532.1325,55939.08481,56636.32531,32035.41169,45276.65227,57165.88756,46708.70125,96125.66971,47339.76379,43388.03617,46877.73997,37597.31364,56797.12727,49714.62527,123621.1328,33356.1472,26505.08934,31368.07485,23383.26492,41092.29354,21786.04032,30420.29292,56067.87991,62440.64772,19088.97383,16535.55126,26156.26208,40069.56062,54125.28592,13242.57329,42080.50642,22075.22494,41901.99044,0,26541.40967,26598.92375,34990.11556,23550.25968,16298.49192,23732.9639,72295.30897,46674.0512,7208.464404,47835.42082,16212.55699,68526.98411,56469.85432,82129.87918
GREATER THIRD WARD,19798.40025,14435.38968,10923.44261,31430.76556,42226.35049,77451.15935,48186.17295,34112.76252,125413.4402,32768.44472,24945.52044,29907.44907,32559.15058,53793.20169,39992.66291,34203.63307,31182.60183,46852.90973,27738.78346,50482.00754,69783.08306,49602.41992,61054.38933,55907.01259,42624.34899,59177.60297,40362.39434,54525.22583,44437.79572,80598.57887,48207.40646,59481.82797,63225.00732,58102.35614,64148.96121,66052.21311,102947.0474,86066.78091,100418.143,144383.7539,146823.9369,73902.52273,80232.62675,58334.18234,65613.88117,72612.31128,59694.03408,72267.31876,44116.87706,67628.6642,55775.30783,33967.67526,82609.40685,23926.62712,99485.51801,51112.98432,40148.45732,55500.83738,33190.01854,24908.83659,21288.99593,15292.09231,30820.92232,37114.6087,15699.30943,40693.25264,10475.85935,14759.72482,28346.59761,17724.03916,68477.4648,14905.80169,15538.32144,26541.40967,0,52389.6839,8855.245985,14128.01395,28354.25693,45717.13316,49036.68799,20159.84795,27279.15524,73759.51049,18085.94552,94149.18675,81508.10345,107456.3577
MID WEST,49943.95903,61710.18681,53594.28411,82651.89698,17441.92715,59503.36267,86308.60319,76261.93004,73902.058,37265.93647,62623.8391,70747.40648,82793.16416,95030.73144,38967.93944,45017.68022,66046.51102,76520.7295,57765.33443,28752.93931,33054.97992,87767.21612,29833.91988,103621.457,84683.29169,36635.99815,54550.86886,42926.87019,73155.5979,46488.49832,69029.32577,89736.2305,58254.12738,65545.63457,69652.13478,87635.39579,80291.05494,85235.40022,115263.0365,164731.9249,168524.1594,41996.75927,44551.86006,14700.44908,27296.61538,54226.07619,44821.50376,113969.378,66095.42394,33162.11596,54056.5492,56624.9354,34756.72611,76052.28667,141191.522,33746.59283,36441.02817,22385.24347,44683.17766,63577.2307,44859.10279,55480.88633,82544.98099,87999.42462,45149.61434,18246.69877,51985.98524,64696.64448,80205.90514,39214.00487,19927.17395,48313.5921,67915.37455,26598.92375,52389.6839,0,59811.42772,48924.98541,33709.47752,25736.03094,98455.88976,71712.51445,26190.49344,21370.22003,40987.77285,41939.99221,30997.13759,55537.62292
GREATER EASTWOOD,20039.14079,7419.360821,10750.43569,22873.25896,49521.08489,79555.46993,50662.85427,35334.33617,133667.5995,37082.28218,20443.09184,24175.80275,26162.96901,45760.53286,43256.02879,37261.48424,26095.007,50489.28796,27743.90932,55050.05188,75302.63983,41842.31855,64756.24381,47178.8216,37016.65207,58694.20412,41330.72301,57378.48272,40803.52477,84511.80525,46079.44837,54338.99731,64905.95186,58349.31906,61675.28875,63068.25771,105127.1787,86070.94624,99382.64599,141061.936,143476.4395,77779.06163,81200.51184,66948.72262,73158.12961,80709.91636,67598.9882,73231.39087,48399.95795,76482.31923,64075.92084,38884.86065,91366.62723,19507.97456,100035.6207,59690.63856,48533.82714,64309.90998,41341.64188,28485.09511,29183.50243,22220.7431,26470.93762,36627.3638,24248.42783,47538.87551,18215.34995,15212.79448,23535.94605,25657.89279,76747.39128,19412.57753,11174.24142,34990.11556,8855.245985,59811.42772,0,15552.54701,37051.77576,54561.77796,48636.20237,12921.54614,34551.98952,81112.81849,21404.90253,101201.7987,88269.75992,114266.8449
MIDTOWN,7044.232103,19329.10647,10777.89783,35885.41196,38723.89335,71696.01084,60505.15489,48137.36701,122295.5103,26580.30709,25489.51675,31400.52823,34870.61709,59331.28166,33573.43473,28012.36616,32028.84125,55009.60421,24951.41095,44464.13023,64297.55865,53317.2534,54163.19248,58248.87817,43192.0725,47876.33374,35413.52807,48345.48359,44027.82405,74443.95394,45672.70638,59594.92289,57700.73765,53558.22472,56031.92928,64375.24078,97138.44062,81599.95151,96792.25911,142953.0164,145426.6499,67739.00222,69217.3668,55516.80888,60069.5728,71916.41418,57115.33992,86346.49038,48224.09211,65412.6765,54898.48098,37636.72189,80007.83685,32409.13286,113610.8854,49858.56487,39239.32309,53043.77245,32635.62643,34194.15488,22755.14694,20902.04107,38819.64613,50554.93784,14927.41986,36250.21233,15179.74793,28610.62883,39002.43483,15867.96436,65360.32528,7732.28965,26070.74533,23550.25968,14128.01395,48924.98541,15552.54701,0,27002.63267,43755.99004,61995.16927,28430.741,23194.3627,70289.17515,8672.858259,90494.87571,77448.23037,103440.1965
BRAESWOOD,32303.85572,40627.90702,34944.39237,58365.0818,30967.61556,78388.79217,63449.43607,53583.47804,102729.2649,32197.32648,47811.62394,53393.48538,59154.9005,79981.93269,39848.73879,41530.62122,54408.90047,50814.69372,46271.845,45863.15373,58773.65536,75431.63493,52334.01494,84202.98374,66650.04277,54447.77699,51382.17787,53623.97053,66236.26678,73197.27062,66718.11343,81768.66151,69659.90284,69838.05831,72312.1542,86121.16275,102076.0755,97422.04051,117307.1991,164729.4856,167226.2657,66962.41252,67641.71415,35108.26029,39875.64922,45408.32657,34853.78522,91251.37934,36822.81012,40611.49517,31214.41847,28782.6906,57148.07639,46197.79687,118309.8315,22855.96276,12761.69107,30051.92321,11089.05758,34487.03296,12606.46942,27464.27092,51065.55098,60148.66678,12876.93024,18462.4773,25938.39638,38606.82759,53976.00004,14271.12443,47323.50521,24119.04038,40854.43877,16298.49192,28354.25693,33709.47752,37051.77576,27002.63267,0,18325.11794,68051.23167,47060.01412,20451.92076,54271.98007,22585.35195,75140.22458,63723.52154,88951.04797
MEYERLAND AREA,48031.92301,57882.59669,51231.26047,76447.84844,33295.95627,80273.54193,72643.00336,63468.2496,85687.96095,40122.68073,60629.96523,66503.54836,77158.72126,91253.79971,47607.1299,50672.10444,67180.77009,57924.75257,57926.27223,47651.36568,54787.45317,86332.8589,51284.39989,101534.721,83457.6097,55436.55954,62509.08407,56997.71849,76666.05949,70814.36622,76400.16397,92308.72674,75746.76784,77548.70576,81288.5173,95827.74197,102798.1276,103601.9619,126281.705,174333.2704,176852.9987,65380.59294,65516.56323,22126.02397,28512.33285,34855.97656,24433.18656,100839.772,43949.48796,22290.50543,34582.66077,37392.71747,39277.12416,64519.68639,127104.2034,11747.52111,13210.43266,14364.37879,20578.88025,46615.1291,28816.84035,38960.98975,69280.51374,73294.08597,30908.48554,13993.10728,38601.41297,56577.70898,69908.06642,29221.20501,35074.54562,41219.0904,58993.49224,23732.9639,45717.13316,25736.03094,54561.77796,43755.99004,18325.11794,0,80449.50094,65093.35574,28456.84343,43477.63599,37455.43221,64109.49724,56361.7924,78068.97145
EDGEBROOK AREA,67271.4044,51401.45226,58124.37208,44775.7617,89011.73671,125672.9879,23593.99444,27658.32982,166137.1056,81669.20574,59940.17266,54744.95325,55332.7613,55452.23681,88618.56961,82865.06532,66179.23261,39874.03118,72850.70254,99453.78779,118692.6637,62540.98778,109092.9395,65801.68664,65887.16414,106829.5383,87033.85839,103179.0225,74714.09582,129541.6244,87813.55579,80729.23201,110930.1721,102907.9953,108079.7927,96382.52991,151245.628,129696.1175,139711.4111,165294.5649,167273.5308,122840.0533,128086.9268,100028.3263,104888.7852,90258.46823,90673.38989,26017.0496,47099.9771,101301.7905,78574.51708,43973.80961,119075.7795,31978.26707,51615.71758,81338.51803,71086.43085,92583.91384,60582.91253,35062.53477,56537.45598,43051.04841,24657.66282,24029.98131,60700.09323,85957.09063,48393.86752,38933.23813,30721.67284,65304.12823,112545.2149,61537.79471,38550.11497,72295.30897,49036.68799,98455.88976,48636.20237,61995.16927,68051.23167,80449.50094,0,40357.01301,75691.85336,119455.2494,65921.11064,140280.7806,128370.8018,153984.1535
MAGNOLIA PARK,32957.16228,14700.4298,23533.05438,13363.21159,61415.04683,87780.2843,47141.79298,29170.42202,145484.1394,47972.27105,20544.81299,16823.42226,18510.22429,35660.07342,53976.60714,47915.79649,26181.63521,54094.77373,33742.62194,65926.8328,86260.86917,32949.34157,75666.12033,38376.19176,29410.03112,71205.92101,48209.31505,67466.74796,34858.60794,95233.57767,47458.79234,46663.98154,72476.0993,62890.21171,69188.93745,58655.56302,113253.2421,89364.39693,99817.5182,133782.9106,136084.6199,88500.25549,93977.25073,78486.76723,84478.06342,88742.29659,77378.3614,65329.73576,54817.23922,87258.34834,72718.09273,45716.73804,102642.4954,14097.34881,88638.50663,69080.14317,57567.49514,75442.6603,50030.44691,32810.48493,37823.32957,29543.74768,19451.17323,27569.14044,34224.48703,59087.39226,26944.78991,16531.63718,11661.98339,35872.2915,88547.22273,31828.25244,8022.021238,46674.0512,20159.84795,71712.51445,12921.54614,28430.741,47060.01412,65093.35574,40357.01301,0,46379.21533,92998.75499,34077.44917,113019.6681,100013.3974,126007.1756
AFTON OAKS / RIVER OAKS AREA,24910.97789,36629.56284,28549.89236,57410.44226,16036.62896,58830.12222,71256.40809,60274.3576,99116.47828,14280.76933,37938.98058,46262.03767,57646.45962,72398.45654,21435.04188,24533.52386,42423.87606,64163.59014,33715.63873,26766.53426,43168.17176,64756.82449,34646.64717,79057.23312,60274.76561,34844.68815,36174.31952,34002.49197,50199.12306,55702.38899,48377.15552,66982.10992,49579.04616,49421.46242,55557.22877,67669.45506,82711.65231,77155.90376,97827.22547,146040.4572,148570.6218,49168.98766,53921.03146,33034.63357,49210.76826,60103.65562,52576.21668,98473.86655,52005.22251,45288.05343,51217.89504,42469.78548,58030.67416,51205.29508,125890.9137,38098.7564,29613.18641,35887.75216,27795.57003,44201.78012,26651.86999,33353.04325,58067.84831,63970.11964,24291.94233,20090.83794,27728.11856,41617.89146,54617.87321,16402.10354,42351.55686,24309.29432,42565.44042,7208.464404,27279.15524,26190.49344,34551.98952,23194.3627,20451.92076,28456.84343,75691.85336,46379.21533,0,47560.47708,15782.30785,67518.34569,54488.7922,80485.34212
BRIAR FOREST,70044.81392,81718.44634,73632.82832,103325.7333,31765.78328,58662.80318,106332.0504,96503.91237,53832.99118,55853.84655,81971.74365,90952.69858,102163.7943,114040.9843,52227.13648,58584.58975,84105.71013,95573.65194,76473.52638,39940.57501,30874.26382,105989.4354,31897.18656,122258.1908,103285.3549,42922.07809,68904.27747,52445.70088,90347.17365,40566.17692,85312.50358,106670.0155,62957.32343,74219.64799,79691.55064,99349.05038,75924.05482,87878.25095,123092.1936,173174.1412,179938.5584,43201.05466,36098.40755,22263.91674,28802.82135,63894.48308,56386.00745,134185.7945,84766.14503,40105.48148,69698.19706,77261.82852,31721.36144,97412.93997,161104.6638,48568.36499,55234.68534,35701.43298,64055.74301,84442.38645,65387.44788,76630.67468,103874.5123,109298.3458,65919.28567,37729.05267,73234.31686,86051.6198,101574.1188,60580.29429,11044.84549,69674.41206,89283.04792,47835.42082,73759.51049,21370.22003,81112.81849,70289.17515,54271.98007,43477.63599,119455.2494,92998.75499,47560.47708,0,62069.46807,20874.94,24062.80702,35273.75382
NEARTOWN - MONTROSE,10589.91657,25148.27328,13819.65512,41687.17843,30650.97863,64541.09601,63092.50451,51942.13382,114883.7565,18180.07665,27840.81577,37023.78582,41983.9223,64914.2062,25544.30361,20416.6667,34493.53657,57013.32925,23687.37816,35923.64851,55631.38763,57712.41348,45592.89324,64493.37834,46104.41925,42306.30655,31003.81414,40510.4088,44360.34377,66028.63548,44209.332,60721.39029,51462.71139,49496.93465,52769.20362,63544.24101,89677.31133,77492.32819,94875.75043,142147.4591,144646.5331,59329.9658,62180.56103,48236.20272,55547.08685,67416.31862,56919.647,90159.29076,48205.59074,58688.01069,50854.16872,37621.16772,72871.46274,37853.3326,117515.3853,44587.41583,34710.20342,46082.43535,28934.23314,36591.17625,22184.142,24386.21653,44888.60059,55049.81645,14402.71087,29307.48069,19082.39275,32794.60596,44522.09905,12262.54836,57950.53282,12849.85101,31310.38591,16212.55699,18085.94552,40987.77285,21404.90253,8672.858259,22585.35195,37455.43221,65921.11064,34077.44917,15782.30785,62069.46807,0,81879.64642,68826.00062,94818.5982
MEMORIAL,89440.85351,100849.8072,93048.21255,122945.572,51934.54258,60148.17163,123347.2222,113245.1663,44143.59303,66912.38666,100335.121,110367.2217,119987.3222,126470.387,66236.21804,72095.28886,100550.5536,116194.8271,92389.07494,52888.56666,34363.72532,122592.1836,45473.90214,138591.9825,120012.2992,52237.26313,82228.16602,60251.39109,105667.8688,39544.76047,100152.9293,121337.2131,68965.47561,84295.49574,86084.91743,111174.4157,69625.236,89555.4535,113691.4319,163048.8055,170623.8159,44871.69608,33921.86307,42329.60192,47618.62887,77793.14331,74090.02605,139374.32,105323.8079,56811.29186,77160.41919,98133.07216,37492.40083,117898.8254,170776.0001,68400.444,75948.78879,55581.18818,84636.87369,105291.0797,86261.54068,97386.22078,124454.3999,129931.7831,86775.07084,58594.62748,93925.45742,106306.3792,121902.6776,81066.48751,29348.19827,90179.74766,109618.5667,68526.98411,94149.18675,41939.99221,101201.7987,90494.87571,75140.22458,64109.49724,140280.7806,113019.6681,67518.34569,20874.94,81879.64642,0,17326.78148,26203.46383
SPRING BRANCH WEST,76216.25614,87541.2581,79855.99667,109700.5341,39537.06606,48499.25276,112012.9129,101061.167,55403.55619,53590.19825,86936.79608,97127.29155,106449.8429,112929.9226,52711.98005,58610.33252,87007.92041,106037.1972,78919.43887,39361.72678,21627.8775,109049.276,32019.64796,125057.2055,106468.4672,39002.35888,68787.28479,47373.94168,92149.35281,28982.58529,86792.17199,107873.3162,56273.94534,71185.71051,74185.07652,97845.62255,60709.03277,78771.0305,105711.6127,155614.7616,164003.4746,32574.43318,23009.83682,41808.43535,49980.41586,79589.89797,75796.59798,136130.2379,95352.75948,59342.38502,79440.62068,86655.06229,49023.61134,105309.6631,163647.3941,64743.05101,66082.29538,53089.62394,74469.44906,93576.78652,74879.24357,85334.34706,111983.4199,117538.6551,75176.68684,47710.95271,81507.00451,93497.04965,109084.1276,68593.71254,34589.98785,77692.8145,96878.12998,56469.85432,81508.10345,30997.13759,88269.75992,77448.23037,63723.52154,56361.7924,128370.8018,100013.3974,54488.7922,24062.80702,68826.00062,17326.78148,0,25997.17768
ADDICKS PARK TEN,102159.5976,113427.8414,105811.2413,135617.5891,65352.77644,69806.2802,137204.5191,126825.449,38172.78918,79456.16695,112696.9817,123052.3884,132190.2833,138680.6298,78262.41491,83983.94494,112663.9932,130155.1037,104204.2659,64874.30558,45572.39548,134700.2764,57135.59478,150614.8516,132122.4583,63751.13313,93988.74197,71255.79816,117626.4372,48872.36798,111535.736,133106.4485,79682.51761,95477.12883,95788.62754,122655.6777,73281.46366,97691.30745,123159.9418,162059.4062,172088.5018,55471.28115,43768.0815,56269.46893,63075.25132,94018.04709,90719.92422,155254.7564,119282.058,73634.30607,94102.91602,111947.4601,52396.94602,131249.3772,184673.5398,82266.26785,89903.05697,69471.32625,98596.61719,119045.738,100093.4457,111016.6264,137883.8298,143409.0449,100550.9637,72481.86277,107422.5195,119484.8065,135079.8178,94476.60903,45335.29252,103586.7264,122854.7433,82129.87918,107456.3577,55537.62292,114266.8449,103440.1965,88951.04797,78068.97145,153984.1535,126007.1756,80485.34212,35273.75382,94818.5982,26203.46383,25997.17768,0
