,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,13312.39835,22477.06764,15976.88359,41942.47328,21380.4266,55332.33095,49327.29382,35614.81802,80071.51136,15180.15635,25183.93828,32353.59184,42425.66265,55503.71983,25163.70523,24360.54811,32770.80765,40595.47238,24928.28908,32735.57995,51705.39427,51724.63587,42724.08442,65994.2611,47950.94258,43051.94742,35217.7547,37208.73526,42552.93607,61792.92606,44609.17165,57282.32186,48672.36498,44822.70638,58707.25051,57841.06312,90502.82765,76570.02632,90372.64997,131004.7723,115074.3336,52562.56883,61013.43647,33622.53234,42963.79888,46467.1205,40728.52572,72542.66024,30826.55952,37266.27862,27170.50557,20514.08832,53591.22511,32851.36719,96409.47489,26125.93823,16587.22906,32279.12553,10186.27081,26582.39482,6834.292575,16361.71663,39024.05329,47037.46515,2695.510797,20363.81174,9521.318904,23151.36854,38389.44199,0,47121.41297,6346.326924,25495.08136,5389.083153,10753.81313,30239.63438,19421.12746,8509.59326,6303.62266,20417.15587,60094.92445,30660.98333,9704.058395,50235.30266,5191.725979,54975.75434,51646.89143,73825.432
WESTCHASE,58213.2618,69957.4608,61851.83572,91241.13411,22504.76686,53256.43803,89284.05478,79017.41946,25737.42158,39269.59464,70533.27625,79110.61435,90752.13882,103009.0875,43599.51816,50321.17078,73323.34794,78336.71351,65343.83736,32726.84465,30662.01905,96667.83698,28745.8628,111247.5254,92268.16605,37790.12521,59918.41366,45738.40992,80908.48329,42915.69949,75157.78791,97557.17396,56954.8063,66026.96909,73093.81093,91377.77188,79052.31254,84928.40628,110525.5476,158977.6493,150218.0952,42135.71843,38206.26768,9018.96958,15453.11361,49521.71099,39521.15042,114175.3349,67444.60178,24151.4581,47760.62513,61392.6873,10664.96446,83363.39825,137776.9761,30921.8978,38280.24827,18140.92586,46792.17394,68835.99823,49523.04675,61352.95607,89461.28222,94658.66561,50415.68157,21988.6696,58107.85505,72850.55993,87970.33329,47121.41297,0,55962.72524,75781.43208,33927.69919,60364.15062,8859.545727,68430.03226,57146.03206,38751.18381,26394.8692,103858.7552,80298.35363,33965.77736,4603.692794,49716.19377,14276.38978,21737.54701,32495.71584
MUSEUM PARK,8958.490026,16506.80203,10143.19466,36864.33891,29930.1132,59221.04342,46152.52493,31818.36533,89063.31732,18703.07332,22020.47436,29680.24898,36071.70656,52677.64414,29170.83801,24751.0079,30825.07996,41218.69004,23959.51148,39369.03081,59968.0385,49141.68242,50658.29577,59501.87868,43497.54982,48614.19083,35325.80512,40134.09656,40758.79845,69173.80862,43620.18486,55108.79678,50646.6813,44706.09413,59175.05504,56281.2011,95209.77422,76775.39149,89568.88931,129434.7777,113310.7055,58878.9515,67567.3138,43161.74888,53574.07242,55188.9766,50839.88601,68615.15337,33078.23618,49310.08002,37094.8005,21884.98885,63744.68127,29498.85844,92554.48279,38758.88859,27812.28243,43440.2215,19323.58668,23231.31283,11810.47851,12928.51703,35472.25969,44014.8742,4830.310583,29502.50069,5867.328018,19956.81158,35563.04845,6346.326924,55962.72524,0,22268.39031,14324.54657,6684.799126,39184.18077,13491.16479,3788.857921,17806.54876,32233.40223,56196.84288,26221.39134,17215.08582,59296.09061,7024.391965,64081.96659,60525.71135,82789.28251
LAWNDALE / WAYSIDE,24507.63754,6753.149984,15685.25694,11862.30338,48440.15412,71164.02954,30318.31275,14396.43713,108775.1614,34645.01263,16061.86697,12215.5712,18877.52193,29698.04932,44135.40342,33854.26099,25290.57521,35662.15454,26384.44707,55627.61818,77108.51617,31478.57219,67571.2782,40759.10678,31247.6223,64465.7881,42447.27762,52876.04477,33190.92568,85395.71497,41590.041,42366.77732,60317.41863,48701.42095,65204.28235,48850.90314,107178.8679,79986.05977,86445.40775,120199.1858,101375.1182,74312.12789,85818.00577,62608.16654,74379.57489,68363.67065,67150.82389,48090.06735,33269.25902,66931.81764,47731.5491,25311.2444,82956.27443,4748.813441,70191.49432,55076.19985,43581.43477,62074.42685,33328.13641,17345.04761,25054.60764,13557.34768,11378.99627,17447.65325,23811.29217,49109.93472,12450.03639,4115.248374,6916.812082,25495.08136,75781.43208,22268.39031,0,33926.25907,9219.005659,58950.74488,5229.242025,19634.5219,35040.07943,50156.23438,33862.60091,3550.272266,35561.15859,78970.79916,24738.60067,83423.12255,78910.57504,101307.5727
GREENWAY / UPPER KIRBY AREA,16733.40096,28326.47267,20328.70293,49120.38159,11223.90606,48930.08512,56532.23622,42464.48824,67054.31351,11574.65474,29799.11029,38776.40475,49298.61274,62565.57808,20154.91314,21293.76755,35779.7382,49821.22142,25910.963,24727.52224,42129.67139,57377.73556,33431.39387,70917.83537,52223.39575,35198.40729,31771.99591,31993.24469,45291.85073,52684.67339,44377.51139,61101.06965,43930.234,41865.25679,54456.95766,59332.83284,83090.21297,72516.98679,88871.73941,131967.3372,117393.9919,44266.44505,50797.23394,21699.54945,37125.49367,47241.8643,40074.48365,79279.45072,40405.41902,32031.1047,34005.44403,29505.18601,42458.93462,41958.86806,103256.5718,25825.34506,19129.86527,23405.68725,19125.03901,33542.59937,15838.54674,23153.05884,48490.06167,54690.41162,13058.5192,8559.007218,17983.24353,30799.98423,46542.44213,5389.083153,33927.69919,14324.54657,33926.25907,0,18413.21844,17179.10111,26311.2097,15076.20771,10720.7761,16410.93928,66941.67405,38149.36564,2604.358286,37386.21951,7587.229502,42712.29721,40969.48053,62471.26996
GREATER THIRD WARD,11222.66227,8200.235477,5093.057716,25227.43924,33155.049,59131.45528,35658.00917,19786.432,93332.00912,20443.83841,15728.07711,20317.59984,27226.06994,42127.09673,30552.42004,22473.66506,24893.81383,36642.77576,19304.45742,41393.25541,62331.72941,40671.08442,52925.05002,50729.15491,36896.29755,50559.57772,32533.31627,40139.61602,34892.56359,71222.62745,38676.86901,48435.47212,49451.92454,41183.02084,56592.18268,50625.70995,95396.16485,73452.00919,84761.66681,123690.7822,107249.1262,60600.52811,71177.94,47730.513,59943.23885,59240.58727,55607.08055,56277.40176,31636.70265,53773.60037,40502.4374,21498.14426,68310.64965,17743.50381,79615.05959,43015.32699,31918.44888,48033.8952,23401.95929,16489.60362,15447.33891,8680.369935,24679.71827,30288.34343,9913.923694,34044.43654,3082.311648,6117.13782,21686.52798,10753.81313,60364.15062,6684.799126,9219.005659,18413.21844,0,43470.76969,3666.693126,5087.762212,22095.86306,36730.33516,43251.16415,14733.13233,20251.00086,63459.90664,9299.831355,68006.52393,63681.83404,86087.37714
MID WEST,41168.46183,52902.97729,44789.48044,74181.33868,6082.274206,45257.13558,72470.37414,61529.38496,41325.07497,21431.24427,53588.32774,62030.77919,73795.07513,83340.31373,30107.59121,36102.30338,56778.60175,65848.5674,48578.28113,20939.58466,27817.37722,78236.78371,22323.19675,94458.19049,75500.68952,30730.39327,45500.90966,34144.0547,63831.12635,37661.69342,59160.24019,80174.89439,46373.60548,52745.6553,60986.8682,75125.90925,74750.6832,75272.27331,98851.43206,145529.7299,133828.9282,35598.92428,38278.92301,6368.564101,19272.18665,47892.78853,35914.07949,96581.99307,55628.98602,24118.29362,38174.2841,46389.26157,20823.06083,66755.26031,120550.5802,25538.43738,26201.37048,14582.83168,34202.16245,53419.03819,34616.30926,45601.53479,73050.89791,78380.80387,34986.49981,8038.499267,42150.75332,55920.27988,71177.58787,30239.63438,8859.545727,39184.18077,58950.74488,17179.10111,43470.76969,0,51414.58815,40204.67806,23559.94746,16795.04163,88384.01991,63307.07315,17137.28046,11381.5029,32728.25474,16335.55388,19583.48216,37197.88087
GREATER EASTWOOD,14928.60893,3228.92742,5976.91726,17698.73113,39818.40227,61232.12747,37827.81591,21730.28826,100964.6319,25207.5921,12029.39539,13520.63882,19946.65356,34181.81664,34124.00504,24059.66225,21600.60076,40044.10666,18406.20053,46014.20368,67783.76373,33273.29271,58139.12036,43466.04238,31270.95056,54371.84367,33369.59984,42704.80999,31374.3996,75486.78408,36695.68558,42708.63887,50939.56947,41085.62165,57013.32487,47377.98927,97456.78367,73152.85775,82713.43325,119900.7732,102011.888,64154.2279,76247.56178,56318.04384,67116.03206,67180.47259,63391.79672,57547.74523,35459.82545,62580.30749,47330.54432,25992.39128,76967.74101,13525.77244,80480.29241,51686.83455,40454.75031,56846.04871,31360.36682,19957.70393,23205.06089,13495.32335,20158.75249,28079.10788,17123.12582,42594.00605,9794.870509,7452.856124,17325.29563,19421.12746,68430.03226,13491.16479,5229.242025,26311.2097,3666.693126,51414.58815,0,10107.32064,30820.20849,45551.86479,43756.63443,7206.523139,26989.16734,71012.65819,15563.28436,74967.79099,69941.77455,92423.58044
MIDTOWN,4034.452958,11466.15321,4114.375737,32499.81632,28930.12129,53433.95695,48531.47495,33155.91688,89908.89967,14551.69221,16010.20048,24392.36648,30730.63048,47698.60799,24244.34322,17552.28759,24567.59199,45868.83857,16460.33866,35400.47612,56821.61721,43528.56603,47313.42083,53899.15863,37704.58393,44403.62445,27846.48043,34270.12483,34359.89936,65200.62005,36131.73641,49202.76873,44108.33117,37097.83918,51832.03228,49420.6679,89655.35255,69184.47849,81977.25019,122539.5836,106860.0052,54402.41744,64169.44187,44940.11953,55604.16716,58875.60865,53957.56578,70056.26888,38412.86527,51856.4399,41564.06322,27265.94687,65613.0604,27595.83095,93549.8467,41568.08458,30812.57713,45638.21643,23457.50112,26525.17571,16503.17153,16345.6877,33932.34375,42511.48575,9107.176633,31195.77769,9385.183371,19639.78074,32581.6657,8509.59326,57146.03206,3788.857921,19634.5219,15076.20771,5087.762212,40204.67806,10107.32064,0,20605.05007,34742.84162,56872.23217,22192.81878,16343.61094,60026.9021,4384.278295,64246.1176,58966.32381,81485.63145
BRAESWOOD,25751.43,34292.27797,28434.45554,52432.95671,21178.4304,61635.47844,49661.74741,38135.43389,72498.51215,24520.74643,38235.58759,45577.10361,53158.29741,68228.83896,33146.96377,34469.2725,46727.76946,39212.81245,37861.80349,36878.74637,52122.57689,65802.60367,44194.83565,77869.73128,60190.81992,48791.17618,45136.42423,44945.76257,56485.98969,63389.41574,57220.41585,71466.08063,56928.8591,55215.89932,67600.40486,71458.131,95312.03817,85704.50628,102130.9689,144484.9649,128931.6943,56011.15055,62317.71465,24455.84182,33319.6554,34602.6543,28333.57722,73742.60309,28509.95722,26329.00618,19306.75959,19679.82118,43934.73785,40911.98385,97763.89507,14874.39453,4749.564636,22284.96243,4579.296115,27603.55077,6939.22751,18909.65953,46190.25961,52787.09039,7498.634309,13154.23446,16061.53107,32605.48419,47307.7882,6303.62266,38751.18381,17806.54876,35040.07943,10720.7761,22095.86306,23559.94746,30820.20849,20605.05007,0,10034.29496,62423.92455,41104.35499,15409.53128,43612.5133,16256.79483,49891.56094,49464.82342,70246.36817
MEYERLAND AREA,39075.77926,48834.6311,42203.48128,67526.49285,22673.69029,65000.36293,58024.92269,48613.74972,59190.43836,32026.98238,51575.6061,57458.76669,68205.44739,79456.32259,40302.17391,42513.285,58278.49254,46157.82215,48992.01576,39550.59446,49111.74189,77088.20443,43511.96036,92419.24122,74360.63421,50553.25595,54569.57001,50318.281,66913.14949,61245.25434,66633.24853,82166.35311,62766.77394,63197.20043,74411.32261,81519.72991,95933.0461,92020.8945,110682.0057,154306.5489,139253.2338,56616.41799,60086.44361,10850.05096,18579.76081,27273.68808,16782.05018,82792.12991,35006.07605,9466.880722,18825.84757,29882.72589,26924.07978,55939.87615,106453.7008,4743.600244,5792.275016,4955.65626,13695.97338,38581.07394,20190.59809,30879.43488,60944.06836,65303.7624,22157.71073,7450.778898,29923.16892,47778.5543,61252.17316,20417.15587,26394.8692,32233.40223,50156.23438,16410.93928,36730.33516,16795.04163,45551.86479,34742.84162,10034.29496,0,72720.14438,56173.82205,22076.00588,33049.3538,28553.32266,40754.42771,43815.39862,62080.33804
EDGEBROOK AREA,62316.35456,44579.48438,53196.54853,34968.22095,81031.94099,107305.0342,12881.67922,16842.80208,137490.2666,69298.37534,52215.94993,44346.82013,46462.41932,46484.12293,79257.76299,69891.56013,59981.77025,26186.21542,63065.39628,90328.72465,112026.5661,55428.06739,103594.6074,60263.05382,60388.13356,101852.9284,79050.7084,88553.17719,66502.68114,120504.8891,76883.80609,69404.69025,96780.42961,85273.64917,103383.1022,80095.88763,143581.1237,116086.4093,119121.7089,144478.3445,120715.9817,109411.9732,122894.3277,88882.96123,98974.00099,78394.65294,84656.09867,11898.22538,35378.50413,86896.28026,57306.83691,37664.34364,106891.546,27420.85278,32458.82419,75359.16455,65297.97276,85727.1284,54870.34684,28623.42261,50806.09198,36571.22082,19858.10783,12891.0325,55164.50346,80416.62151,41917.59713,28712.22898,25636.42898,60094.92445,103858.7552,56196.84288,33862.60091,66941.67405,43251.16415,88384.01991,43756.63443,56872.23217,62423.92455,72720.14438,0,34514.0429,69142.79949,108766.1995,60744.6136,114564.7927,111830.1501,133872.3915
MAGNOLIA PARK,26411.46091,6204.185753,17094.72442,6515.836395,51734.23515,69952.56466,33830.12818,19094.38861,112808.1166,36367.29597,12917.93521,5321.490859,11639.20579,24240.85546,44937.79804,33254.51096,19837.46355,42044.82488,24323.80699,56948.2186,78793.27634,24654.9305,69169.07702,34127.78264,23768.40806,65114.27094,40553.27081,52464.22263,27157.51786,86272.60843,36709.85308,35058.75383,58505.77942,45364.30445,62101.36907,42282.40114,105393.4559,75758.66084,80531.83914,112863.0474,94369.72485,74685.13995,86970.477,67830.26917,79856.96815,75208.27255,73636.35093,48867.01647,40623.13286,73049.39101,54676.58067,32512.28531,88354.20287,8548.020499,70316.78875,61493.06082,50015.49829,67884.72038,39968.65094,24651.35367,31644.81416,20477.05681,13691.12877,16964.442,29145.04206,54157.58011,18607.56679,11047.25019,5884.268407,30660.98333,80298.35363,26221.39134,3550.272266,38149.36564,14733.13233,63307.07315,7206.523139,22192.81878,41104.35499,56173.82205,34514.0429,0,38842.57882,82871.21799,28083.84875,86727.03265,81453.38101,103906.2244
AFTON OAKS / RIVER OAKS AREA,15958.4689,27593.20533,19532.33521,49253.92264,6912.641476,41964.76632,59441.45114,44843.21627,66922.39449,5300.475979,28104.56926,36828.89745,48296.28411,60803.05452,13547.25364,14784.65869,31837.47311,53841.61639,23333.15063,17796.8576,35895.58428,54472.16547,27155.50307,69032.85245,50142.00259,29840.34378,26158.00214,25127.33362,40701.98172,46026.14473,38413.30547,56887.07792,37056.49654,35083.97144,47256.31972,53930.68179,76013.66523,65451.67918,82356.05734,126263.0422,112341.0005,37339.9209,46515.73863,22850.02268,39923.27578,52078.81408,45105.39916,81824.53412,44840.13954,34484.74822,37590.39638,33760.91948,43550.17728,44130.74399,105628.1543,31278.76637,23032.79116,26931.31261,23555.01831,36551.18735,20501.32791,26330.54274,50953.89568,56623.88614,17086.01041,11051.44929,20446.72505,32252.20323,47697.456,9704.058395,33965.77736,17215.08582,35561.15859,2604.358286,20251.00086,17137.28046,26989.16734,16343.61094,15409.53128,22076.00588,69142.79949,38842.57882,0,37178.74818,7976.011138,41288.26451,36481.96808,58973.81343
BRIAR FOREST,60107.83584,71660.70864,63650.82727,93446.63087,21698.55722,46967.59559,92029.09676,81939.70461,20185.45271,38156.49007,71659.92633,80970.91311,91754.21527,102411.855,41140.31427,48427.37005,73388.14845,84980.69709,65897.15267,28974.70231,23309.10064,95522.23531,22409.05233,111548.5878,92619.45845,32485.72701,57800.79417,41625.37413,79425.10277,33377.62689,74337.85229,95693.98468,52610.44773,62684.66439,68813.08548,88755.90189,69356.45006,79503.5469,106194.8957,155215.6919,147530.2903,35056.786,30422.91031,14155.63601,22263.97356,55698.59521,48015.33481,116537.821,74233.04362,31116.20827,52283.8635,66548.26043,17954.23448,86990.48184,140368.2144,38843.37066,44666.98062,26196.85827,53422.1826,73750.83742,54690.57046,66012.53795,93386.6783,98765.23379,55244.45542,27112.9253,62576.40234,75803.05724,91261.56376,50235.30266,4603.692794,59296.09061,78970.79916,37386.21951,63459.90664,11381.5029,71012.65819,60026.9021,43612.5133,33049.3538,108766.1995,82871.21799,37178.74818,0,52165.79564,4641.685006,12884.95387,22542.66363
NEARTOWN - MONTROSE,4930.64727,17207.82472,8154.798167,38322.4898,20637.89448,46563.7393,51576.69811,36628.57131,82054.56742,6763.533734,18915.84039,29245.88938,36690.06405,53198.73484,16407.39678,13500.37115,25335.78651,47217.50912,15424.66003,26913.1625,48174.88267,47485.13435,38699.70533,58222.10475,39692.33661,36514.05772,24541.77125,27727.93571,34888.08852,56712.32034,34735.6655,50708.28954,38517.52528,33859.82325,47563.89062,49079.60415,82412.82018,65411.18456,80063.56017,121955.361,107136.9679,46193.3026,56693.67031,37722.05712,49883.64523,56498.50938,50444.83814,73643.27164,39020.9994,45659.48468,39101.62097,27822.41404,58442.72617,32510.18505,97315.49695,36095.44882,26562.32348,38757.11436,21400.14963,28883.09027,16070.44416,18416.42744,39445.05694,47151.88153,8539.442647,23977.89082,11188.6404,23608.78616,37973.48294,5191.725979,49716.19377,7024.391965,24738.60067,7587.229502,9299.831355,32728.25474,15563.28436,4384.278295,16256.79483,28553.32266,60744.6136,28083.84875,7976.011138,52165.79564,0,55621.91052,50375.58915,72841.47746
MEMORIAL,63213.85253,74669.83161,66828.22258,96706.01501,25908.53084,40955.12526,98128.62116,87321.89855,12902.59897,40778.46942,74210.57644,84107.76557,94012.75923,100560.2548,40989.99788,47093.02555,74913.85108,92254.23069,67326.2182,27790.78692,17246.19215,96875.04144,20304.22746,113014.8507,94259.70962,28938.68593,57439.27326,38134.63619,80304.15672,25968.47787,75058.20081,96276.83312,46801.65939,60957.51424,65722.70303,86789.07021,61936.26472,70596.99739,96157.01009,145262.6334,139688.7405,27283.09832,23122.41189,22733.37026,30727.32579,60556.81824,57093.30621,114148.2015,81720.75919,40278.44378,57703.56387,72778.8129,25640.03296,91753.99586,145625.8378,47304.68681,52027.3447,34837.6828,60637.30317,79714.22674,60998.07592,71534.77137,98364.48405,103862.6093,61318.48935,34029.97577,67871.83031,80104.40594,95677.21613,54975.75434,14276.38978,64081.96659,83423.12255,42712.29721,68006.52393,16335.55388,74967.79099,64246.1176,49891.56094,40754.42771,114564.7927,86727.03265,41288.26451,4641.685006,55621.91052,0,4540.791891,10096.0399
SPRING BRANCH WEST,57331.18636,68393.458,61005.55495,90592.81283,23319.01377,28368.02888,96733.10059,84220.50516,21766.02407,34524.22643,67300.37205,78078.43404,86539.31443,96039.84574,32609.86352,40027.8207,66991.85993,91454.42551,58637.6362,19287.91256,5082.338939,89090.37402,11698.21339,104949.5553,86470.21298,18602.42138,48466.68683,26639.23967,71977.90079,13899.86239,65877.29362,87513.73475,35661.54966,50235.97771,53381.86599,77121.2247,51459.09867,61101.1425,88727.24671,138126.5962,134149.5103,15074.31566,13133.21389,29241.50988,39397.88816,70972.6303,62748.36882,119119.0071,82582.33722,47153.76323,62666.68783,71513.5452,35362.65518,87579.65099,143126.2396,51898.48453,53825.17326,40385.53011,60319.96725,77807.90279,60054.79239,69005.82208,94465.00363,100130.1845,59846.31299,35341.97272,63925.34545,75422.42461,90745.22683,51646.89143,21737.54701,60525.71135,78910.57504,40969.48053,63681.83404,19583.48216,69941.77455,58966.32381,49464.82342,43815.39862,111830.1501,81453.38101,36481.96808,12884.95387,50375.58915,4540.791891,0,9790.835266
ADDICKS PARK TEN,79816.43688,90706.70463,83455.48932,112862.3605,45145.40549,43754.59565,118193.0057,106364.1235,16518.9174,56808.68892,89017.30893,100000.9208,107913.9135,114665.354,53674.97921,59611.66414,88062.16569,112547.447,79295.10572,40555.01008,20614.73252,110312.7232,32242.62863,125831.9134,107543.0609,38751.14248,68815.46623,45427.36125,92796.92378,23378.26309,85263.6908,107784.2978,53428.51862,69404.02513,69692.27023,96852.79399,52764.73453,72703.93142,97143.78083,144338.7271,145464.1226,29142.45494,18174.01186,43220.04904,50267.03067,80887.25629,77367.5386,138136.988,102574.6088,60393.31387,78664.0277,92898.4061,37311.60514,109973.3585,164901.753,68615.02442,73109.91799,56095.58437,81113.43271,99516.11203,81283.61902,90943.25195,116788.8354,122424.9868,81365.95373,54953.68083,86265.59633,97837.62207,113170.5018,73825.432,32495.71584,82789.28251,101307.5727,62471.26996,86087.37714,37197.88087,92423.58044,81485.63145,70246.36817,62080.33804,133872.3915,103906.2244,58973.81343,22542.66363,72841.47746,10096.0399,9790.835266,0
