,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,18618.91692,26485.68378,20895.59415,45091.33293,26064.94234,64825.4152,55785.26645,43537.32887,94650.47971,19521.46047,29750.6666,36084.64008,45698.62615,63079.07372,30669.74739,28831.76966,38084.32048,46381.3932,31072.35407,38376.88419,55990.80126,57678.47036,47249.83707,70118.94737,52443.61517,46775.37221,40084.5966,43418.12277,48041.10902,67985.3483,50985.30193,63752.93911,56142.70853,52060.06946,62127.17542,64804.94001,95427.95024,83784.77154,100640.6812,142166.0569,144291.8867,58426.77426,63249.14789,41622.60529,47504.61061,50356.21706,45327.68942,83905.99506,34516.19648,45438.76976,35164.53966,25128.97422,61443.7501,35464.40871,108212.6613,30556.17439,20829.7136,37071.49846,13908.30357,31258.95887,10515.542,20677.76622,41562.05525,50850.00075,5915.122683,23317.36506,15030.23772,28780.55958,42443.91396,0,53626.96656,9973.666548,29024.58242,10797.74385,14575.36378,37163.56856,23047.85397,12885.24229,10522.32818,25866.07716,63592.80211,33737.60627,13601.25839,57878.36418,9745.807324,69967.07893,59728.34235,85859.72264
WESTCHASE,64704.74798,76441.85374,68331.45817,97744.80059,27257.75731,59482.35855,95985.18745,87548.50669,39549.71996,52291.38826,76963.06608,85602.72709,97186.23677,111085.9794,49174.36967,56090.73344,79599.31239,83832.54359,71699.02335,37945.00057,33837.9447,102671.0167,34521.37642,117602.3686,98614.26804,42251.74668,65663.14011,51233.72892,86178.20316,48118.86335,81266.01497,103381.5024,63134.41793,71419.28201,78168.03419,97316.93169,83212.56036,90229.3758,119274.7056,170989.3615,175303.7276,46668.30882,41062.14127,14120.00974,19036.97181,54179.16349,43114.3798,125554.1681,72887.91023,29024.64924,57207.93747,67560.09908,19683.27888,89819.99846,149561.5294,35714.08103,44065.34624,22908.60474,52303.32091,75062.84538,55723.57133,67554.38791,95869.89922,101027.2149,56698.93647,28358.11846,64454.83487,79336.67454,94434.82476,53626.96656,0,62464.31475,82271.0754,40410.28041,66852.1727,16477.73378,74952.08872,63646.52811,45066.81032,31991.48833,110049.3234,86809.51801,40483.90031,8383.578865,56235.94488,19672.21131,28418.0376,39042.52059
MUSEUM PARK,10785.53216,21020.5404,14306.89743,38812.51134,34879.15457,69179.17348,52682.62275,39680.67316,103509.6503,25826.4477,26497.10118,33388.23353,39050.10269,60226.52525,35303.30223,29692.48893,34901.47532,46840.2581,30370.64185,45330.00511,64462.50388,55064.88321,54782.08277,62070.51346,46669.32226,50308.63719,40232.76164,48214.05205,46308.33986,75261.12498,50057.59231,61632.78028,57763.93542,51990.15741,61402.37231,63406.84792,100216.62,84283.94161,99898.68514,140515.2683,142486.5189,64994.51339,70488.27029,51007.35086,56399.95808,62758.08997,52994.42967,79957.52954,37303.21179,57305.8237,46684.493,27008.23437,71241.61682,32571.37422,104176.494,43285.0563,32593.02945,47992.60251,24975.05229,28606.862,15095.69419,16725.31258,37901.5493,47892.79614,8192.123989,32652.6404,11704.02722,25820.56999,39605.23756,9973.666548,62464.31475,0,26202.56285,19634.04871,11797.48892,46085.90532,16894.20874,6179.925655,21275.19172,37760.63801,59759.40169,29594.08806,21605.0458,66891.5577,10684.69782,79067.76619,68461.00546,94920.20647
LAWNDALE / WAYSIDE,28308.23962,11616.61783,18982.22058,16617.80766,53755.05748,81901.66997,38344.12161,20490.66951,123419.6417,42724.61298,20403.32964,19168.3157,23812.91199,36517.36333,50301.5502,41834.41471,28083.73804,41020.59534,32508.81191,61775.16658,81837.78276,36433.5141,71395.20569,43996.22504,35110.91068,67477.97139,47046.48783,62393.07057,39004.71917,91331.33609,48323.44543,49289.33349,66459.41086,55700.46066,68473.36375,56941.9869,112205.7327,88699.17511,97242.37404,131185.4018,130416.2761,80630.9258,89654.13194,70562.73665,78403.49276,76274.66749,70838.36555,58427.37304,40590.79334,75212.80804,59922.58369,33152.08449,90662.67689,8396.793611,81582.89459,59335.03531,47846.50679,66815.92941,39264.45653,21686.23838,28620.40659,18744.92373,15181.28181,22403.74979,27770.26686,52843.45559,16921.19541,7057.597447,10934.31327,29024.58242,82271.0754,26202.56285,0,39478.63833,13215.26632,65872.24921,8976.569603,23453.79035,38714.56803,55664.68727,37276.72056,6650.663875,40878.58714,86634.75957,28640.42757,98538.99098,86530.04423,113992.8169
GREENWAY / UPPER KIRBY AREA,23079.59723,34671.20705,26686.15777,55219.7208,15891.46001,57940.4662,63055.15687,50419.57707,81457.45073,15567.26067,36205.85415,43530.76326,55503.65109,70412.52197,24914.1277,25257.81776,41068.16133,55499.27667,32216.95245,30177.94841,46243.63708,63400.11334,38265.2219,77313.59701,58622.54616,37257.43512,36275.6652,36723.14109,50464.28086,58893.58984,50497.00823,67301.19803,51635.10592,49140.67318,56589.89344,65865.28363,87931.69621,79531.47692,98882.90062,143279.5975,146259.1773,49975.64723,54357.16097,29225.08493,42576.58015,51656.99898,43910.25687,90665.18358,44235.3024,38360.38623,41865.26172,34408.68488,49587.64747,47151.07152,114913.3516,29636.59336,23774.04006,28600.16847,21446.91583,38613.36517,19733.7956,27421.35901,53460.76567,58852.03208,16981.09044,14153.02406,22778.56586,36507.63271,51630.71114,10797.74385,40410.28041,19634.04871,39478.63833,0,24026.84081,24093.56168,32331.44091,20951.31018,14233.12118,20557.45152,70518.93167,44095.75087,5306.250823,44884.55964,13540.26601,57476.72889,49257.25879,73753.87001
GREATER THIRD WARD,16009.20181,11293.87868,9027.251189,28701.31576,38377.21915,69620.27697,42859.69486,26508.42969,107903.4771,28011.31591,20308.24604,24986.52318,30946.27792,49317.50233,36752.52491,29045.31364,28684.932,42118.66451,25949.07664,47407.80052,66944.68181,46346.74895,57494.50624,53691.61542,40294.67298,55397.09312,37485.00782,49240.65732,40521.17157,77295.01101,45187.58973,55146.75578,56171.06821,48365.12709,60609.92097,57852.70573,100454.1865,81317.43337,95184.18653,134865.8629,136473.9265,66884.4156,76589.59996,55567.07976,64032.72829,66833.57328,58174.27807,67225.18949,37553.37609,61839.38521,50734.675,28290.50592,75823.85908,21883.18756,90971.90823,47506.28536,36621.92946,52598.30573,29085.38955,22098.41366,18712.99942,12665.19778,28833.7346,34430.2599,13298.28237,38190.03881,6674.356768,11094.49527,25899.02325,14575.36378,66852.1727,11797.48892,13215.26632,24026.84081,0,50391.49711,6804.762136,10411.92994,25542.33717,42256.90314,47409.85249,17658.60453,25419.42794,71103.03654,14601.59287,83019.03217,71426.17072,98538.15216
MID WEST,47878.90872,59579.21246,51492.34212,80998.30075,13497.61337,52307.09053,79028.14869,68953.91215,56362.71945,33084.93729,60058.005,68766.26239,80259.22153,91299.7934,34967.50684,41039.20348,62843.63934,71835.34481,54826.40369,25445.03354,30846.91171,84469.03148,28263.54162,100701.7704,81736.42816,33816.91505,50601.25094,38384.86586,69690.80667,43015.0516,64927.7582,86073.85474,52727.70859,58380.00038,65707.85771,81348.78196,77759.78148,80877.04221,107854.9202,157229.788,161088.4678,40456.35882,41656.11117,11024.27477,24075.206,51453.80176,40135.14341,107964.6648,61230.78673,28500.94599,46677.80602,52785.76774,27066.94125,73667.6477,132328.8446,29339.43611,31537.7887,18579.75188,40171.01913,59978.66336,40916.31289,52302.23225,79923.16722,85225.78682,41482.85293,13533.51354,48886.8955,62843.1943,78095.01708,37163.56856,16477.73378,46085.90532,65872.24921,24093.56168,50391.49711,0,58278.68967,47088.60264,29832.46485,20554.78532,94996.46516,70165.16005,24057.17861,19088.50702,39583.37697,30850.94816,26403.56636,47224.40542
GREATER EASTWOOD,18375.44907,5558.10851,9088.561751,20694.113,45333.19647,71927.28605,45293.78409,28007.40411,115954.9028,33549.82881,16633.19849,19036.27827,24177.10368,41297.25751,40194.27755,31502.81405,24509.20828,45480.98005,25098.75494,52226.16463,72602.85299,38776.85183,61860.79242,45600.65597,35087.83842,57628.95848,38201.93262,52065.19642,37154.01747,81331.67916,43248.59897,49571.77718,57377.8155,48174.20997,59811.00213,54868.58776,102510.5486,81301.8162,93220.49824,131134.8945,131153.5896,70481.34189,79692.28439,64087.53221,70497.85608,74969.41829,65750.03525,68388.20586,41675.71432,70685.84453,58667.53449,33244.89299,84357.96796,17321.48953,91901.38725,56165.319,45083.19496,61418.45418,37204.47372,25440.751,26445.37628,18446.79278,24330.39374,32875.51608,20543.40723,45822.65989,14300.80154,11835.81743,21103.62048,23047.85397,74952.08872,16894.20874,8976.569603,32331.44091,6804.762136,58278.68967,0,13527.07865,34272.64654,51108.42919,47199.02181,10515.91795,32772.07818,78746.99864,19013.03585,90104.71458,77514.83868,105358.8697
MIDTOWN,6081.398346,16267.46838,7841.335817,34297.38219,34486.26916,63781.4304,55303.57515,40448.45747,104713.9867,22606.28398,20655.86926,28566.83654,33462.2737,55347.11438,30431.1564,23340.90436,29005.71073,51486.63539,22739.45859,41501.97643,61576.28471,49483.02206,51110.68711,56526.85236,40864.28709,46135.02912,32784.77924,43098.74185,39768.67924,71175.61898,42527.85105,55679.68415,50954.98782,44355.97354,54090.28084,56337.39961,94692.85559,76841.13063,92301.91741,133663.6584,135986.2271,60626.6322,67403.23776,52675.97486,58587.10676,66113.5453,56142.49215,81160.71829,42906.21364,59751.84353,50310.13049,32534.59401,72961.57131,30455.41466,105040.8331,46145.61965,35640.01409,50163.75863,28641.21627,32349.90771,20078.25893,19043.3998,36586.26502,46665.71384,12249.47515,34426.3505,12206.10807,25046.59321,36475.24487,12885.24229,63646.52811,6179.925655,23453.79035,20951.31018,10411.92994,47088.60264,13527.07865,0,24148.44361,40270.41775,60343.05636,25964.26216,21876.61584,67709.41805,7336.55694,79389.46021,66544.04823,94394.4562
BRAESWOOD,29564.63804,37792.00337,32092.26967,55909.04769,27266.52256,70526.52009,56229.89074,46459.69318,85969.14093,27975.0568,42881.25187,49338.86284,56619.07687,75448.44064,37854.58529,38474.80287,51208.58434,45448.97074,43366.43738,42354.36862,55806.51597,71722.319,49516.77589,81390.37133,63773.04555,52235.34633,49640.3162,49475.62736,61941.82367,69653.16877,63400.4649,77921.28547,64656.69175,62515.64469,70718.21362,78194.06745,100089.0328,92591.07672,112195.9518,155688.9637,158166.4128,61608.17562,65459.97686,32397.11574,37114.64494,39606.02346,32281.14264,85158.30972,32841.51026,34512.57591,26894.42474,24368.0822,51900.099,44603.93054,109459.851,19220.51712,9330.412494,27251.83783,7924.64531,31560.43118,10696.42194,25004.4292,49922.66034,57513.44167,10776.27956,16510.63239,22192.89872,36167.14886,51593.51138,10522.32818,45066.81032,21275.19172,38714.56803,14233.12118,25542.33717,29832.46485,34272.64654,24148.44361,0,15213.74928,66223.68876,44560.18853,18343.69314,50719.8421,20222.96926,64179.63924,57800.28803,80799.90923
MEYERLAND AREA,44532.71666,54398.82764,47724.32161,73073.21096,30627.06702,72977.97706,64709.55702,56745.0284,70666.67451,36407.92882,57139.09041,63041.61067,73756.63694,86773.88888,44629.65385,47386.07555,63700.1374,52584.4511,54434.81411,44800.32444,52300.8614,82684.6472,49402.43264,98046.91319,79955.66754,53769.85722,59311.07244,54393.03007,72322.67665,67255.93418,72724.84017,88596.71412,70189.52254,70466.93039,78552.48332,88105.16348,100421.7806,98463.58297,120480.2158,165584.937,168368.0046,61869.72211,62955.53309,17797.4638,24228.39285,30897.22153,20896.47067,94229.34563,40206.45486,16319.09188,26884.95427,34795.03292,34977.47194,61352.06771,118161.4899,8816.550397,10642.86076,10277.97543,18475.91653,43684.51576,25577.24539,36271.71638,66222.77602,70425.91457,27582.52448,11066.02292,35360.56729,53306.07852,66700.12483,25866.07716,31991.48833,37760.63801,55664.68727,20557.45152,42256.90314,20554.78532,51108.42919,40270.41775,15213.74928,0,77660.33644,61708.64855,25304.4499,39168.57073,33982.60036,53564.78091,51374.93309,70971.98678
EDGEBROOK AREA,65773.49286,47995.02762,56642.20646,41028.00753,85889.63004,117959.8995,19142.49779,23084.50931,150397.2128,76936.15468,56579.40034,51759.56895,52660.81556,51412.03261,85439.07765,77452.97456,63441.0778,35380.82381,69192.66016,96406.9607,115776.0861,58928.81137,107094.5897,63632.89569,64419.60296,105310.6877,83753.62934,97855.00336,71814.24646,126262.7132,83694.46839,76705.81352,103113.0717,92234.58306,106799.5271,88664.68357,148613.0486,125055.8739,130650.8368,154853.244,149523.1251,115720.472,126385.9988,96500.64751,103105.7051,85826.80357,88938.91791,20373.4034,43190.52018,95072.79651,71992.73726,42050.54338,115055.3351,30837.56845,43674.27183,79579.80642,69284.66331,89916.51967,58771.78586,32618.22354,54727.28408,41150.87944,23267.94405,20007.34813,58883.24484,84127.95627,46214.21232,34276.55348,29003.43533,63592.80211,110049.3234,59759.40169,37276.72056,70518.93167,47409.85249,94996.46516,47199.02181,60343.05636,66223.68876,77660.33644,0,38035.3088,72655.70566,115963.4483,64225.96996,129230.0617,119658.0138,145528.246
MAGNOLIA PARK,30407.37875,11535.26285,21011.76745,10638.59025,57127.25782,80638.6488,42818.11083,24719.19417,127842.744,44861.69969,17028.55468,12487.52074,16331.19867,31184.56245,50964.76338,41656.66753,23856.7635,47828.04108,29726.04164,63143.18726,83682.70234,29867.09169,73057.02718,36451.65996,27747.75855,68605.93566,44912.88721,62156.92654,32828.56266,92066.60033,43458.54639,41880.74037,64340.17321,52344.17729,66995.24163,50574.88517,110381.485,84732.57711,91511.83586,123634.8953,123209.0897,81151.4867,91359.21364,75699.85601,82919.56826,83171.57254,76377.38297,58758.45883,48047.94381,81293.51939,66759.95782,40087.6334,95897.226,11746.75431,81624.28383,65820.68227,54404.22087,72523.31903,45913.69341,29010.38026,35113.68139,25642.02352,17438.78114,22838.47334,32117.18694,57337.15641,23115.46166,13606.83166,9574.775717,33737.60627,86809.51801,29594.08806,6650.663875,44095.75087,17658.60453,70165.16005,10515.91795,25964.26216,44560.18853,61708.64855,38035.3088,0,44642.64515,90624.14653,31709.51769,101967.4388,88919.51024,116975.1209
AFTON OAKS / RIVER OAKS AREA,22109.63463,33807.83222,25718.04821,55243.901,13033.9913,50910.91728,65980.40914,52594.94973,81490.4418,10660.06612,34726.01582,42950.18074,54791.69723,68941.32515,18312.27324,20778.50566,38862.10877,59463.31057,30226.22953,23167.61454,40215.07432,60497.22025,31717.25474,75782.58362,56931.7962,32797.06862,32371.42655,29753.46896,46537.0287,52239.10559,44500.41207,62905.89325,44778.33612,42278.85806,52002.29128,60322.04065,80862.15793,72353.56264,92208.56199,137553.6451,140727.4262,43025.01194,51007.8974,30067.60308,45728.51159,56226.08439,49149.57817,93083.53856,48728.05446,40491.30037,45433.84506,38761.75661,50422.80368,49136.44031,117231.8616,34827.33849,26999.61117,32288.43002,25603.56138,41845.71014,24474.58897,29825.83232,55768.0939,61322.06497,20848.68444,16673.88322,25239.12471,37916.00842,53137.01415,13601.25839,40483.90031,21605.0458,40878.58714,5306.250823,25419.42794,24057.17861,32772.07818,21876.61584,18343.69314,25304.4499,72655.70566,44642.64515,0,44808.9521,13916.45262,56436.12927,44479.79985,71630.60588
BRIAR FOREST,67934.49373,79493.23233,71471.58172,101236.6296,29444.53146,53128.16734,98638.83052,89324.37044,35630.79211,51439.23615,79499.61956,88769.93811,99599.13173,110638.9551,48588.71859,54900.37042,81203.42298,91208.03896,73741.80702,35998.3906,27362.57829,103137.1896,28022.47757,119372.3741,100459.6899,38701.88631,65245.39206,48156.00147,87161.4871,37576.35281,82061.74262,103412.8176,58628.59953,69747.31913,75456.9731,94629.79023,72900.47773,84644.7367,114921.8191,167313.4798,171789.0447,39208.12746,33956.24939,18891.69521,25915.16083,60173.51778,52763.60044,127912.6841,80349.73822,35814.83895,61729.98514,73608.27632,26930.89869,94555.10964,152176.9251,44199.5373,51001.66639,31390.21044,59652.8023,80908.77768,61711.37381,73337.94719,100881.9383,106210.4863,62400.9505,34006.81166,69894.6523,83500.14441,98893.31718,57878.36418,8383.578865,66891.5577,86634.75957,44884.55964,71103.03654,19088.50702,78746.99864,67709.41805,50719.8421,39168.57073,115963.4483,90624.14653,44808.9521,0,59972.86112,10245.82955,18217.97373,29299.86445
NEARTOWN - MONTROSE,7850.014021,22162.3974,11287.16671,40391.4377,26288.45265,56434.82723,58136.5303,44244.24695,97272.99664,14012.8111,23256.80357,33606.56207,40164.9727,61079.594,22474.59975,18103.16359,30641.51496,52844.7252,20947.96926,32957.73885,52918.80167,53505.41835,42513.4811,61818.84507,43281.785,40231.85391,28780.80704,35395.22956,40005.7284,62722.47898,40971.93792,56870.37638,45806.94638,41049.51246,51559.18036,55725.35087,87417.32515,72686.36909,90249.53472,133192.5748,135901.0615,52292.17914,60384.59975,45361.71427,53230.5873,61591.81829,54199.49462,84840.26244,43202.75239,53203.88039,47008.12156,32892.18587,65697.85886,35614.75229,108898.8818,40759.87992,31103.46595,43245.38115,25362.19371,34444.38461,20508.9706,22132.12769,42594.77524,51074.66218,12788.04651,27234.65147,15678.1188,29123.61953,41969.44564,9745.807324,56235.94488,10684.69782,28640.42757,13540.26601,14601.59287,39583.37697,19013.03585,7336.55694,20222.96926,33982.60036,64225.96996,31709.51769,13916.45262,59972.86112,0,70776.75916,57883.97801,85774.45115
MEMORIAL,78414.46243,89842.09345,82012.1302,111862.6265,40874.88679,51807.78669,112440.1278,102155.345,27177.01641,55931.1825,89300.83245,99337.93297,109120.5362,115583.2762,55580.64202,61532.78794,89717.61215,105658.6127,81804.99978,42175.58025,24879.41217,111778.4329,34937.42395,127809.1423,109182.2032,42057.99648,71718.0262,50576.55245,94985.60694,32755.3844,89675.09854,110745.9147,59483.58785,74327.29693,77458.11952,100826.2799,66063.64721,82001.59652,105103.7193,157593.4337,162263.017,35856.55513,28242.91602,32217.70278,38289.24738,69105.15256,65509.76493,128452.2564,94837.50035,48564.10252,67774.50222,87175.69469,34581.82627,106767.3103,159932.856,58476.51891,65327.76133,45635.77211,74135.86605,94302.78999,75314.08035,86292.7083,113355.4087,118852.8919,75780.8017,47766.36839,82836.63344,95211.55815,110762.2573,69967.07893,19672.21131,79067.76619,98538.99098,57476.72889,83019.03217,30850.94816,90104.71458,79389.46021,64179.63924,53564.78091,129230.0617,101967.4388,56436.12927,10245.82955,70776.75916,0,11098.2768,19100.20612
SPRING BRANCH WEST,64798.24043,75957.44344,68492.82265,98161.30907,30720.08324,38801.24892,104833.7671,92078.82481,36862.37688,45416.1526,75377.65608,85582.94297,94902.61089,104550.4703,41201.20476,47018.44916,75393.86372,99564.91146,67412.70194,27707.68788,11985.29185,97499.77155,20537.56226,113459.9513,94851.12783,27829.16574,57235.20968,36567.52033,80702.38683,20986.43341,75251.49891,96376.04297,45572.3046,60077.93416,64118.4757,86543.71427,56209.93965,68614.09664,97407.32566,150586.7992,155380.9165,22900.07132,17494.97025,35476.73959,43668.81581,74724.63643,69390.59568,130541.6641,90603.99491,52946.56299,71705.18351,79710.26762,44366.35586,95261.61976,154909.999,58721.37274,61818.5462,46727.5614,68535.79095,85906.44051,68280.05595,77046.95034,102131.6665,107738.274,67799.32867,43382.49039,71742.43868,82995.73544,98197.75912,59728.34235,28418.0376,68461.00546,86530.04423,49257.25879,71426.17072,26403.56636,77514.83868,66544.04823,57800.28803,51374.93309,119658.0138,88919.51024,44479.79985,18217.97373,57883.97801,11098.2768,0,18092.4995
ADDICKS PARK TEN,93038.29355,104365.1444,96784.31373,126486.481,56849.26606,60065.09827,128953.7603,118203.832,25594.91326,70372.66247,103494.1835,113998.1779,122780.9028,129392.3139,68736.71661,74503.78589,103162.1999,122595.0729,94587.23943,55441.47417,35918.61666,125249.2946,47568.68582,141045.8138,122689.6616,54113.23774,84301.99412,61406.70273,108102.5473,39135.48826,101695.6832,123300.5616,69817.65892,85681.61009,85987.22444,112803.3354,65452.34907,88392.94102,113444.454,157234.3798,162957.1188,45523.78617,34065.04596,50580.60703,57040.24701,87630.13246,84121.34168,149496.9474,111912.7995,67054.13756,86116.65956,103636.0063,45988.94219,122368.2378,176429.6253,76455.91356,82410.14107,63739.69506,91018.23177,110709.9478,91925.6318,102417.9409,129048.0455,134701.3081,92220.73206,64678.87728,98585.546,110544.2826,126128.903,85859.72264,39042.52059,94920.20647,113992.8169,73753.87001,98538.15216,47224.40542,105358.8697,94394.4562,80799.90923,70971.98678,145528.246,116975.1209,71630.60588,29299.86445,85774.45115,19100.20612,18092.4995,0
