,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,16876.11628,25160.89821,19248.30455,44236.17222,24862.31737,61068.56372,53693.97086,40494.072,90086.94313,17959.48138,28219.71243,34993.73858,44755.87802,60754.12614,28994.27243,27811.85333,36352.35219,44309.96356,29634.19137,36780.53772,54776.93282,56173.40404,45975.42022,68782.8474,50966.93901,45503.7199,38685.88221,40869.76655,46392.7465,65706.7587,49525.04947,61909.50372,54089.24906,50190.34935,60401.74879,62366.9719,94393.37992,79685.71758,98218.6228,139070.3743,135659.1993,56058.25904,62669.40819,39603.25081,45889.03056,49283.92806,43769.42045,81510.25278,33406.87817,42801.56378,33098.01021,23685.79532,59186.27013,34824.03865,103623.9093,29102.67363,19510.08692,35695.48306,13054.16886,29976.91219,9537.193173,19344.01184,40926.4384,49800.19381,4794.834371,22582.57114,13451.18746,26736.10649,41245.97442,0,52063.38455,8718.771605,27845.18421,8891.807852,13133.97946,35690.79196,21873.74653,11337.21165,9108.163384,23769.95017,62734.70728,32944.44344,12005.26373,55686.63582,8520.020543,64305.4045,57107.99903,81713.0634
WESTCHASE,63123.49734,74862.87022,66756.1896,96163.15746,25707.97171,57012.09175,93897.5049,84435.90111,35097.13178,48265.33335,75399.81818,84018.54568,95618.87409,108612.8195,47739.23086,54665.18842,78068.10522,82457.61741,70148.72042,36474.78813,33049.52261,101096.6587,32935.05039,116061.9461,97070.93667,40806.72041,64211.47377,49534.99776,84675.27819,46357.81084,79769.53061,101837.3708,61040.06011,69972.88317,76693.49603,95590.47634,82190.79294,88773.68191,116391.4125,168012.8373,169541.4608,45532.75303,40339.93969,12616.68475,17985.22353,52844.96534,41894.59561,123016.0976,71517.29446,27540.83693,53747.51349,66068.05606,17725.74329,88253.28154,144546.9681,34353.84457,42650.79741,21523.51332,50920.94741,73552.01147,54217.70799,66059.79665,94317.13589,99485.32728,55174.78142,26796.3993,62921.29257,77755.1259,92852.88826,52063.38455,0,60879.55573,80711.19724,38841.30515,65276.01572,13781.07352,73362.98025,62057.26952,43533.13357,30588.94532,108555.5539,85223.62017,38888.18155,7370.118298,54654.71702,17106.24028,25798.00921,37288.33714
MUSEUM PARK,10129.29584,19573.32167,12973.16413,38336.88573,33620.58477,65680.73018,50674.18723,36577.54704,99020.55283,23656.20539,24962.76777,32321.27137,38187.18987,57943.60613,33763.06719,28505.66297,33745.26304,45293.09897,28855.49774,43690.03091,63247.10757,53581.66829,53497.80988,61317.52352,45715.8736,49777.84081,38830.42235,45321.02243,44678.14188,73102.17429,48597.79998,59780.97387,55652.91487,50088.67138,60871.3833,60792.86207,99157.37962,79848.29574,97447.05044,137455.8301,133634.1273,62527.26892,69553.17082,49034.38964,55521.98459,59641.09368,52205.1359,77605.39122,36168.89473,54674.71633,43426.30408,25560.6566,69037.58271,31572.95431,99784.26126,41788.71623,31107.61076,46593.0991,23054.70927,27343.929,14110.87704,15535.86857,37105.85281,46822.61466,7241.696647,31889.27443,9926.775581,23777.11962,38415.93772,8718.771605,60879.55573,0,25043.31215,17886.59091,10216.95882,44625.14785,15838.33761,5547.123791,20230.54537,35564.12422,58872.79492,28721.50861,20573.71973,64694.84542,9704.654347,73420.54695,65987.9896,90761.7199
LAWNDALE / WAYSIDE,27301.72581,10211.00541,18002.10364,15072.72829,52364.23428,78617.38385,35605.43684,18920.37248,118821.5492,40717.70241,19394.02959,17321.91367,22449.34274,34620.57708,48879.65779,39099.73854,27217.14052,39603.14954,30930.62342,60143.81244,80628.01052,35190.57104,70165.92835,43155.44245,34137.17007,66496.18516,45697.2447,59629.29998,37430.78196,89325.43072,46472.1044,47309.00405,64514.38405,53845.88218,67496.89681,53697.36458,111056.7844,84567.45008,94497.70842,127513.1545,120236.9072,78227.65359,88615.67033,68575.3057,77173.06691,72880.55864,69711.49576,55806.49241,38506.87285,72538.6328,56400.05431,30355.76525,88441.35904,7435.890656,77992.3492,58058.05127,46508.99482,65418.74893,37264.73552,20429.04335,27522.46911,17255.47612,14190.83382,20662.80731,26548.70674,51638.9903,15629.295,6344.497725,9792.086476,27845.18421,80711.19724,25043.31215,0,37555.74624,12230.25664,64411.89429,8014.376577,22411.64223,37638.74432,53535.69382,36354.65729,5846.586831,39843.80283,84431.68983,27502.80551,92860.22491,84271.7687,109779.4304
GREENWAY / UPPER KIRBY AREA,20355.99287,31924.80703,23935.32519,52757.07281,14672.22703,54068.32137,60992.75352,47309.55119,76980.61229,14229.73686,33452.53544,41599.87768,52890.28017,67948.68648,23338.83307,24313.3363,39580.85738,53712.96655,29585.38025,28615.97446,45023.18112,61862.40358,37020.16865,74550.54652,55889.93041,36689.61663,34972.85914,35267.21773,48775.71921,56586.33607,48993.72075,65517.45905,49570.99201,47026.35772,56099.05101,63792.56683,86903.03152,75757.1175,96555.71098,140337.773,138216.1823,47850.16611,53352.27563,27351.35491,40844.46811,50306.75343,42767.81719,88299.01939,43129.37046,36270.6868,39756.52621,33054.75124,47443.18834,45556.57375,110451.5783,28281.29307,22506.23118,26947.65651,20838.72032,37396.099,18145.25284,26153.81741,52023.58026,57529.67204,16017.81761,12552.93179,21474.77445,34473.60793,49804.74166,8891.807852,38841.30515,17886.59091,37555.74624,0,22032.10884,22588.25742,29953.15122,18717.68591,13255.18753,19284.55774,69624.58489,41824.52303,4518.96988,42691.58472,11260.33175,51803.29636,46387.939,69901.57063
GREATER THIRD WARD,14433.49221,10266.37453,7704.358216,27438.82371,37012.40724,66177.81871,40657.92566,24400.28675,103377.206,25931.62746,18837.20239,23324.68719,29940.74762,47329.84847,35301.36446,26777.33624,27629.30515,40716.00408,24348.63266,45762.17435,65734.78276,44915.5745,55829.2495,52516.69613,39336.37735,53710.9188,36067.77636,46376.03707,38918.00881,75164.01515,43698.33435,53337.78724,54037.708,46562.80086,59305.38111,55206.63227,99329.3267,76737.65116,92672.84363,131671.6854,127494.712,64384.34008,74912.37029,53581.63935,62863.61525,63762.65639,57530.36876,64698.39127,35737.09574,59205.72707,47270.8866,25553.00119,73609.3704,20859.76514,87058.50412,46033.8324,35182.23197,51191.83754,27186.01215,20449.84505,17684.30487,11373.2012,27819.8351,33402.12224,12224.70451,36751.73786,5445.8299,9093.891125,24612.48506,13133.97946,65276.01572,10216.95882,12230.25664,22032.10884,0,48921.81012,5795.054506,8723.923057,24490.03772,40056.79863,46382.49962,16811.47983,24389.04173,68904.60265,12954.10304,77356.82788,69097.88775,94384.96233
MID WEST,46513.46121,58232.51852,50130.00163,79597.56375,11514.44371,49319.70464,76928.85937,66780.88295,51657.98918,29224.95342,58751.84027,67401.34771,78950.44283,88816.59058,33351.48885,39436.70923,61566.76529,69778.45624,53563.23874,24191.37235,30121.5084,83206.83089,26906.15129,99440.97886,80473.39312,32973.12361,49023.01985,36912.13868,68345.54072,41042.86722,63537.13219,84708.49492,51187.56609,56058.72134,64106.86831,79471.58842,77003.40321,79287.03065,105336.1291,154255.4913,154149.1121,39355.92316,40761.92134,9752.225318,22579.33946,50542.40919,38817.14863,105670.3501,59183.0627,27225.90482,43946.46009,51132.99184,25267.80552,72166.72998,127450.7718,28347.51138,29507.26189,17336.62702,38158.63831,58381.35633,39250.16002,50767.06083,78398.35031,83697.19268,39882.67743,11817.7297,47350.28814,61365.10908,76613.39785,35690.79196,13781.07352,44625.14785,64411.89429,22588.25742,48921.81012,0,56856.00034,45648.75054,28232.45603,19098.24196,93411.7031,68720.10699,22570.91741,16882.66031,38158.54905,25294.45798,22806.60746,44193.80175
GREATER EASTWOOD,17567.61282,4933.983554,8277.386324,19785.09417,43808.6797,68541.47239,42958.51986,26403.7163,111263.4301,31591.13211,15452.73019,17272.16143,23020.429,39374.45367,38787.21017,28894.55093,23719.43917,44093.54217,23439.34674,50575.17527,71380.89968,37401.38562,60663.76271,45030.72186,34126.47181,56821.00621,36817.93264,49288.76092,35579.20084,79406.25364,41758.13926,47688.22581,55310.01318,46376.09847,59039.17362,51976.40428,101365.1393,76873.72011,90736.89463,127540.125,121406.6535,68165.1352,78879.21736,62141.13992,69376.45144,71772.75791,64878.22604,65706.87864,39817.08397,68038.17782,55118.9379,30470.9696,82207.37917,16150.37514,88102.07984,54709.97782,43652.69767,60009.30257,35222.86565,23845.16867,25442.9597,16947.19534,23153.53098,31221.68446,19539.63552,45041.93698,12749.72422,10312.06133,20061.52439,21873.74653,73362.98025,15838.33761,8014.376577,29953.15122,5795.054506,56856.00034,0,12717.81606,33210.63226,48901.75015,46325.90811,9622.671866,31741.04299,76553.6655,18051.75815,84456.62635,75257.83657,101089.9269
MIDTOWN,5561.117727,14975.77311,6664.0171,33842.82682,32939.21377,60296.94102,53304.37829,37681.54114,100103.8502,20642.60759,19045.62042,27230.82948,32629.75878,52949.82511,28973.66375,21511.11685,27768.37917,49989.10302,21244.98071,39895.409,60364.79604,47986.69847,49897.61866,55741.1137,39903.75934,45586.97592,31366.77234,40244.40174,38120.33047,69123.5886,41086.12577,53842.2,48838.9566,42484.2684,53544.51903,53944.32515,93591.40165,72343.18945,89866.69,130673.2905,127518.6967,58185.34079,66289.0068,50730.99845,57673.54637,63212.35948,55564.13953,78608.42706,41569.47471,57149.74294,47663.02169,30871.2319,70806.05326,29607.4108,100972.2396,44625.01108,34171.12444,48771.25756,26856.51552,30964.55026,18995.75359,18365.2243,35671.37954,45248.65876,11478.91887,33648.0748,11339.99412,23046.20527,35387.67768,11337.21165,62057.26952,5547.123791,22411.64223,18717.68591,8723.923057,45648.75054,12717.81606,0,23098.98929,38091.07425,59495.83864,24977.19572,20849.79453,65506.37143,6563.347477,73774.1329,64279.20495,90125.80576
BRAESWOOD,28464.00665,36707.1992,31021.94018,54951.94249,25328.68746,66609.03596,54130.24026,43401.20791,81761.9467,26936.99822,41300.69996,47966.92764,55637.24534,73409.67172,36298.34663,37497.94185,49960.741,43081.15368,42077.45512,40780.43455,54589.10884,70236.59837,48271.28823,80274.50785,62649.38744,51258.09221,48326.42509,48184.9017,60249.33169,67305.19015,61960.69006,76084.46888,62600.41009,60377.15691,69577.88044,75949.55482,99047.94616,89011.2196,109850.134,152695.0598,149646.9481,59750.45519,64608.55919,30368.30438,35992.95514,37190.28255,31081.97658,82846.56042,31592.37117,31891.45516,24884.80792,22399.90343,49665.10523,43666.79885,104589.6273,17787.37186,8080.988435,25953.04164,6777.993361,30312.85155,9930.517982,23500.4796,48978.07565,56277.56424,9879.348089,15568.45321,20332.88662,35265.53825,50309.04981,9108.163384,43533.13357,20230.54537,37638.74432,13255.18753,24490.03772,28232.45603,33210.63226,23098.98929,0,13653.49514,65151.82231,43605.04452,17526.82756,48665.63234,19036.15886,58643.10698,54732.72494,77385.71158
MEYERLAND AREA,42477.76189,52207.12427,45601.06115,70879.99349,28349.06461,69226.93473,62604.59263,53787.02172,67461.81085,34847.54238,54968.91213,60819.76675,71560.93179,84667.28821,43471.37795,45820.87009,61734.65868,50265.6553,52421.46627,43391.21109,51352.79004,81151.89201,48164.02438,95828.64534,77794.24477,52925.9237,57888.8766,53345.82034,70604.07178,65048.73329,71166.46902,86742.3483,68447.584,68142.44055,77511.85542,85964.33513,99380.52895,95745.73078,118220.3256,162607.5515,160113.0794,60683.29299,61961.70405,15697.81755,22672.21683,30012.87532,19836.3832,91665.98303,38778.24913,13754.51636,23848.88469,33632.74391,32557.76632,59468.04915,113159.9072,7602.274026,9531.839909,8924.237032,17267.93633,42278.34807,23715.33193,34706.99666,64561.72532,69003.39999,25558.65549,10065.41171,33399.33053,51178.74689,64727.36108,23769.95017,30588.94532,35564.12422,53535.69382,19284.55774,40056.79863,19098.24196,48901.75015,38091.07425,13653.49514,0,76470.07181,59518.06965,24283.1162,37645.56562,31903.7008,48655.77926,48147.98837,68495.37609
EDGEBROOK AREA,64921.80786,47086.26941,55791.83875,38560.73342,84635.14154,114606.4736,17674.89295,20966.34044,146538.9752,74781.84901,55206.03149,49589.95079,51036.57729,49974.09703,84004.63909,74891.70668,62477.35231,32940.42798,67621.80407,94727.08986,114680.6875,57680.23386,106241.0452,62542.80985,63406.45673,104449.8836,82380.79622,95000.60445,70421.05303,124163.8566,81630.37223,74135.00154,101070.0826,90388.54066,105875.6846,85219.37134,147459.7156,121130.3624,127092.4696,151239.5867,138614.3209,113247.8945,125539.7728,94459.65467,101840.0973,82906.41169,87625.56284,17771.08892,40431.75456,92563.82876,67994.48615,41096.54253,112694.502,29918.32654,39920.88064,78293.09773,68084.2677,88787.09542,57625.11116,31409.35264,53575.52914,39680.43564,22371.00262,18190.15215,57869.60437,83123.47481,45284.64222,32392.03701,28068.00965,62734.70728,108555.5539,58872.79492,36354.65729,69624.58489,46382.49962,93411.7031,46325.90811,59495.83864,65151.82231,76470.07181,0,36987.4647,71804.62528,113864.0089,63375.31903,123640.8842,117234.6977,141512.6917
MAGNOLIA PARK,29371.63465,10099.38553,19995.64807,9369.402222,55553.66185,77486.81836,39777.97442,23086.51648,123184.0972,42937.69451,15683.20306,10373.09683,15035.59676,29280.67937,49543.44918,38797.41659,22480.53206,45952.39768,28174.96813,61496.01126,82459.04814,28553.15895,71979.96959,35768.11083,26720.1027,67416.64965,43594.35514,59496.92138,31333.8546,90192.62768,41415.45841,39956.42808,62441.61332,50446.23319,65591.24445,47172.90992,109173.9457,80956.68931,88574.31623,120012.2998,113350.408,78845.81658,90227.20885,73715.67736,82049.95484,79763.85267,75564.22909,56262.28803,45904.02694,78643.23339,63205.01498,37332.04888,93706.63168,10771.51113,78182.08108,64488.70078,53024.32874,71117.95146,43928.93878,27744.47218,34067.67757,24134.42212,16455.19902,21104.01658,31277.6808,56564.20677,21619.34135,12859.97005,8597.480808,32944.44344,85223.62017,28721.50861,5846.586831,41824.52303,16811.47983,68720.10699,9622.671866,24977.19572,43605.04452,59518.06965,36987.4647,0,43611.26381,88451.04306,30751.27655,96290.65989,86675.06347,112712.8574
AFTON OAKS / RIVER OAKS AREA,21176.56742,32850.15973,24778.77266,54272.94897,11381.78801,47014.5541,63955.96021,49563.79175,77038.09617,8507.113586,33463.81665,42009.73357,53630.25965,66496.97345,16748.65768,18290.86831,37006.92131,57828.98128,28559.9484,21654.10184,39014.33379,58930.6681,30495.40254,74349.9226,55436.57001,31804.26856,29639.13188,28372.19211,44450.19589,49929.61971,42871.4488,61236.07316,42682.56517,40095.7491,49322.93929,58349.07963,79827.91391,68617.3647,89915.88786,134567.6818,132980.4214,40853.02586,49824.71604,28320.37667,44183.56005,54922.77038,47881.70043,90680.22958,47696.98787,38565.13016,43252.06471,37442.53947,48352.75295,48119.73992,112928.6691,33655.52269,25745.93773,30841.49312,25093.49997,40605.37363,22832.83602,28745.93588,54755.11503,60318.58187,19607.95501,15164.67448,24237.13771,36582.9515,52096.51034,12005.26373,38888.18155,20573.71973,39843.80283,4518.96988,24389.04173,22570.91741,31741.04299,20849.79453,17526.82756,24283.1162,71804.62528,43611.26381,0,42618.14942,12933.54115,50844.55357,41968.57411,67367.67213
BRIAR FOREST,65737.65393,77321.18458,69271.43046,99067.57932,27256.38485,50801.21539,96718.31302,87162.40318,30863.13477,47319.17263,77366.23604,86599.70568,97478.21195,108193.2661,46719.89873,53038.91435,79135.70903,89636.37247,71655.5352,34229.31039,25977.52837,101070.6241,26239.05314,117303.892,98371.67514,36976.4919,63376.02222,46369.27139,85174.46331,36210.03421,80076.79866,101422.7095,56402.50031,67982.61248,73712.56308,92909.41619,71989.5797,83208.15428,111923.8096,164397.3855,166494.5443,37887.74995,33073.01953,17442.60632,24757.25653,58849.49325,51249.98605,125552.2175,78834.95378,34284.90987,58113.50566,71589.48466,25014.26536,92373.21182,147200.4216,42761.40585,49373.50082,29978.25379,58080.66567,78836.40719,59714.69555,71194.3438,98698.75363,104052.0077,60332.2818,32073.39077,67755.2006,81297.78864,96704.40555,55686.63582,7370.118298,64694.84542,84431.68983,42691.58472,68904.60265,16882.66031,76553.6655,65506.37143,48665.63234,37645.56562,113864.0089,88451.04306,42618.14942,0,57779.40483,7804.798536,16600.694,27438.6335
NEARTOWN - MONTROSE,7026.826375,20859.09177,10391.75076,39664.50311,24623.37816,52881.55505,56179.09384,41266.92565,92555.31583,12074.53275,21995.93783,32092.78608,39173.75365,58598.43888,20962.0137,17053.55359,29198.08913,51307.13098,19618.99685,31353.38792,51709.88097,51951.90882,41285.98707,60737.08692,42148.32872,39184.07095,27514.27717,32534.5113,38348.51581,60640.52543,39546.98169,55095.86663,43702.08097,39142.13585,50536.59748,53558.35295,86364.55992,68447.22121,87844.01338,130253.884,127727.4142,49858.1605,59188.45985,43461.47515,52302.91386,59456.75881,53036.30967,82365.51583,42100.67084,50724.57183,44975.09254,31500.62556,63545.86742,34673.26338,104656.7812,39195.82001,29651.41274,41857.82908,23917.46699,33154.25219,19272.04905,21054.00364,41616.5408,49861.27599,11683.99013,26437.32136,14211.3902,27103.96313,40815.71852,8520.020543,54654.71702,9704.654347,27502.80551,11260.33175,12954.10304,38158.54905,18051.75815,6563.347477,19036.15886,31903.7008,63375.31903,30751.27655,12933.54115,57779.40483,0,65248.62515,55673.20653,81593.36809
MEMORIAL,72890.49255,84338.85456,76453.20938,106339.796,35230.60153,48918.92262,106897.4187,96523.22365,22380.05379,50493.04152,83950.61797,93795.4948,103772.1986,110329.7424,50665.17907,56740.59477,84630.37527,100578.2951,77030.07608,37409.24915,21988.17971,106639.4743,30015.06571,122733.2158,104049.0473,38002.41888,67031.69191,46848.36876,90015.97309,30652.48658,84770.69557,105942.6113,55708.42868,70152.47542,74263.279,96323.10134,65038.62723,78860.8149,102085.7686,154763.009,157569.1631,32998.75693,26472.03655,28101.66796,34959.1613,66032.94508,62568.06014,123165.175,89837.71171,45684.76122,64054.73155,81656.74251,32624.23541,101078.3049,154438.2002,54275.29994,60204.10317,41436.31986,69049.33526,88677.51158,69796.01984,80695.71874,107643.5976,113143.0766,70196.23719,42393.75667,77148.34095,89568.21646,105097.4555,64305.4045,17106.24028,73420.54695,92860.22491,51803.29636,77356.82788,25294.45798,84456.62635,73774.1329,58643.10698,48655.77926,123640.8842,96290.65989,50844.55357,7804.798536,65248.62515,0,8591.978431,16302.88703
SPRING BRANCH WEST,62499.17107,73402.606,66160.16128,95582.85487,28586.87104,33918.59989,102095.3224,89665.23176,32007.32545,41369.69044,71897.69277,82868.02773,90980.50615,102172.9495,36874.17214,44559.11094,71271.6287,96825.68126,62774.60227,23587.12055,8743.712648,93454.66872,15819.82351,109155.9432,90843.91703,22896.28879,52592.31806,33132.23509,76118.78923,17436.76515,70519.03647,91702.22961,40509.11234,55046.36019,59121.00349,81616.95868,54973.58695,64715.61241,94362.50892,147726.2542,151280.5344,18714.48102,16513.24853,32748.08647,41906.5621,73688.18271,66235.3929,128209.0813,87693.88903,50310.24024,68704.12292,76867.32037,42407.57277,92996.28276,150284.7777,55801.3519,58593.69142,43976.29846,65607.79873,83184.087,65403.97082,74425.76596,99880.38485,105504.735,65213.68766,40186.07345,69373.88768,80758.72307,96001.33828,57107.99903,25798.00921,65987.9896,84271.7687,46387.939,69097.88775,22806.60746,75257.83657,64279.20495,54732.72494,48147.98837,117234.6977,86675.06347,41968.57411,16600.694,55673.20653,8591.978431,0,15864.9042
ADDICKS PARK TEN,88781.69639,99913.71775,92365.0237,122115.4563,52837.12785,54472.51922,125457.8201,114192.0038,23033.52298,65968.60757,98844.19949,109486.0347,117990.8652,124617.9095,63856.81419,69569.59621,98299.95332,119508.6207,89632.80889,50528.11685,30946.05563,120460.9297,42643.14104,136229.732,117858.4336,49117.21413,79311.41867,56212.02257,103126.9765,33708.47006,96184.28694,118429.1522,64328.3244,80330.37482,80439.46224,107671.4022,61225.14943,83182.70988,107868.5881,154579.8446,159824.1041,39915.63584,28662.36164,48489.0763,55103.69701,85745.53968,82186.85585,147204.4858,109382.3226,65126.04143,84031.70003,100144.7097,43758.42104,118338.6445,172601.859,74312.76101,79871.42352,61602.4309,88081.23809,106851.5942,88409.78274,98511.6622,124983.6459,130668.9028,88661.93075,61813.35307,94495.43143,106366.2999,121891.0643,81713.0634,37288.33714,90761.7199,109779.4304,69901.57063,94384.96233,44193.80175,101089.9269,90125.80576,77385.71158,68495.37609,141512.6917,112712.8574,67367.67213,27438.6335,81593.36809,16302.88703,15864.9042,0
