,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,15489.65931,24164.60172,17963.37241,43529.90975,23699.35311,57885.48792,52159.95243,38552.90326,86619.96168,16787.84591,27037.29087,34081.28247,44023.33348,58864.35754,27600.22134,26759.66887,34978.35171,43060.04945,28104.27419,35430.24456,53737.8726,54714.50584,44944.32414,67730.20085,49803.82921,44535.19832,37423.1234,39529.73024,45060.75622,64271.39976,48001.90466,60247.99587,52197.48974,48358.9147,59845.57982,60889.64559,93117.27948,78446.66458,95731.41496,136256.347,128359.8307,54637.19197,62161.91101,37718.33518,44655.95655,48386.3064,42617.66246,79117.29707,32516.5873,40832.14336,31264.43008,22582.46573,57193.75462,34192.3132,101001.4992,28026.79528,18471.22438,34703.21302,12163.35867,28906.36291,8627.441325,18329.63628,40292.61883,48886.32005,3940.00794,21872.91725,12082.81028,25178.46416,40329.799,0,50451.52198,7987.466036,26987.94826,7635.693223,12395.81133,33957.25624,21063.7328,10211.64417,8204.968751,22674.66142,61901.54224,32233.89138,10915.49698,53750.03047,7371.810018,61106.55097,55546.53442,78790.26374
WESTCHASE,61520.60226,73256.52099,65147.8814,94551.40833,24589.08559,55795.33999,92287.49956,82198.55137,31904.45252,44514.92534,73804.3792,82415.88769,94022.67728,106384.2002,46365.2487,53194.48811,76513.87637,81106.27692,68574.64621,35237.49564,32254.35454,99643.74799,31333.66943,114478.9452,95495.58296,39724.63487,62797.5561,48313.08672,83152.65447,44956.10848,78265.16243,100427.282,59791.36292,68664.81201,75483.73199,94186.47352,81225.4895,87524.34415,114301.6744,165296.2355,162353.083,44426.99284,39621.77631,11313.85754,17159.84615,51632.43916,40971.13115,120558.5903,70174.59666,26321.74414,51537.94261,64528.73836,15479.41582,86648.82,141742.6841,33204.7291,41206.70357,20379.66358,49566.78953,72008.53748,52676.27187,64520.51579,92729.66881,97900.6106,53616.05199,25219.95987,61342.77955,76140.98449,91251.49206,50451.52198,0,59262.8751,79083.53591,37225.3322,63663.11382,12170.40646,71753.7894,60446.44813,41960.92859,29222.75862,107017.2629,83610.28551,37277.88038,6388.296958,53039.1322,16187.15508,24300.85335,35726.58084
MUSEUM PARK,9693.016138,18509.62404,11783.05519,37880.68443,32380.53278,62193.03567,49105.59719,34684.6008,95612.12513,21919.33356,23869.74771,31397.01263,37405.8162,56047.12903,32184.73876,27301.38827,32712.86293,43927.81008,27264.37471,42329.57418,62140.70531,52111.50263,52527.24607,60705.88671,44978.33741,49366.08802,37552.63318,43089.59709,43314.23168,71731.62005,47045.43097,58081.98558,53675.73153,48268.30434,60347.92267,59298.8319,97831.94487,78870.25418,94960.56843,134660.8559,126380.4886,61127.07338,68867.46505,47241.84312,54780.08299,57741.9986,51724.21955,75191.67442,35120.04129,52796.61686,41347.0196,24389.99101,67142.28222,30798.8399,97110.66774,40644.20824,29925.90061,45544.13575,21593.61204,25950.32561,13304.97603,14622.2595,36516.96152,45864.33121,6450.782294,31152.39654,8460.654269,22175.32995,37496.12898,7987.466036,59262.8751,0,24060.51913,16587.0178,8835.398767,42845.54395,15054.5761,5013.849462,19405.26463,34241.4824,58008.01948,27976.45401,19508.84315,62779.40732,8774.430897,70218.38528,64467.14234,87737.5967
LAWNDALE / WAYSIDE,26398.56502,8946.296611,17149.02891,13585.83453,51044.50942,75593.80075,33570.35429,17465.42702,115321.7386,38761.94229,18267.79154,15607.94367,21204.03147,32815.36387,47327.57483,36893.69842,26536.31484,38346.86134,29361.78959,58682.1287,79445.35042,33953.11275,69189.02351,42334.50318,33157.44597,65579.35137,44517.59953,56907.16666,35936.83237,88043.87061,44962.76253,45668.18677,62991.41365,52205.5847,66566.41077,51717.47935,109826.6098,82785.96468,91880.77871,124792.5401,113491.3783,76863.00519,87710.70362,66745.85256,76130.323,70974.98344,68759.11695,53108.98043,36603.47071,70489.63913,52852.00096,28346.4521,86486.60386,6501.882572,75250.1736,57088.78887,45399.10321,64390.80947,35749.97502,19378.80264,26592.4152,16042.9359,13221.92534,19341.36067,25534.45968,50728.23017,14655.6591,5622.155315,8907.811592,26987.94826,79083.53591,24060.51913,0,36255.48699,11279.40263,62664.23945,7099.926081,21510.96323,36745.35039,52407.13128,35502.66285,5062.893149,38743.82329,82488.95971,26567.11064,89622.33155,82866.9676,106316.9354
GREENWAY / UPPER KIRBY AREA,19200.4756,30819.87312,22813.79797,51596.07704,13536.00888,51609.04814,59470.8712,45340.58537,73595.74266,13280.19897,32237.6547,40719.51565,51774.19619,65927.0356,22134.41568,23375.04621,38312.23144,52423.61744,28209.20392,27242.69331,44035.75156,60384.46716,35941.20265,73347.51892,54626.8249,36181.82184,33796.45436,34224.33986,47470.9829,55115.84659,47550.95134,64038.64549,47683.67261,45260.66173,55594.5743,62349.15739,85697.37398,74432.43468,94161.72182,137497.7206,130840.2789,46499.06602,52419.54852,25527.04838,39583.2591,49326.62072,41724.23647,85900.72601,42191.40018,34630.11303,37814.59291,31934.64578,45652.90457,44257.347,107798.6434,27443.98666,21265.10766,25669.74008,20272.93455,36169.29875,17187.89994,25148.101,50765.73044,56565.44764,15098.40071,11225.57103,20235.34642,33205.23102,48498.96836,7635.693223,37225.3322,16587.0178,36255.48699,0,20789.27418,20819.74192,28788.09946,17516.11501,12365.72667,18254.83347,68756.16556,40614.0202,3816.534517,40866.71348,10073.68022,48655.18501,44556.53428,67408.78122
GREATER THIRD WARD,13273.09489,9464.960788,6661.139943,26516.28568,35739.12941,62745.63025,38842.73955,22923.96284,99899.31965,24059.35963,17774.52791,22058.44372,29047.11882,45520.11144,33731.85636,25338.92066,26699.17923,39371.73799,22706.78493,44381.8758,64589.78761,43509.44931,54698.62785,51834.05857,38524.74835,52407.3773,34787.3077,43805.39834,37524.49851,73816.94928,42151.46317,51520.11469,52268.30482,44718.35815,58336.96776,53642.17071,98054.47839,75753.2043,90168.98757,128877.6481,120225.7474,62989.27135,73495.10547,51795.83267,61802.19727,61863.42263,56944.48424,62343.09829,34152.12979,57275.24872,44777.08269,23868.13424,71729.24343,19850.68843,84408.71921,44915.60666,33998.93835,50139.95096,25715.95276,19052.917,16927.35218,10278.23337,26793.13535,32388.69244,11416.22808,35701.85724,4595.740533,8037.261167,23715.48,12395.81133,63663.11382,8835.398767,11279.40263,20789.27418,0,47189.71586,4887.022342,7347.141031,23722.09711,38762.55457,45342.14594,16027.18518,23292.43932,66950.15991,11546.49924,74146.56673,67659.46992,91050.27642
MID WEST,44930.70636,56663.60239,48547.1805,77936.42823,9627.088509,47931.62836,75380.35807,65014.62652,48044.47492,25926.23042,57272.00869,65793.32706,77479.34591,86686.38625,32113.43454,38225.54579,60233.63047,68334.09495,52163.75653,22987.95563,29390.24329,81820.18759,25261.76703,98049.03441,79085.62641,32223.16711,47829.72712,35888.60835,67104.02803,39574.51007,62329.61905,83473.74155,49671.73334,54789.914,62892.29449,78024.28825,76241.57974,77723.85103,103185.3821,151478.9287,146805.4695,38168.45442,40021.62597,8610.682016,21262.38307,49656.36736,37621.65542,103208.0421,57822.58605,26157.32823,41844.28712,49434.26417,23819.8297,70395.90783,124786.5917,27411.50165,28352.9035,16149.16955,36684.6003,56650.63046,37561.53188,49013.69308,76635.9415,81929.40727,38132.14906,10340.13222,45585.53971,59645.23942,74889.59601,33957.25624,12170.40646,42845.54395,62664.23945,20819.74192,47189.71586,0,55172.22626,43913.76174,26502.45601,18279.21423,91683.69368,67034.06003,20830.0754,14868.85632,36469.48515,22145.43884,21242.94287,41915.16674
GREATER EASTWOOD,16722.32157,4372.353562,7436.208484,18975.61362,42477.16697,65281.74048,41064.30108,24902.41731,107732.9854,29603.434,14322.18475,15687.22167,21995.07724,37569.20907,37285.85846,26924.12798,22971.64135,42774.66071,21787.40406,49060.77932,70176.76929,36033.50576,59693.4905,44497.07237,33164.57522,55989.03414,35578.94655,46589.91267,34118.74663,78173.02956,40196.79845,45971.38082,53663.56137,44588.50682,58346.52449,50374.60426,100118.0126,75623.95109,88140.64095,124836.229,114345.3057,66810.4361,78038.33007,60342.16741,68509.67512,69846.63138,64291.30488,63312.84042,38169.7737,66118.97468,52030.74947,28581.55491,80335.17385,15085.95411,85425.03375,53610.35625,42480.44506,58943.08989,33729.87148,22448.8912,24663.69141,15701.55724,22068.55683,30011.42087,18682.03411,44230.43687,11599.21635,9422.847593,19142.37816,21063.7328,71753.7894,15054.5761,7099.926081,28788.09946,4887.022342,55172.22626,0,11880.95298,32441.1017,47585.74572,45529.12375,8873.373384,30665.71857,74478.89154,17251.06009,81236.36593,73902.21414,97457.12571
MIDTOWN,5078.065003,13722.01744,5582.762443,33403.94044,31599.61546,56776.38358,51618.67101,36201.44719,96603.14725,18729.76541,17888.01705,26198.20183,31883.86657,51051.48256,27402.38612,20309.54285,26636.86031,48618.353,19678.47437,38465.98049,59178.15159,46510.30942,48927.47987,55120.56467,39154.58542,45188.63938,30084.26798,37750.38118,36819.54784,67827.52179,39557.29403,52156.05053,46992.4196,40636.88687,53013.14345,52452.21203,92312.32764,71377.02878,87383.69084,127836.7177,120214.2994,56823.77735,65555.593,48936.57749,56892.38104,61357.96676,55010.75199,76249.67242,40502.19288,55276.82821,45772.55256,29724.81306,68948.40273,28915.38037,98332.56528,43452.27222,33004.35865,47701.10623,25506.27701,29348.98336,18122.01405,17705.00073,35027.11915,44307.20518,10725.19718,32825.37543,10735.18502,21596.38653,34457.61077,10211.64417,60446.44813,5013.849462,21510.96323,17516.11501,7347.141031,43913.76174,11880.95298,0,22211.1544,36714.86545,58680.19499,24103.13206,19768.19661,63542.1646,5820.076941,70509.67485,62926.47995,86563.84162
BRAESWOOD,27485.5268,35889.54383,30092.25803,54105.2961,23949.77545,64343.5303,52565.30776,41198.15736,78634.83034,26115.37712,40131.5532,47044.22743,54812.00954,71569.50865,35092.41626,36562.73002,48834.98671,41399.25533,40707.89007,39374.73031,53677.50419,68783.71639,47081.32401,79450.09875,61790.19966,50377.4223,47163.80263,47152.95313,58919.7249,65786.44055,60479.46932,74447.71157,60732.80759,58604.08305,68724.48948,74486.88792,97904.28039,87650.15982,107439.6714,149834.2181,142359.0088,58458.27979,63861.4474,28458.19814,35043.53213,36239.46085,30030.29524,80373.60479,30554.51765,29867.33916,23051.40102,21477.6745,47647.98671,42732.90961,101962.9341,16761.00994,6926.409896,24982.93543,5948.759612,29358.48652,9172.354388,21970.4334,48035.32055,55067.66246,9031.433129,14761.60431,18659.62187,34360.81016,49330.38609,8204.968751,41960.92859,19405.26463,36745.35039,12365.72667,23722.09711,26502.45601,32441.1017,22211.1544,0,12520.73958,64212.79288,42768.64887,16811.34283,47045.46807,18038.95643,55583.48253,52788.37537,75115.86764
MEYERLAND AREA,41024.77343,50832.82824,44168.40566,69694.16664,26096.60613,67687.83172,60969.38317,51612.91192,64703.37052,33926.96961,53543.89288,59488.11334,70344.40922,82808.24778,42461.13509,44510.13028,60271.40583,48466.90043,50961.39707,42100.55779,50601.32241,79679.29985,46523.80669,94434.19697,76352.6632,52096.28225,56671.81273,52339.88415,69262.59279,63511.19178,69763.75295,85131.64991,66609.66832,66437.64697,76567.88376,84536.30557,98387.9304,94311.78749,115819.8795,159718.8311,152777.7936,59393.43206,61295.75313,13944.02986,21280.7802,29111.7346,18839.75497,89204.85517,37460.7426,12130.09254,21899.20659,32451.28076,30617.24184,58340.44428,110431.5017,6638.077991,8326.168159,7652.242144,16092.75006,41126.59125,22594.22235,33434.44507,63432.68389,67878.77529,24460.29355,9152.081315,32286.73035,50059.10512,63604.74034,22674.66142,29222.75862,34241.4824,52407.13128,18254.83347,38762.55457,18279.21423,47585.74572,36714.86545,12520.73958,0,75315.89137,58335.5802,23471.32731,36204.08883,30466.13613,45623.72973,46295.83474,66386.27261
EDGEBROOK AREA,64118.99168,46256.35929,54989.9604,36832.94507,83440.95191,111278.271,16210.4838,19515.17461,143483.1602,72919.26572,54223.2713,47563.54872,49572.1028,48788.18408,82430.32877,72894.29748,61593.54036,30379.11524,66060.09374,93326.95567,113834.4071,56814.90597,105405.6173,61708.43318,62387.57143,103642.5432,81177.5447,92373.32944,69060.86205,122832.0284,80013.05724,72508.81338,99503.31466,88746.94957,105002.9382,83197.74975,146229.2968,119122.1108,124455.0796,148758.8021,133779.0688,111846.3307,124718.4735,92541.85342,100822.5675,81495.53936,86559.43844,15735.80616,38538.226,90441.77499,64510.74558,40063.63353,110705.3867,29061.18387,37275.63508,77256.22757,67106.36633,87811.7486,56670.54112,30440.5238,52612.99773,38397.66345,21544.9853,16462.0267,56960.50337,82209.26525,44270.73623,30966.88382,27202.24874,61901.54224,107017.2629,58008.01948,35502.66285,68756.16556,45342.14594,91683.69368,45529.12375,58680.19499,64212.79288,75315.89137,0,36117.70697,70950.14296,112215.5002,62546.14576,120499.7283,115709.5037,138724.1497
MAGNOLIA PARK,28382.84624,8731.014521,19045.11975,8241.144585,54208.58894,74801.79096,37110.96079,21767.74197,119616.3649,40969.11564,14668.74644,8654.238783,13865.48939,27482.64196,48074.52709,36358.09787,21382.40328,44733.17858,26795.3185,59986.43082,81228.37968,27256.00148,70928.44869,35113.43296,25730.50878,66232.82544,42514.86215,56769.34177,29846.35454,88982.56991,39933.10552,38302.25303,61104.25404,48848.09383,64287.10958,45164.19386,108012.5336,78837.40284,85965.65008,117364.1665,106345.3239,77455.42996,89101.19083,71919.72524,81311.02224,77823.22485,74849.83063,53395.55422,44066.6091,76642.16452,59717.57633,35376.7889,91805.97534,10043.9761,75408.24096,63477.74464,51886.37463,70066.97942,42390.55656,26689.86846,33154.58487,22906.70726,15484.10417,19475.82143,30547.74534,55821.17235,20520.87289,12224.22795,7665.178784,32233.89138,83610.28551,27976.45401,5062.893149,40614.0202,16027.18518,67034.06003,8873.373384,24103.13206,42768.64887,58335.5802,36117.70697,0,42555.84174,86388.22521,29930.69189,93062.87879,85345.56669,109078.6289
AFTON OAKS / RIVER OAKS AREA,19893.0347,31515.81193,23445.14454,53187.13593,9653.181562,44671.58842,62394.4465,47761.46116,73531.26986,7195.244107,32009.41449,40755.66794,52204.52727,64195.11826,15509.77696,16707.4526,35409.6374,56506.15809,27046.49823,20289.44376,37958.06446,57465.30885,29243.87618,72880.70952,53933.26864,31045.18015,28028.96534,27321.892,42774.39253,48507.27773,41493.89841,59825.24641,40794.24944,38373.76342,48399.14553,56902.20206,78626.6777,67295.92195,87543.72668,131780.2099,125590.1189,39516.0101,48583.63849,26435.24891,42819.05272,53915.89568,46880.41299,88294.03627,46720.50167,37006.29222,41347.08944,36280.7011,46668.45607,47016.05374,110279.0573,32735.30117,24549.21162,29587.05525,24587.07563,39272.32781,21985.65796,27949.44649,53658.05712,59223.79736,18797.08893,13834.64434,23143.75761,35500.55667,51009.13141,10915.49698,37277.88038,19508.84315,38743.82329,3816.534517,23292.43932,20830.0754,30665.71857,19768.19661,16811.34283,23471.32731,70950.14296,42555.84174,0,40677.44536,11871.14388,47624.26438,40471.83729,63972.69239
BRIAR FOREST,63602.56456,75180.15247,67140.00978,96960.06306,25177.97188,49499.60102,95135.31328,85402.54654,27136.67843,43429.96328,75184.64483,84472.03922,95286.09832,105789.5551,44677.24989,51368.90215,76934.65142,88196.23301,69462.97458,32363.76379,24991.03433,98873.96099,24628.59915,115118.4727,96177.87152,35466.39745,61338.64787,44875.89908,83006.94847,35086.15802,77942.25153,99289.28378,54934.1504,66151.72865,72101.80448,91532.90324,71103.18389,82111.2935,109743.5221,161653.5675,159332.3877,36970.5199,32196.12075,16303.84627,23927.56874,57756.75988,50025.47018,123099.1936,77399.41973,33088.87081,55826.21265,69987.47142,22897.47782,90483.2252,144489.0859,41466.98268,47922.6567,28682.63461,56644.9,77188.70482,58107.86096,69464.04273,96877.75548,102235.3374,58691.3057,30517.31385,66024.65099,79299.33774,94749.77069,53750.03047,6388.296958,62779.40732,82488.95971,40866.71348,66950.15991,14868.85632,74478.89154,63542.1646,47045.46807,36204.08883,112215.5002,86388.22521,40677.44536,0,55678.3222,6649.761316,15252.08992,25879.26979
NEARTOWN - MONTROSE,6329.419416,19574.60457,9607.168188,39214.83691,23250.21865,49402.35834,54563.21027,39576.55828,88907.49626,10162.56126,20870.6906,31221.00896,38327.90983,56540.50879,19379.68809,15902.16581,27917.69545,49944.79082,18211.05646,29960.17324,50512.26572,50489.33966,40336.03784,59813.37332,41224.68037,38282.51371,26520.24551,30387.7776,37062.22865,59311.75576,38064.08838,53646.03293,41731.83381,37346.92293,49543.10635,52099.04015,85029.86164,67416.34228,85407.94538,127394.6706,120415.8104,48504.29952,58189.14893,41652.59205,51449.02634,58365.82233,52148.14422,79989.92184,41056.62609,48890.81617,43116.60674,30327.92961,61721.40983,33957.0966,102003.1021,37982.06946,28499.08634,40786.7756,22908.45755,31678.76994,18136.18008,19995.31521,40868.23321,48985.89104,10598.31648,25565.36027,12962.81841,25595.90045,39889.43964,7371.810018,53039.1322,8774.430897,26567.11064,10073.68022,11546.49924,36469.48515,17251.06009,5820.076941,18038.95643,30466.13613,62546.14576,29930.69189,11871.14388,55678.3222,0,61972.66784,54288.45269,77960.29065
MEMORIAL,69615.45558,81076.71656,73226.00227,103098.2963,31985.00893,46491.68999,103810.2369,93339.93651,17776.12886,47203.80768,80676.65756,90545.55854,100494.5492,107081.8641,47443.21324,53537.60744,81391.58919,97542.38,73792.15411,34211.08415,20203.26506,103391.6799,26765.89197,119495.8644,100779.5754,35059.53211,63880.30425,44073.69915,86790.67702,29116.16964,81562.48328,102735.536,52841.20754,67102.91905,71595.75071,93164.34755,64073.37755,76309.08757,99649.39013,152014.9429,150571.8501,30873.31251,25172.11483,25418.46453,32699.2399,63550.38674,60165.32196,120698.5452,86822.103,43205.43785,61298.25941,78530.30899,30537.09726,97894.32087,151387.1904,51370.92868,57187.34436,38582.38848,65950.6091,85578.57895,66711.36954,77518.42748,104469.1012,109995.079,67104.5335,39355.54443,73943.81951,86315.92471,101900.7068,61106.55097,16187.15508,70218.38528,89622.33155,48655.18501,74146.56673,22145.43884,81236.36593,70509.67485,55583.48253,45623.72973,120499.7283,93062.87879,47624.26438,6649.761316,61972.66784,0,7099.412373,14132.7389
SPRING BRANCH WEST,61199.51519,72101.39369,64838.9944,94295.9311,27135.59682,31551.97139,100406.7336,88113.26909,27316.23078,38236.74513,70572.16471,81575.22658,89663.93303,99525.22449,35516.52263,43039.70837,69940.98816,95074.55673,61360.95196,22258.63367,7405.814374,92100.81027,14380.3073,107860.7776,89459.44452,21147.322,51139.363,30855.78044,74822.28808,16291.92454,68490.16922,90150.74227,38022.62086,52836.5485,56580.95134,79704.21066,53844.84373,63605.35654,92227.7265,145008.0624,144294.8574,17405.64394,15483.67355,31575.76558,41068.41314,72812.33618,64947.95377,125793.7807,85803.74988,49132.77321,66500.74022,75118.11654,40340.35054,91562.18487,147612.6318,54279.90848,56633.186,42575.4855,63746.27194,81536.7927,63599.32398,72827.37191,98412.28987,104070.1046,63556.2222,38217.29149,67871.0218,79364.53788,94669.05549,55546.53442,24300.85335,64467.14234,82866.9676,44556.53428,67659.46992,21242.94287,73902.21414,62926.47995,52788.37537,46295.83474,115709.5037,85345.56669,40471.83729,15252.08992,54288.45269,7099.412373,0,13856.97546
ADDICKS PARK TEN,85052.17641,96106.70884,88708.43866,118340.576,50035.66726,50866.23638,123018.3161,111291.2041,20807.03812,62245.42088,94897.32353,105725.0205,114076.9024,120710.6692,59888.22018,65658.68564,94328.68311,117335.4478,85698.59461,46621.84646,27061.54876,116528.5124,38710.75696,132300.9497,113925.7877,45161.8704,75475.37979,52330.30105,99203.58771,30283.65184,92386.56838,114501.0361,60643.0965,76533.00977,76865.02754,103801.8765,57525.19158,79474.38026,104272.9614,151820.3659,154044.1945,36282.23334,25074.54875,46645.62157,53524.95834,84092.64415,80560.11466,144784.3479,107223.0154,63529.68457,82129.73193,97740.91731,41809.77575,114963.054,169704.0121,72355.80199,77668.00797,59687.65085,85874.20425,104351.1806,86098.82134,95867.14397,121710.7748,127353.7378,86223.3267,59675.92801,91269.94486,102911.2935,118278.4842,78790.26374,35726.58084,87737.5967,106316.9354,67408.78122,91050.27642,41915.16674,97457.12571,86563.84162,75115.86764,66386.27261,138724.1497,109078.6289,63972.69239,25879.26979,77960.29065,14132.7389,13856.97546,0
