,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,12397.41586,21525.05556,15052.14859,41031.911,20076.46933,53919.43831,47740.96907,34139.73677,76284.63644,14408.25033,24240.05443,31366.94084,41492.78499,53852.80995,23937.54367,23053.92563,31828.90641,39372.48756,23323.11612,31128.80893,50720.01804,50175.53992,41492.53008,65055.32734,47016.11428,42425.79969,34209.46141,35957.52924,41387.41883,60153.32472,42676.32686,55749.75004,47130.27201,43127.56163,58052.12956,56210.18394,89033.99569,75332.78603,87554.91814,128209.9133,111391.7984,51473.47542,60351.5526,31856.73829,42318.79268,45365.44904,39721.57701,69753.28112,29844.186,35753.39919,24888.22357,19425.33286,51944.22896,32095.10869,94266.15164,25130.32504,15527.91849,30155.28654,9062.089729,25479.54683,6066.009283,15258.16959,38336.706,46012.56102,2199.922831,19519.34983,8365.294397,22182.64344,37208.33987,0,45424.94797,5408.637914,24649.68972,4322.763801,9808.068882,28579.88956,18464.80229,7541.144134,5241.446669,19201.09773,59105.32341,29749.75882,9027.125308,48252.53506,4205.604067,51159.39157,49738.64214,71057.2083
WESTCHASE,56512.77078,68267.41034,60154.48601,89529.7563,21352.04211,52038.81935,87865.83677,77608.49912,22213.5828,37017.57886,68861.35446,77928.51779,89071.85993,101271.6738,42213.45161,48921.07965,71687.48607,76919.11248,63676.29476,31458.5081,29876.27484,95060.04411,27508.91448,109594.4439,90616.26885,36879.96,58469.47378,44478.91042,79780.84597,42063.64799,73581.41178,96062.19979,55526.19782,64702.94456,71888.43672,89959.46739,77854.24523,83527.56225,108574.4593,154988.6768,146269.2917,40889.44129,37496.04491,7770.22943,14520.06935,48366.64359,38848.33356,110990.4631,66059.00457,23196.46288,45727.20403,59773.43792,8861.833009,81675.18783,135865.5752,29825.27043,36792.72978,17120.7748,45375.16465,67469.48952,47911.70299,59730.85452,87782.39431,92980.55184,48763.8513,20331.87056,56454.81349,71125.60642,86270.79082,45424.94797,0,54253.30084,74078.08506,32214.14893,58657.75748,7155.986205,66729.21903,55430.13851,37096.66744,24941.13125,102277.5005,78587.59805,32261.58834,3775.479179,48016.07493,13283.52854,20669.73148,30676.59577
MUSEUM PARK,8587.104665,15574.68259,9448.023103,36265.67263,28662.5046,57691.11543,44469.9743,30370.6266,85274.87048,16830.70657,21022.90061,28730.13074,35485.06049,51044.73212,27828.6644,23227.60069,29752.22951,39852.85413,22303.23716,37798.13319,58892.76584,47611.72434,49625.93394,58926.1519,42787.20765,48069.13633,34321.33761,38862.85162,39545.51069,67418.48463,41645.84235,53597.17363,49185.4509,42985.91628,58496.33148,54637.5808,93728.06989,75366.76407,86664.54119,126749.2846,109388.3418,57789.43277,66920.41867,41452.42408,53017.01388,54187.03433,50358.61453,65871.3728,32080.36659,47937.53477,34662.81457,20500.29219,62120.7182,28840.05899,90429.66696,37790.31761,26744.16964,41278.65595,18387.11203,21988.72643,11023.14063,12163.19027,34932.21563,43007.41545,3974.05412,28718.34301,5049.167025,19078.90703,34397.43602,5408.637914,54253.30084,0,21336.32309,13060.9971,5814.733232,37528.18479,12677.0567,3111.605183,16891.25322,31167.24433,55196.50245,25339.54876,15828.86765,57313.3674,6205.591082,60204.64834,58564.78797,80023.5358
LAWNDALE / WAYSIDE,23512.70395,5975.738033,14987.40016,11115.52527,47502.74866,69806.29757,28675.7724,12778.2034,104975.2614,32363.54007,14843.44917,10550.76544,17362.30386,28247.1787,42686.88527,32566.8814,24615.50211,34067.71664,24885.60336,54251.52728,75942.81809,30253.22862,66744.52705,40004.50259,30290.85674,63661.5586,41379.23535,50960.29251,31885.82126,83604.30311,39674.00067,40796.95979,59006.23771,46498.08532,64537.03584,47360.73116,105715.3027,78305.30087,83575.86169,117960.5877,95569.56384,73045.61131,84828.90547,60906.44878,73605.61884,67268.00611,66378.24535,45469.69176,31999.32297,65209.8941,45316.34081,24169.81977,81316.0761,3893.714142,67855.95025,54002.77012,42681.06265,59920.05082,32314.945,16437.69434,24208.26776,12267.06573,10493.28787,16453.49902,22996.10958,48307.3056,11172.56216,3333.449791,5732.481072,24649.68972,74078.08506,21336.32309,0,32592.68882,8216.143091,57286.03245,4241.723624,18640.19683,34130.56893,48907.51501,32943.588,2821.778035,34068.93859,76994.35722,23775.46326,79454.10131,76841.7217,98570.54177
GREENWAY / UPPER KIRBY AREA,15458.26412,26982.88747,19018.26112,47752.91116,9846.642659,47689.21915,54899.1755,41022.68719,63363.52364,10619.66629,28515.4028,37704.79583,47931.00809,60829.62911,19104.00989,20141.80478,34519.87501,48524.20883,24769.9237,23299.45397,41209.02733,55798.46923,32115.07746,69631.02134,50995.00444,34705.42165,30801.31536,30811.78801,44233.58466,51124.09757,42578.78201,59572.57633,42396.39745,40251.93847,53805.14685,57714.9389,81685.9509,71474.02204,86379.43869,128725.6755,114044.9003,43173.87786,49967.46779,19981.90194,35917.15169,46268.61066,39218.34268,76507.68541,39515.76494,30734.5597,32077.01076,28312.65427,40826.99557,40684.35096,101125.5321,24978.83663,18155.35254,22322.38262,18536.29127,32331.85981,15182.78756,22104.99963,47270.50527,53680.17265,12160.83598,7344.72646,16759.30549,29686.55259,45361.35348,4322.763801,32214.14893,13060.9971,32592.68882,0,17090.44692,15676.46044,24946.9798,13735.62946,9934.648082,15573.09623,65957.83718,36789.85829,2059.293499,35409.38508,6230.876499,39147.3615,39223.73513,59821.82898
GREATER THIRD WARD,10246.69461,7648.513414,4375.278965,24455.40336,31884.82541,57691.9529,34032.99126,18112.88825,89482.4862,18274.02461,14674.01754,19531.64756,26310.61446,40623.54102,29150.91124,21038.52131,24090.43381,35202.83059,17620.36091,39859.67146,61217.75919,39235.59427,51996.4056,50185.18446,36096.10045,49926.23897,31527.16226,38663.15271,33648.62083,69467.00365,36690.18618,46953.63443,48032.41303,39372.87464,55861.70337,48998.29714,93918.51949,71804.21633,81812.54286,121211.2822,102892.6331,59433.43539,70116.43417,46022.53363,59121.99505,58205.98645,54814.39044,53249.54565,30388.92562,52368.00478,38047.93113,20300.58049,66700.90663,16613.82557,77359.3305,42023.13604,30890.87809,45854.37041,22415.58442,15160.83123,14640.94758,7866.980656,23534.577,29168.03776,9037.758123,33269.07685,2390.11218,5035.185603,20504.61219,9808.068882,58657.75748,5814.733232,8216.143091,17090.44692,0,41806.67875,3138.252676,4063.028589,21169.42352,35621.35062,42143.21637,14093.88931,18795.62395,61469.48816,8384.111378,64085.18056,61645.20225,83300.77079
MID WEST,39392.70622,51118.09124,43013.91838,72423.06937,4779.021623,44177.41035,70975.07855,60083.31251,37425.32648,20043.17081,51798.43264,60264.6928,71988.40345,81598.41837,28782.32329,34659.02948,55026.21293,64592.18656,46796.58567,20073.83373,26880.9553,76472.53616,21056.19495,92664.04523,73715.89731,30004.23367,44033.84469,33190.34196,62113.90974,36661.01653,57468.7238,78446.68248,44655.32882,51373.34812,60163.04424,73597.55336,74001.43951,73961.13762,96640.05093,141643.1844,130168.4176,34322.60999,37190.58715,5321.334315,18317.30216,46832.05964,35171.92036,93643.09504,54306.15592,23044.26566,36431.20999,45089.76078,19101.91853,65164.69555,118527.8257,24596.31713,24800.64091,14075.99892,32903.26266,52111.92051,33307.75829,44186.04393,71511.45723,76884.65022,33684.05388,6607.427873,40707.57159,54243.59618,69516.01677,28579.88956,7155.986205,37528.18479,57286.03245,15676.46044,41806.67875,0,49671.16474,38457.15699,22219.30496,16164.76405,87026.93823,61555.54357,15474.14244,9396.608734,30965.32258,13282.23922,18600.85704,35070.71638
GREATER EASTWOOD,13958.89642,2637.428228,5107.26633,17011.8257,38703.67872,59864.73027,36189.62851,20015.5711,97056.1608,22873.97306,10886.47091,12521.4791,18895.98248,32727.91128,32630.2658,22744.36322,20932.85337,38570.99317,16760.32047,44709.11563,66600.93569,31880.10271,57404.47328,42896.51232,30335.73077,53578.851,32374.8376,40867.48238,30069.62029,73686.9177,34714.86779,41239.11979,49599.49029,39090.71746,56330.71002,45774.74656,95978.10942,71422.97947,79749.69908,117611.9179,96651.73734,62849.82263,75280.13128,54605.97953,66426.11531,66136.62566,62908.12452,54538.07225,34172.09483,61151.8646,44910.7319,24829.54544,75346.72552,12835.86307,78122.68965,50684.79617,39464.24207,54685.59654,30354.24286,18656.6629,22429.39393,12392.97866,19325.16759,27108.11466,16311.67768,41815.54398,9017.962668,6333.384632,16280.08089,18464.80229,66729.21903,12677.0567,4241.723624,24946.9798,3138.252676,49671.16474,0,9154.708112,29897.54186,44446.01579,42810.60597,6425.620385,25433.73613,69024.27507,14676.53415,70930.50029,67875.4604,89625.84478
MIDTOWN,3409.70902,10339.95339,3481.266226,32003.90107,27744.11548,51947.7229,46917.83872,31533.10082,86073.37311,12312.16032,15080.69406,23344.04844,30177.31669,45973.86472,22835.39243,16028.23195,23343.63126,44461.92373,14868.72242,34022.17667,55665.86977,41984.04084,46503.62682,53319.62775,36984.55728,43620.23254,26847.47924,32960.47976,33203.67137,63406.77489,34186.27403,47671.57726,42660.051,35350.09649,51152.29195,47788.39846,88161.93212,67717.99212,79098.34914,119754.2883,103248.6959,53233.23784,63480.02165,43217.60663,55052.52455,57915.50353,53431.02137,67130.81994,37335.05889,50531.3607,39184.00912,25881.6095,64004.63612,26904.48659,91274.99424,40621.51491,29743.55436,43526.9943,22625.55511,25295.5681,15750.68211,15648.60166,33376.38392,41486.15354,8239.434576,30425.98953,8626.922148,18598.41926,31494.66668,7541.144134,55430.13851,3111.605183,18640.19683,13735.62946,4063.028589,38457.15699,9154.708112,0,19705.79038,33759.66881,55899.78333,21089.48386,14760.18029,58057.89288,3661.704886,60194.6968,56872.33009,78704.63435
BRAESWOOD,24941.61576,33379.13407,27573.11937,51517.19786,19841.89101,60417.07461,48168.88352,36770.55785,68938.80778,23633.21474,37308.40922,44885.40958,52242.28724,66678.22758,32134.8581,33293.34915,45483.66094,38114.21475,36424.03535,35559.04555,51289.45618,64276.70683,42862.47462,76956.14611,59319.53872,47917.78835,44172.61032,43798.69748,55351.82646,62031.67559,55370.84888,69939.76228,55412.69431,53573.20782,66958.13843,69817.13276,93928.82927,84699.44551,99523.08606,141440.7959,125353.9877,54853.01425,61543.62314,22613.76466,32453.03184,33723.72853,27492.40769,70830.51503,27538.72779,24684.12524,17294.62227,18718.29659,42238.01719,40066.73978,95732.23273,13880.71517,3757.271362,20295.49042,3843.374158,26678.5829,5773.827578,17423.86971,45334.77939,51822.62132,6779.013383,12336.4075,15100.03576,31722.43289,46143.40294,5241.446669,37096.66744,16891.25322,34130.56893,9934.648082,21169.42352,22219.30496,29897.54186,19705.79038,0,8732.758125,61413.89825,40186.00357,14729.59657,41712.82833,15339.69781,46708.53914,47844.07686,67776.4826
MEYERLAND AREA,38181.78947,47783.99263,41294.87082,66304.8433,21127.62465,63826.92133,56593.92955,47292.76199,55989.70107,30929.64405,50625.97538,56367.29088,67001.40878,77905.41035,39272.55323,41613.67892,57398.63948,45202.4756,48106.78157,38345.5379,48363.99894,76142.77283,42222.93269,91408.06253,73422.47457,49816.81444,53559.51127,49258.49055,65808.9572,60174.69577,64851.33791,80644.16263,61110.04438,61654.65449,73447.64408,79884.41482,94594.45594,91141.24465,108241.0904,151038.2529,135713.304,55412.55934,59433.88522,9650.030357,17264.30605,26212.75358,15715.37786,79670.34206,33974.95562,8230.687857,17196.93035,28537.31222,25241.58796,54647.04509,104570.419,3799.408725,4495.868101,3872.699557,12493.22677,37228.62617,18904.70674,29537.28285,59627.69151,63973.17283,20918.98017,6390.458177,28650.11793,46511.82859,59968.88735,19201.09773,24941.13125,31167.24433,48907.51501,15573.09623,35621.35062,16164.76405,44446.01579,33759.66881,8732.758125,0,71355.54859,54950.47324,21333.41417,31458.21609,27652.32077,38549.29584,42420.3829,60073.41583
EDGEBROOK AREA,61369.82429,43642.5831,52236.00519,33897.67122,79799.20242,105930.3418,10867.89534,15293.53369,134037.7142,67117.36183,51047.20012,42966.65054,44723.05122,45414.15246,77823.90284,68573.70376,59215.21775,24875.11338,61575.59085,88801.45472,111033.3432,54834.38292,102596.4877,59585.82796,59599.72454,100898.9158,78026.12413,86827.38381,65301.11408,119520.2793,75112.31264,67812.88258,95462.8683,83021.89092,102480.7632,78865.94314,142095.2171,114428.0137,116325.7299,142536.6803,114429.542,108203.6739,121924.8601,86752.52788,98010.64292,76609.76259,83721.30911,10039.39054,33692.3664,85064.08427,54409.70743,36312.60969,105152.3136,26503.26784,30242.99005,74436.53268,64314.46196,84748.06165,53875.27504,27640.33034,49815.2908,35577.83364,18920.49702,11366.60422,54155.81564,79410.09297,40776.76327,27761.75556,24866.36271,59105.32341,102277.5005,55196.50245,32943.588,65957.83718,42143.21637,87026.93823,42810.60597,55899.78333,61413.89825,71355.54859,0,33656.27547,68155.12622,106845.307,59758.31481,110942.7953,109881.6981,131118.8639
MAGNOLIA PARK,25200.03455,4868.752218,15937.87507,5738.539417,50580.81522,68625.13122,32283.17622,17741.52373,108947.7304,33989.47013,11890.55337,4058.595634,10351.36634,22713.53154,43432.23218,31893.11814,19129.85272,40357.14451,23051.13502,55687.93851,77581.95949,23342.1334,68464.74518,33555.13984,22799.62831,64332.127,39427.09066,50309.16318,25930.92652,84474.05998,34872.32441,33506.37933,57212.46263,43022.99785,61448.77616,40835.51473,103953.4559,74091.99791,77653.49023,110607.5948,88557.37946,73297.79787,85873.75916,66129.28252,79105.30944,74119.70571,73068.64989,46665.94489,39311.64855,71433.17925,52259.86214,31339.57143,86740.9739,7746.292004,67996.49191,60438.78603,49108.01559,65725.82679,38941.37661,23758.72051,30899.1164,19244.51449,12658.45007,15951.03688,28413.44701,53372.35121,17527.86029,10442.79175,4888.577523,29749.75882,78587.59805,25339.54876,2821.778035,36789.85829,14093.88931,61555.54357,6425.620385,21089.48386,40186.00357,54950.47324,33656.27547,0,37236.68374,80923.85599,26988.84935,82733.28213,79332.12623,101130.3343
AFTON OAKS / RIVER OAKS AREA,14328.8484,25955.005,17891.17655,47620.26903,5638.942584,40729.62125,57784.97036,43326.81423,63112.96971,4298.107234,26485.30831,35791.84089,46660.28024,59056.70848,12477.78228,13807.18214,30366.38139,52507.10663,21785.56559,16284.09119,34898.13003,52864.61259,26373.24821,67435.28888,48550.68192,29243.74844,25334.98739,23945.75481,39646.64101,44406.92934,36701.34475,55358.69447,35536.59556,33480.57085,46600.74233,52319.35118,74617.88573,64324.81815,79890.53326,122752.3003,108894.3156,36250.82655,45752.37272,21152.97972,38168.98726,51213.07825,44248.39083,79041.78052,43913.12668,33198.75224,35682.79289,32477.79165,41915.86137,42658.03136,103471.8558,30475.28064,22310.97442,25684.19684,22963.95069,35290.99118,19784.62614,25230.45035,49507.87712,55173.11874,15893.38357,9845.724948,19019.09749,31289.73941,46171.01603,9027.125308,32261.58834,15828.86765,34068.93859,2059.293499,18795.62395,15474.14244,25433.73613,14760.18029,14729.59657,21333.41417,68155.12622,37236.68374,0,35199.07109,6349.511547,37217.72109,34445.24871,56150.44688
BRIAR FOREST,58168.87637,69755.21029,61713.32398,91489.2143,20310.90472,45577.69095,90573.36104,79988.12186,16286.88484,36275.05803,69789.85376,79033.94593,89912.65783,100687.1064,39583.35217,46973.5805,71632.5266,83293.4953,64115.61455,27551.15803,22472.32698,93915.78766,21307.41704,109787.1229,90854.35024,31255.45345,56218.48665,40264.31458,77831.19738,32581.07465,72682.43126,94210.40896,51278.40528,61453.05261,67452.26734,87396.70419,68477.67868,78085.98336,104247.1272,151172.7304,143536.6963,33919.26375,29549.79429,13046.61561,21288.12778,54548.78714,47009.47477,113500.1701,72590.36207,30118.90707,50426.53494,64670.14591,15648.99269,85017.34767,138388.0273,37530.1197,42979.38484,24980.2404,51731.52842,71849.82255,52812.03849,64061.59971,91403.75135,96797.41661,53338.89547,25304.99876,60608.77118,73826.40635,89266.38307,48252.53506,3775.479179,57313.3674,76994.35722,35409.38508,61469.48816,9396.608734,69024.27507,58057.89288,41712.82833,31458.21609,106845.307,80923.85599,35199.07109,0,50223.36242,3728.99623,11997.46186,20698.96085
NEARTOWN - MONTROSE,4191.045536,15959.2159,7500.866382,37848.88453,19565.93408,45015.98159,49914.90415,35047.22138,78171.29938,5564.614993,17902.19723,28186.55489,35875.04269,51460.36921,15054.0305,12121.9994,24065.24545,45852.60315,14083.05777,25496.8026,47015.45728,45881.51824,37876.43258,57445.44238,39056.51013,35648.18069,23473.32382,26457.92401,33825.70413,54928.95906,32862.3359,49162.2277,37037.58427,32158.58515,46892.84402,47455.25392,80932.75323,64100.50411,77388.80272,118947.3406,103712.6153,45075.92689,55987.74434,35989.27131,49105.88025,55586.23958,49573.65682,70802.59027,38034.86381,44405.84426,36838.94758,26423.11858,56829.20261,31762.31355,95099.74111,35218.34294,25664.75024,36768.32091,20679.63147,27649.82358,15093.27553,17729.58626,38700.39133,46147.09197,7759.236834,23215.97172,10350.92462,22602.53313,36829.60334,4205.604067,48016.07493,6205.591082,23775.46326,6230.876499,8384.111378,30965.32258,14676.53415,3661.704886,15339.69781,27652.32077,59758.31481,26988.84935,6349.511547,50223.36242,0,51596.85444,48263.93075,70071.92949
MEMORIAL,59156.70263,70609.85389,62751.78732,92678.88889,22190.88451,38952.66471,94853.32706,83593.87014,10533.0905,36743.27337,70248.32543,80086.88738,90009.16025,96637.62636,37285.59033,43466.22952,70968.64728,89368.46925,63523.28919,24241.28254,15918.83012,92966.91549,16575.6501,109093.3995,90335.83581,26151.59762,53791.91156,35493.56474,76461.60271,24908.83952,71283.03571,92498.27805,43829.98863,57671.00014,62898.62458,83187.57514,60972.73092,68086.03809,94185.17376,141257.7143,135884.3141,25863.10806,22112.42374,21643.62651,29723.6446,59418.03769,55777.15388,111110.2171,79145.19508,39194.88318,56111.16342,69490.30635,23575.69089,87851.60206,142261.2509,45558.63925,49525.51517,33392.98323,57671.47707,76215.96563,57799.84644,67907.67119,94494.36329,100069.8647,57951.85538,31328.13932,64037.75987,76073.83499,91709.56007,51159.39157,13283.52854,60204.64834,79454.10131,39147.3615,64085.18056,13282.23922,70930.50029,60194.6968,46708.53914,38549.29584,110942.7953,82733.28213,37217.72109,3728.99623,51596.85444,0,3452.722452,8554.392093
SPRING BRANCH WEST,55167.83901,66206.47314,58849.76352,88426.48096,21358.10141,27239.89258,94917.12535,82245.77386,20090.34229,32349.18998,65094.40034,75889.54259,84368.59347,94226.7902,30406.04477,38466.88854,64783.59931,89673.26609,56443.52878,17080.53873,3848.469558,86849.00725,9522.555066,102717.6634,84247.02394,16862.07224,46291.94893,25452.2247,69765.9964,12621.23511,64127.22337,85359.73893,34475.18501,48852.26522,52195.45385,75295.11682,50184.82961,59711.76911,86780.70862,134150.287,130393.2046,14138.93585,11911.40067,28144.79107,38438.43892,69887.82726,61783.06968,116335.1111,80981.89621,46099.21448,61366.36194,69763.4184,33055.56682,85542.92641,141029.1007,50818.79707,52294.66911,39422.92962,58659.76604,75964.38552,58345.60884,67100.01634,92415.71629,98085.5468,58024.59743,33787.07186,61921.98017,73327.90303,88633.4957,49738.64214,20669.73148,58564.78797,76841.7217,39223.73513,61645.20225,18600.85704,67875.4604,56872.33009,47844.07686,42420.3829,109881.6981,79332.12623,34445.24871,11997.46186,48263.93075,3452.722452,0,7790.925152
ADDICKS PARK TEN,77027.43988,87946.58805,80680.24349,110087.6066,42406.23947,40596.91652,115532.2668,103588.6745,14237.69533,54081.67956,86328.86954,97360.482,105278.2561,112007.492,50985.14656,56906.28173,85466.55397,109946.4674,76595.59941,37825.37567,17897.60555,107629.595,29541.69186,123206.2683,104863.72,36019.91083,66139.99761,42791.3589,90118.14155,20515.98035,82403.07681,105086.027,50500.39682,66643.76483,66511.48628,94177.64904,50224.29931,69660.07645,93942.46841,140445.8717,142178.0664,25904.46809,15749.06273,41361.25564,48429.54243,79102.53642,75588.36467,135240.2126,100292.1272,58626.35475,76829.6605,90201.47994,35702.08059,107181.5523,162164.1026,66729.51485,70974.61081,54181.88694,78612.46175,96783.88038,78659.17695,88192.52626,113998.5077,119661.2993,78679.01101,52719.95684,83515.50897,95088.72946,110413.719,71057.2083,30676.59577,80023.5358,98570.54177,59821.82898,83300.77079,35070.71638,89625.84478,78704.63435,67776.4826,60073.41583,131118.8639,101130.3343,56150.44688,20698.96085,70071.92949,8554.392093,7790.925152,0
