,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,10324.6811,19143.04441,12773.40713,38762.68528,17124.84466,50722.77849,44197.20679,30775.69274,67383.35824,12792.97148,21895.71475,29094.96239,39202.79027,49048.40769,21797.30309,19934.224,29758.18369,36931.23425,20324.91718,27767.90399,48386.9084,47400.05031,39381.90847,62703.42092,44683.79229,40914.53706,32269.10058,33279.59326,39064.70519,56987.95538,38041.09617,52516.77008,43999.32964,38623.118,56436.05668,52681.27779,86218.50285,71670.7716,82291.84871,122082.8247,103603.2568,48706.80201,58715.878,28243.53672,40666.85301,42671.92812,37286.35482,63582.37145,27642.51415,32904.27577,19420.32919,16971.07198,48597.80609,30297.45866,90097.99435,22979.65408,12899.32692,26730.08604,7262.875942,23379.12442,3994.436074,12778.53868,36697.38273,43687.25707,1187.613165,17865.28384,6353.132622,19850.59325,34715.49038,0,41922.80704,3176.611623,22586.31565,2597.055844,7474.197012,24840.01418,16105.9597,5124.726878,2855.482938,16524.69694,56700.14544,27498.87982,7216.056361,44139.0344,2218.657079,44627.80114,45360.78533,65486.83105
WESTCHASE,53025.04557,64771.21308,56668.20808,86532.54446,17971.38464,49293.00872,84506.90709,74620.91049,13326.51322,33461.62893,65402.98638,75511.02153,85612.41537,95900.07232,39428.81541,46130.70593,68330.48845,74295.5483,60273.72901,28886.19043,28294.07892,91477.36729,25005.08055,106182.4092,87209.47372,34915.55335,55517.41516,41875.74665,76977.7309,39701.00736,70335.39771,92945.73651,52020.61343,62308.24704,69471.93384,86842.08017,75221.87367,81013.10732,103621.5132,146920.9295,140408.6941,38246.93654,36070.30128,4835.630802,12816.59221,45156.14866,37226.78424,103542.9674,63251.56182,20999.60573,41308.13666,56484.51676,5219.827956,78203.84277,131890.66,27679.1668,33806.42316,15073.22368,42517.8954,65331.07348,44600.64862,56389.73815,84325.86421,90520.54369,45414.62902,16962.73296,53047.62166,67627.45474,83441.75945,41922.80704,0,50761.77596,71056.5798,29603.56215,55442.27397,3651.118822,63219.35621,51919.89123,33725.38735,22048.78291,99861.68844,75210.29399,28761.20311,2034.556361,44511.15195,11079.0226,18994.0949,26513.16359
MUSEUM PARK,7849.48226,13777.5706,7988.740856,34733.71443,25987.39885,54681.39719,40767.08192,26908.57442,76363.80657,14389.55309,18927.44098,26416.78585,34182.8995,46278.40821,24842.38177,20062.3227,27861.5486,36886.18309,18973.42387,34774.07236,56593.89879,44142.76744,47609.29674,57606.47103,41036.15301,46386.39275,32350.96026,35740.73077,37213.63089,64389.40642,36908.24141,50347.6505,46065.84212,38194.5117,56818.4069,51097.01411,90968.95891,71736.32769,81350.27319,120720.2459,101419.5474,54941.42058,65573.98368,37707.28568,51495.92659,52409.59327,49014.91694,59968.6426,29853.79629,45109.9393,28617.53643,17598.28231,58686.57196,27286.7171,86274.34057,35690.67795,24619.17759,37816.36947,16692.51892,19734.70781,9317.79221,10227.29224,33620.31463,40718.32975,2111.572382,26855.1115,3041.061554,16967.90523,31859.52411,3176.611623,50761.77596,0,19357.76386,10521.84619,3893.492953,33691.86926,10980.32118,1608.378286,14735.63386,28559.99987,52759.29211,23501.16359,13221.09254,53202.0537,4351.109825,53711.67583,54160.39449,74327.63309
LAWNDALE / WAYSIDE,21404.73253,4213.556108,12962.21533,9465.049283,45502.29337,67291.49635,25208.83202,9354.244712,96097.70814,26510.56832,12413.6972,7740.419921,13844.25571,25385.34995,39526.10092,29595.55251,23075.97103,28846.85436,21847.31119,51297.62231,73707.29526,27776.8653,64968.28779,38556.94052,28369.57873,61950.32448,38828.06276,47415.70063,29395.12452,80708.47867,35056.48302,37636.80139,55930.68926,40816.27777,62889.70399,44085.14418,103170.0668,74810.36078,77710.82513,112748.8814,86159.38225,70292.14465,82716.98501,57214.27081,71863.19722,64768.93716,64730.77742,40934.27633,29136.13426,62331.85119,39346.34581,21971.91652,77931.79075,2088.056799,63457.35225,51683.18527,40654.33886,57500.87269,30443.78625,14194.04975,21971.9728,9468.68203,8642.057835,14222.05134,21174.20364,46566.76499,8189.514877,1710.147283,3423.510238,22586.31565,71056.5798,19357.76386,0,30384.65659,6458.04329,53514.34863,2182.232906,16537.01796,32311.22163,46244.3707,30948.16762,1421.407248,30943.3871,72877.56132,21737.62212,72796.05626,72361.04197,92526.95333
GREENWAY / UPPER KIRBY AREA,12893.34692,24356.14445,16444.13195,45698.21753,6347.084741,44524.70189,51216.3423,37611.43075,54396.0314,8519.635137,25988.29702,35369.27011,45264.19063,55639.70271,17282.24037,17711.79811,31683.40253,45841.2349,22272.1737,19775.62019,38860.65276,52229.54839,29908.05468,67096.34527,48468.44195,33445.45323,28991.0914,28272.30631,41794.2075,47939.21559,38324.29486,56346.49213,39288.69492,36739.17214,52184.92568,54311.99901,78809.70117,67766.10757,81325.93025,122302.1651,107141.82,40608.37754,48569.88173,16225.67969,33411.28082,43886.27734,36538.72876,70527.05815,37400.01575,27751.19225,27761.86326,25781.42317,37274.75972,38060.20837,96983.37051,22680.65917,16336.50681,19600.06096,16955.29703,30191.04888,13512.30891,19954.18781,44682.60485,51375.08058,10024.54315,5068.377426,14185.07239,27568.31295,42863.56054,2597.055844,29603.56215,10521.84619,30384.65659,0,14714.07767,11663.27768,22229.40478,11052.11814,8117.665719,13755.69284,63512.35613,34360.02346,1013.939805,31307.06135,3538.02386,32912.15648,35066.31544,54663.37055
GREATER THIRD WARD,8340.85414,6373.202841,2660.981339,22818.95057,29751.32465,54959.59179,30300.54406,14483.42017,80553.28648,13293.12828,12420.1146,17508.06081,24310.35651,36537.16363,25990.92544,17954.55338,22264.81221,30536.33135,14084.25645,36881.27098,58940.00875,36059.13463,50110.36837,48737.67744,34295.14566,48229.84058,29666.99258,35198.36797,31281.56269,66461.53768,31903.60893,43720.95202,44967.13175,34118.036,54168.85135,45447.19376,91255.98162,68269.36953,76375.72741,115212.2619,94557.26144,56676.35707,68046.15318,42270.19517,57193.39795,56406.37717,53125.11556,48303.82936,27633.24214,49545.65661,31993.83876,17334.28446,63238.91271,13903.88424,73127.66139,39884.12507,28743.20191,42805.20776,20630.07278,13187.66345,12844.2744,6087.697711,20857.1924,26520.75438,7072.1346,31387.52121,1138.098801,2609.479929,18191.16527,7474.197012,55442.27397,3893.492953,6458.04329,14714.07767,0,38046.14941,1899.509477,2103.700207,19003.9397,33008.37518,39621.51274,12329.62809,15690.28048,57355.77146,6372.482299,57417.2889,57146.72217,77407.60365
MID WEST,36004.14098,47774.19233,39647.53045,68877.89786,2477.892057,41137.44371,67445.75573,56029.61328,28493.3098,16696.95334,48614.56087,56844.95599,68760.02064,76301.33491,26022.80837,31737.9698,51855.73623,60670.73411,43633.54841,18383.11754,24503.44193,73266.10998,18325.31734,89478.13989,70530.28156,28294.28201,41176.99553,30961.2557,59365.56253,34247.20137,54331.03706,75271.94219,41645.0186,48493.16942,57917.1842,70352.14697,71880.51342,71533.61929,91827.81503,134499.0081,124384.6499,32691.89014,34799.33813,2995.089248,15985.25578,43755.70453,33708.51875,86724.10649,50598.31695,20572.66241,33120.50187,40899.53861,14737.63205,61266.9701,114496.5889,22709.42436,21572.19698,12830.22758,28917.43409,47934.43346,29113.0834,40093.48052,67554.87746,72885.49475,29470.97948,3491.759426,36670.40248,50523.8664,65716.93996,24840.01418,3651.118822,33691.86926,53514.34863,11663.27768,38046.14941,0,46070.88369,34765.90387,18005.41841,14504.71086,82887.51661,57946.34503,11663.76536,5311.19399,27353.4178,9021.32229,16221.05558,30321.15151
GREATER EASTWOOD,11803.73365,1379.079364,2979.911905,15469.58666,36545.58969,57248.52943,32544.40892,16301.43643,88141.21203,16514.13596,8555.754233,10394.77082,16466.96602,28683.96209,29511.24662,19656.89024,19417.59187,33742.13841,13205.20729,41790.7296,64379.96434,28912.73065,55749.62571,41522.89278,28428.28208,51863.69665,29882.04152,37370.43717,27563.55805,70910.08037,29873.12733,38013.68757,46527.61875,33514.68051,54646.14552,42246.06672,93401.80185,67947.7498,74195.77545,111962.5548,87763.85297,60050.86922,73133.0045,50849.46115,64952.25383,64124.60059,61641.80919,49848.4936,31385.11076,58347.08075,38941.13507,22305.50536,71876.93534,11375.76966,73800.24345,48511.605,37321.97901,51247.39181,28528.52957,16223.69839,20519.21308,10029.84046,18152.96487,24888.75999,14784.31192,39870.28111,7283.223511,3664.270958,13669.1588,16105.9597,63219.35621,10980.32118,2182.232906,22229.40478,1899.509477,46070.88369,0,7053.18624,27738.30409,41833.17055,40555.67031,4563.320307,22069.27441,64893.50737,12718.93402,64315.00571,63328.05285,83503.86392
MIDTOWN,1855.316399,8296.520463,2051.725858,30485.82389,25587.59197,49116.98533,43145.87518,28009.22599,77166.4951,7823.485817,13066.53111,21049.98531,28933.7505,40994.79666,19688.10524,12974.68485,21135.464,40920.8712,11736.77154,31046.63623,53432.33643,38486.07032,44766.57049,52013.62829,35237.81618,41913.01887,24784.64478,29552.24555,30877.63115,60483.18675,29523.49422,44462.82683,39596.74427,30506.02107,49461.13196,44265.4724,85492.75663,64078.90577,73907.659,113564.8606,95522.52653,50407.68503,62069.45031,39453.76057,54000.67654,56149.29501,52030.42705,61866.75979,34957.90391,47715.3746,33315.99099,22829.82942,60511.92619,25361.09277,87006.15819,38565.55187,27595.29359,40076.93453,20993.67614,22638.73296,14155.63279,14157.17274,32170.28081,39192.24072,6400.145526,28435.01009,6681.37611,16020.57286,28874.50634,5124.726878,51919.89123,1608.378286,16537.01796,11052.11814,2103.700207,34765.90387,7053.18624,0,17580.13222,31177.64094,53537.72794,19219.96656,11446.57158,53937.5249,2100.568578,53498.7188,52346.88334,72500.85408
BRAESWOOD,22989.24377,31226.6375,25508.00116,49437.64313,16428.33711,57304.15312,44634.90602,33665.93907,59886.94717,21622.58371,35290.84123,42745.42258,50297.06156,62520.98988,30339.81138,30742.5116,43218.10315,35879.99526,33575.14908,32172.38865,49025.35855,60817.58842,40744.19359,74818.72216,57603.88342,46102.45572,42351.81104,41260.77408,53025.96722,58847.09854,50947.87868,66722.85935,52298.60602,49995.08868,65362.50931,66320.97404,91044.21591,81004.51032,94477.65213,135151.8293,117810.2136,52495.6836,59869.66479,19105.39771,30829.48071,31756.65484,25638.74,63900.07105,25364.14171,21809.0394,12975.47909,16461.84808,38929.85234,38151.85913,91728.59687,11745.99972,1912.022142,17042.83964,2075.946438,24479.00892,3482.225116,14475.33713,43521.57813,49701.51581,5105.405146,10684.76413,12902.78891,29732.10033,43921.68675,2855.482938,33725.38735,14735.63386,32311.22163,8117.665719,19003.9397,18005.41841,27738.30409,17580.13222,0,6017.814743,58973.7666,38413.29101,13375.3043,37826.8584,13318.70554,40791.3672,43986.39948,62911.40209
MEYERLAND AREA,35735.73836,45196.23871,38771.62858,63665.27995,17919.57579,60725.70723,53175.37495,44544.33492,47174.20026,28428.57949,48089.24849,53780.17584,64377.80015,73564.13097,37344.66325,39532.97683,55091.4919,43276.04196,45737.92964,36013.68917,46733.98082,73622.68969,39446.65204,88839.06047,70907.87521,48216.38369,51644.13746,47253.1891,63477.28782,57271.35981,60627.20628,77420.7819,58092.10379,58624.4601,71930.03578,76453.27619,92761.09457,87825.82105,103266.2505,144596.3834,128446.6431,53096.02386,57853.16679,6222.42004,14939.35379,23425.95437,13889.63236,72175.71747,31938.83101,5083.298144,13530.19928,25866.97855,22121.87939,51936.40706,100581.7368,1892.784398,2146.441624,2116.566357,10125.01149,34452.27253,16202.07641,26780.12431,56877.51668,61202.84106,18237.08229,4393.839467,25954.23416,43850.31575,57271.48793,16524.69694,22048.78291,28559.99987,46244.3707,13755.69284,33008.37518,14504.71086,41833.17055,31177.64094,6017.814743,0,68692.883,52315.96676,19478.73229,28043.19255,25176.27162,34075.50257,39640.15688,55462.09839
EDGEBROOK AREA,59070.77278,41534.80103,49946.0339,30877.26299,77328.68206,103373.2324,5740.552727,11172.84752,125003.2145,61741.31608,48677.2853,38659.57433,40911.89458,43080.3845,74765.87647,65556.20404,57439.44499,22942.29862,58634.76314,85850.57012,108632.4557,53371.83394,100206.8463,58526.99548,57954.70121,98592.36353,75508.48651,83366.74153,62726.22229,117148.6325,70840.56021,64023.31017,92431.88777,77382.18191,100481.0454,76234.54876,139601.4841,110973.9454,110170.4068,139220.0059,103157.2369,105442.7271,119538.2545,83495.81539,95684.85551,72370.84046,81516.51489,6283.979329,30126.95992,82858.34645,49003.21106,33436.23957,102222.9487,24444.34192,26145.71259,72173.33619,61905.5525,82381.87589,51445.45171,25243.15841,47396.93262,33144.3944,16727.23785,8473.245292,51709.64369,76962.08129,38395.14503,25454.25252,23140.00086,56700.14544,99861.68844,52759.29211,30948.16762,63512.35613,39621.51274,82887.51661,40555.67031,53537.72794,58973.7666,68692.883,0,31728.77246,65744.24381,102862.6278,57370.91018,104570.2789,105474.1329,125570.4318
MAGNOLIA PARK,23265.51045,2269.861906,14038.10032,4186.609886,48682.14223,66183.43299,29035.75763,14908.04376,100052.5892,27347.77725,9356.460951,1935.529919,7239.287595,19374.60353,40304.98313,29052.19757,17468.84414,35226.04933,20641.86556,52769.47549,75390.29825,20633.43995,66889.21626,32068.664,20843.164,62616.70287,36950.88672,46539.95267,23477.63133,81731.59753,30537.2313,30309.2055,54095.40753,37460.48239,59854.24454,37760.91334,101492.8838,70635.88026,71725.14982,105458.2751,79367.98711,70510.47012,83726.49538,62381.96011,77341.23617,71677.89782,71618.89771,42384.55061,36489.03645,68587.9013,46276.46182,29112.4951,83302.71944,5897.960724,63464.9045,58152.1785,47022.16369,62931.34283,37056.37413,21647.74599,28647.91802,16605.27603,10199.33101,13780.21893,26648.45717,51503.4138,14838.86393,9130.420246,2549.573807,27498.87982,75210.29399,23501.16359,1421.407248,34360.02346,12329.62809,57946.34503,4563.320307,19219.96656,38413.29101,52315.96676,31728.77246,0,33966.31315,76806.8535,25123.59551,76071.2142,74806.16991,94833.72539
AFTON OAKS / RIVER OAKS AREA,10943.94984,22573.78799,14506.74487,45120.95811,3166.709549,37595.49251,54079.73369,39876.70317,54256.40702,2148.232987,23285.57387,33302.69207,43402.3047,53581.59926,10886.18297,11414.49134,27570.80524,49696.89895,18799.65724,12857.74868,32738.34413,49276.0842,24682.29357,64306.01154,45454.87485,27708.11737,23316.04717,21422.61948,37059.59315,42086.34444,32670.08522,52149.86413,32444.07597,30307.26932,44981.96134,48963.07869,72441.64171,60610.80995,74906.95104,116198.0147,102482.0838,33620.34691,44117.58253,17451.63534,35051.39278,48629.83292,41745.12841,73253.97344,41945.82889,30192.75,31594.54464,29809.06521,38249.09558,39489.00132,99286.75727,28317.31379,20481.03067,22656.75629,20908.4959,33028.83304,18381.7806,23281.59628,46394.39754,52761.30157,13740.72225,6797.129506,16166.77747,28955.44793,43493.90038,7216.056361,28761.20311,13221.09254,30943.3871,1013.939805,15690.28048,11663.76536,22069.27441,11446.57158,13375.3043,19478.73229,65744.24381,33966.31315,0,31094.46784,2985.439065,30591.01816,29957.45563,50282.9627
BRIAR FOREST,54060.33338,65635.91275,57594.93502,87392.04253,17059.83981,43144.61425,87140.45133,76320.45126,8094.104058,32188.75043,65683.82646,74914.26911,85820.88609,95161.52969,36160.82741,44014.94348,67620.95133,79767.38736,60056.49104,24652.41598,20399.31744,90362.50193,19102.55452,105766.9308,86812.31267,29015.04087,52717.01362,37603.03821,74987.72809,30847.97751,68846.91804,91138.45234,47624.0536,59206.59411,64827.72522,84322.02181,66670.41148,75524.65009,99325.44825,142751.4073,137661.7487,31121.67596,27667.78051,10458.80885,19538.33266,51323.36268,44642.36234,106298.0399,69103.28885,27819.31902,46357.46285,60783.92606,11734.9846,80907.71361,134391.6488,34571.18479,39425.87862,22163.68909,48160.9402,67898.20278,48948.10546,60036.12842,87312.11042,92705.98574,49404.14483,21588.44851,56586.57696,69717.89475,85153.08782,44139.0344,2034.556361,53202.0537,72877.56132,31307.06135,57355.77146,5311.19399,64893.50737,53937.5249,37826.8584,28043.19255,102862.6278,76806.8535,31094.46784,0,46094.04472,1986.044698,10088.61908,16377.61389
NEARTOWN - MONTROSE,2535.27202,13550.15479,5864.14459,36442.80364,17397.79335,41989.02335,46169.46695,31581.42075,69268.99315,3468.905649,15830.26967,25834.95097,34274.21328,46242.76136,12178.18,9116.635954,21257.5327,42843.93177,11641.24585,22483.05237,44772.9572,42294.41378,36115.72558,56019.74156,37515.93653,33830.20054,21213.46995,23472.59565,31360.64065,51967.66083,28416.58986,45938.77613,33910.10138,28015.21,45223.44696,44010.98416,78171.75432,60393.55049,72229.11954,112575.522,96708.8104,42195.63698,54342.03665,32224.87565,47295.44967,53588.19969,47638.25765,65214.95182,35850.45347,41530.34074,31392.17862,23572.29499,53309.63577,30031.67616,90875.62948,33253.57404,23702.67372,33349.00561,19181.41264,25218.97886,13395.30947,15993.06346,36870.93115,43806.02657,6108.692751,21124.9189,8251.202837,20131.30605,34264.30888,2218.657079,44511.15195,4351.109825,21737.62212,3538.02386,6372.482299,27353.4178,12718.93402,2100.568578,13318.70554,25176.27162,57370.91018,25123.59551,2985.439065,46094.04472,0,44942.44702,43744.29864,63854.45109
MEMORIAL,52538.8978,63925.23927,56094.88346,85981.565,15894.84307,35818.11074,88725.25579,77108.54749,5598.652716,30124.27814,63523.1883,73389.26836,83406.12815,90748.58699,31354.35474,38510.91326,64427.83536,83360.48943,57027.39992,19124.62648,12959.09622,86387.37025,11709.3682,102608.6187,83805.42644,22898.26676,47984.28882,31555.06587,70068.18398,22606.00712,64933.53513,86242.70784,39811.44565,52601.9364,58861.92024,77293.12349,58845.84924,65186.69129,89178.73614,132674.5182,129689.4361,22597.75636,20022.073,19132.18306,27215.41327,56774.09711,52970.87849,104695.8148,73674.4977,36622.67904,52786.78114,63392.07944,19760.12249,81252.22788,135815.3132,42072.28699,44352.63468,30387.7532,51814.45032,70031.76365,51770.50586,61570.23332,87913.9949,93505.15994,51862.95485,26001.98825,57434.78963,69485.67486,84992.95039,44627.80114,11079.0226,53711.67583,72796.05626,32912.15648,57417.2889,9021.32229,64315.00571,53498.7188,40791.3672,34075.50257,104570.2789,76071.2142,30591.01816,1986.044698,44942.44702,0,1793.373676,5178.886571
SPRING BRANCH WEST,50680.30772,61714.47645,54343.58645,83910.28805,17016.64359,25119.40615,90688.78663,77845.36411,15557.18481,27842.33452,60671.21756,71403.52173,79935.21966,88593.28403,26014.09655,35106.17166,60382.36218,85520.29526,52072.32676,12684.01563,1998.285862,82852.20518,5173.713419,98326.63129,79850.5063,13096.53172,41932.25168,22129.57376,65384.70351,10055.05152,59819.37804,81482.77439,30880.21313,45107.51573,49519.29887,72130.63278,47398.77772,57220.73987,81768.89779,125259.5093,123944.9182,12352.96066,8808.604642,26204.01393,36660.80576,66660.7311,59436.53519,110060.8197,77137.68525,43636.9693,58808.35931,65604.32414,29114.19075,81047.84239,136869.5705,48306.46863,48971.71097,37149.56017,54635.4988,71718.24755,54230.55078,62792.43827,87952.27501,93660.91306,53778.70942,30441.43858,57443.34117,68843.75212,84136.73828,45360.78533,18994.0949,54160.39449,72361.04197,35066.31544,57146.72217,16221.05558,63328.05285,52346.88334,43986.39948,39640.15688,105474.1329,74806.16991,29957.45563,10088.61908,43744.29864,1793.373676,0,4037.370774
ADDICKS PARK TEN,70677.57138,81421.1855,74282.2841,103549.6144,36841.6469,35559.6416,110422.9821,97988.8484,9183.233139,47512.53747,79592.78615,90724.5676,98584.25847,106094.6959,44312.21887,52047.47721,78822.04078,105107.3917,69986.339,31169.63916,11455.11323,100974.6012,22975.58958,116618.4747,98307.35636,29482.8832,59713.31365,36655.69907,83577.78737,15607.24591,76507.29067,98690.55925,44916.51897,60665.52331,61421.91077,87931.54038,44478.48635,64273.1958,88861.15913,130435.7014,134947.1002,20811.61476,10568.53134,36913.85691,44147.47049,74963.5015,71455.96792,128618.6479,95608.77039,54534.51601,72478.07684,85173.59714,32155.69557,101237.2112,156492.676,62269.26901,66320.47785,49738.32744,73801.4716,91528.77029,73686.54817,82791.99312,108141.6989,113755.5576,73497.48873,48044.66321,77678.64902,89006.44426,104200.958,65486.83105,26513.16359,74327.63309,92526.95333,54663.37055,77407.60365,30321.15151,83503.86392,72500.85408,62911.40209,55462.09839,125570.4318,94833.72539,50282.9627,16377.61389,63854.45109,5178.886571,4037.370774,0
