,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
UNIVERSITY PLACE,14322.33561,23344.16391,16901.59808,42763.57407,22563.59239,56531.03135,50790.17287,37025.05161,83499.28514,15916.54812,26049.23934,33236.02513,43256.41907,56982.1753,26333.21184,25590.80966,33808.78233,41817.98242,26504.49875,34110.33341,52714.0481,53224.29012,43922.64923,66848.4648,48822.9317,43736.26508,36270.41491,38396.80218,43782.42402,63092.51279,46369.70579,58756.56956,50233.46372,46569.46219,59300.60992,59393.86604,91893.00014,77513.09374,93139.81174,133647.0304,120753.212,53572.68036,61609.95995,35840.09321,43635.26176,47463.85355,41655.66623,76443.67905,31694.69865,39047.68802,29287.30382,21532.20401,55342.97217,33548.62266,98693.80573,27089.86726,17560.48462,33769.6399,11212.56101,27816.07268,7660.29368,17368.65758,39666.41312,47980.13737,3242.814997,21177.05428,10797.74537,24066.97126,39401.17274,0,48792.35053,7200.207197,26280.87665,6539.76653,11609.58242,32069.52097,20274.73549,9378.981283,7288.248425,21591.63553,61009.61311,31476.42773,10277.43548,52037.4489,6252.833723,57897.59587,53628.10054,76437.93429
WESTCHASE,59874.96151,71628.7633,63517.45298,92906.40968,23550.44619,54468.39793,90734.68989,80476.87171,28939.87631,41810.013,72191.28278,80774.57065,92403.69176,104538.8587,44983.88265,51727.2715,74924.06252,79730.05013,66969.68318,33981.78788,31465.2048,98165.52015,29998.69941,112873.5503,93893.19291,38743.89234,61370.45666,46999.48352,82009.14402,43854.69971,76718.37731,99021.56483,58429.37049,67352.39236,74290.86663,92757.14201,80180.9833,86270.85476,112427.4918,162477.8594,155836.3923,43321.58162,38917.85838,10178.5163,16328.40063,50604.83513,40197.82628,117850.1857,68817.18544,25117.39839,49671.28289,62981.87061,12963.1267,85022.25051,139714.1571,32051.06147,39752.66318,19243.36535,48173.36615,70440.082,51109.64056,62952.53823,91109.51089,96291.47556,52026.71582,23612.88176,59744.38996,74502.2821,89618.99736,48792.35053,0,57636.03886,77471.47354,35612.8994,62021.7609,10529.95598,70112.48052,58806.3243,40370.63767,27815.80856,105450.9326,81973.2525,35635.6381,5462.632333,51392.20431,15243.25472,22997.91599,34171.2914
MUSEUM PARK,9331.262549,17530.81151,10864.87187,37398.5892,31156.5074,60564.76357,47663.93534,33240.7464,92436.93503,20346.91189,22965.05046,30543.05744,36697.64123,54176.26221,30652.06218,26075.91795,31785.05657,42581.97818,25588.52453,40952.75006,61052.3809,50642.24298,51605.84067,60106.88193,44218.5653,48998.40461,36393.64692,41422.65075,42013.24876,70554.21238,45395.16183,56563.0944,52119.61863,46473.78731,59784.48295,57817.74335,96626.83628,77919.48233,92334.17181,132015.9835,118876.2676,59984.88997,68219.00866,45174.39968,54139.11013,56345.27643,51284.8115,72455.63008,34100.73404,51021.58056,39313.12792,23175.21588,65394.77897,30134.09903,94836.52282,39703.16662,28868.54839,44609.74849,20377.56662,24529.07675,12560.99151,13740.0948,35988.78315,44934.77693,5654.590998,30325.90034,7003.94837,20939.15622,36569.71193,7200.207197,57636.03886,0,23176.43638,15486.3646,7673.366553,40988.15391,14280.67582,4423.169268,18646.46522,33232.22201,57106.09814,27193.48866,18541.43575,61083.00668,7878.798671,67020.36576,62517.39432,85388.7311
LAWNDALE / WAYSIDE,25467.51318,7823.341348,16415.06833,12629.13819,49738.86239,72985.20117,31912.03397,15966.77471,112159.6573,36843.91077,17138.95361,13909.20432,20045.3156,31141.50021,45728.32966,35179.70214,25913.08937,37053.59107,27853.83123,57197.70695,78271.34142,32716.80897,68351.32145,41535.63307,32194.28554,64933.08203,43436.1559,54719.61798,34526.68516,86838.13499,43333.20184,43981.12175,61643.79071,50507.27891,65805.2416,50285.60189,108530.9169,81533.01833,89218.71847,122374.7347,106923.4692,75584.03833,86778.61734,64773.71725,75207.5871,69539.7721,67920.87936,50367.60803,34803.03152,68707.51425,50165.15389,26675.09772,84670.0676,5612.345523,72644.99174,56099.41956,44433.63963,63467.48743,34452.90761,18350.82507,25790.74668,14813.10849,12289.43899,18372.80034,24628.85494,49960.70071,13605.05713,4880.036446,7959.615046,26280.87665,77471.47354,23176.43638,0,35146.53404,10266.67298,60788.34603,6174.279181,20588.26064,35888.37546,51317.7209,34704.83654,4299.052321,37141.64323,80753.65618,25667.44429,86397.26991,80967.34489,103880.7056
GREENWAY / UPPER KIRBY AREA,18021.54719,29630.99835,21629.39688,50427.51951,12425.53591,50164.55121,58045.64507,43867.23312,70458.47265,12451.36763,31056.46595,39803.02368,50597.38527,64030.04284,21153.67679,22374.7497,37048.0241,51117.29208,27071.66003,25967.34279,43068.91455,58902.95956,34783.80239,72175.483,53457.83821,35688.2346,32759.27212,33137.75361,46352.81599,53921.02274,46008.30815,62600.22946,45747.90919,43536.37806,55047.48077,60875.86172,84458.87809,73436.69424,91584.20006,134850.4813,123095.4377,45385.75283,51662.1396,23469.52267,38347.13296,48298.71902,40857.1226,83190.65979,41297.71958,33235.64137,35918.46176,30704.83063,44022.64981,43142.3143,105509.8743,26634.67875,20152.12653,24518.17266,19705.04014,34778.88387,16501.17471,24161.28869,49623.05368,55624.24231,14063.98702,9902.679288,19074.87527,32066.82156,47565.51566,6539.76653,35612.8994,15486.3646,35146.53404,0,19658.23668,18946.13035,27611.51921,16354.84358,11512.35583,17252.87432,67861.94796,39443.45941,3154.702491,39175.15158,8893.368134,45573.27331,42765.13579,65010.92932
GREATER THIRD WARD,12214.32914,8795.278849,5782.489647,25873.86757,34448.86628,60733.9496,37242.97611,21388.50402,96676.98769,22402.85402,16743.19887,21139.94405,28145.85719,43683.60587,32128.15041,23942.08683,25820.61302,38034.6146,20999.8512,42986.84933,63454.89215,42094.96771,53802.80445,51281.71524,37701.9361,51255.2531,33622.2624,41782.72402,36182.90618,72634.3596,40492.18843,49914.18338,50812.64789,42926.52827,57459.01188,52163.76623,96784.16323,74641.52385,87554.31627,126251.8687,112820.8909,61792.86464,72300.88222,49743.04921,60831.01354,60433.82629,56313.15977,59413.68984,32874.16257,55511.68864,42702.24737,22672.4324,69954.53805,18831.09912,81968.79562,43968.23762,32961.31665,49211.43086,24485.75299,17765.62115,16201.1005,9469.032356,25758.92277,31366.71668,10694.08777,34863.95283,3813.360408,7088.393914,22760.80912,11609.58242,62021.7609,7673.366553,10266.67298,19658.23668,0,45284.17914,4191.547318,6178.627317,22942.10852,37737.17705,44306.03483,15369.10815,21802.55653,65235.48533,10386.32905,70935.89213,65758.73059,88671.7791
MID WEST,43035.27073,54797.02345,46672.10758,76032.36859,7768.58545,46445.37955,73916.93422,63205.12936,44801.74028,23526.84059,55468.05538,63918.24169,75664.99677,84810.2245,31087.69121,37190.32272,58595.27584,67003.84218,50437.87633,21929.8954,28638.97574,80108.12185,23647.37616,96323.81683,77367.65472,31486.41396,46775.17392,35025.97096,65587.60802,38513.25426,60896.3684,81957.33463,48028.98527,53724.86737,61876.96893,76593.69402,75508.55027,76501.00777,100944.7161,148780.2386,139783.327,36917.21965,39204.88881,7476.954083,20178.70816,48773.87051,36655.05058,100515.4185,56723.33993,25165.91921,39940.50352,47815.53675,22362.51528,68543.08067,122605.0734,26473.80717,27349.45285,15281.91224,35350.82798,54975.89513,35961.25097,47240.91175,74784.36026,80108.89175,36475.00929,9220.012947,43803.30515,57751.51563,72988.66453,32069.52097,10529.95598,40988.15391,60788.34603,18946.13035,45284.17914,0,53292.32768,42018.30439,24878.22253,17486.19496,89971.654,65127.84653,18936.6602,13137.91642,34582.03265,19111.21951,20449.59615,39581.5741
GREATER EASTWOOD,15842.22186,3810.739217,6741.389882,18298.51198,41134.50228,62969.79972,39444.1864,23352.43358,104396.3846,27494.46359,13182.57479,14552.53148,20984.35613,35719.64696,35683.15606,25388.29087,22254.798,41415.34095,20102.12503,47540.35853,68980.41262,34652.80119,58877.66992,43972.45328,32209.01218,55116.91417,34422.18715,44488.96652,32737.61426,76948.5521,38513.47633,44248.82915,52294.25393,42824.67284,57629.99469,48909.29459,98835.53217,74442.07016,85508.34105,122173.793,107369.4669,65479.43884,77161.2894,58264.66944,67781.16605,68391.17213,63852.64286,60320.01491,36691.31918,64360.36559,49579.12395,27193.52161,78602.06845,14220.83012,82886.39053,52661.33368,41458.11051,58010.59253,32465.72348,21225.26687,23949.01157,14590.19095,21080.10221,28990.2459,17905.24475,43386.49905,10638.98799,8472.371222,18244.29249,20274.73549,70112.48052,14280.67582,6174.279181,27611.51921,4191.547318,53292.32768,0,11012.96058,31658.55418,46564.85972,44677.59438,8026.584758,28635.70891,72768.73145,16418.37994,78016.22704,72054.59181,94958.11025
MIDTOWN,4588.883689,12585.83013,4814.765515,32957.69441,30257.6123,54945.18527,50097.57793,34701.75806,93341.45088,16650.04428,16918.00147,25331.91781,31261.10842,49140.49141,25814.00532,19000.42863,25602.49572,47236.14352,18064.03382,37013.0793,57990.75101,45028.25381,48095.14101,54509.49481,38412.4327,44806.56742,28923.54055,35832.57975,35560.02837,66636.93427,37905.75069,50673.68208,45489.35893,38822.21241,52449.73724,50979.9619,91047.83664,70381.4538,84756.22361,125228.6674,112688.6094,55608.41173,64864.00501,46848.64854,56211.24442,59995.697,54481.47632,73406.43598,39464.74309,53520.65731,43742.57506,28527.21052,67231.66512,28261.51893,95890.94928,42493.22997,31928.36605,46762.19285,24407.66148,27936.10749,17285.63404,17028.60016,34475.2971,43442.18587,9925.289526,31974.75377,10084.22775,20603.08027,33547.37101,9378.981283,58806.3243,4423.169268,20588.26064,16354.84358,6178.627317,42018.30439,11012.96058,0,21408.16929,35708.53253,57799.45031,23234.80335,18011.23815,61813.07159,5106.530492,67287.29226,61086.14023,84014.05193
BRAESWOOD,26588.88827,35134.16867,29231.84206,53273.59098,22563.84157,62880.11607,51108.92119,39536.09887,75669.50714,25329.12358,39161.74951,46273.8525,53999.73201,69782.76233,34123.48486,35568.35209,47782.4826,40313.67099,39293.14728,38111.61974,52889.88395,67307.91096,45647.91207,78700.48805,60993.95262,49562.74552,46126.96691,46076.06214,57686.76376,64544.82677,58920.67165,72959.42499,58792.70855,56873.10904,68190.45073,73006.71669,96643.3313,86621.12231,104875.4615,147200.5623,134692.3951,57172.83595,63089.23723,26635.41568,34199.65587,35433.44101,29138.05893,77692.79488,29505.33782,28086.64362,21216.04458,20591.3863,45746.56276,41812.03609,99795.37927,15823.5449,5796.887238,24034.38642,5247.625699,28493.54361,8142.743626,20425.17824,47097.63916,53837.40296,8236.564186,13960.77517,17240.63973,33471.62456,48376.85255,7288.248425,40370.63767,18646.46522,35888.37546,11512.35583,22942.10852,24878.22253,31658.55418,21408.16929,0,11327.47105,63338.21095,41949.22857,16112.72817,45420.19643,17142.55227,52620.12563,51098.55279,72744.22559
MEYERLAND AREA,39967.52404,49823.6704,43121.85268,68616.64898,24248.45634,66234.39279,59439.30317,49922.99581,61979.30394,32986.07108,52509.82469,58461.01621,69274.33692,81002.73254,41370.18397,43455.61312,59163.30483,47156.37739,49873.55973,40823.7244,49854.19333,78214.74966,44923.99445,93400.15548,75299.13167,51297.30147,55599.82227,51322.86185,68058.67978,62296.20218,68256.19978,83670.09914,64767.22454,64792.54166,75480.91196,83051.33958,97109.94122,93084.46092,113324.0323,157119.8921,145053.3402,58008.19605,60692.27247,12295.26298,19930.34488,28228.8084,17829.32278,86493.47246,36179.13918,10763.91702,20336.69405,31171.77638,28709.32862,57215.38942,108402.5616,5695.694852,7072.974334,6509.479134,14912.39863,39870.68788,21470.13444,32183.35627,62254.18337,66618.83179,23357.34124,8338.239812,31175.65853,48950.3899,62496.50662,21591.63553,27815.80856,33232.22201,51317.7209,17252.87432,37737.17705,17486.19496,46564.85972,35708.53253,11327.47105,0,74018.93767,57253.77108,22756.42435,34656.34489,29432.20786,43141.87687,45087.06992,64190.00086
EDGEBROOK AREA,63258.56157,45452.78884,54135.84049,35902.20943,82237.22962,109083.7927,14630.01566,18239.35015,140589.9702,71196.25042,53300.4843,45890.03513,48201.31518,47648.22537,80829.26848,71258.072,60759.06361,27973.27032,64549.07501,91926.05801,112942.6554,56060.46278,104510.862,60963.21732,61389.20587,102784.4457,80075.92495,90300.21572,67753.15723,121627.6818,78504.79488,70911.132,98141.90689,87097.95047,104206.812,81437.16687,144921.6079,117683.4528,121780.9421,146457.7159,129602.5646,110619.7151,123824.5793,90786.85032,99896.75094,80005.5699,85583.78837,13806.63565,36928.0573,88628.92908,60743.86401,38899.38675,108727.8336,28262.33104,34772.84418,76290.88363,66206.16266,86841.62063,55778.12829,29535.40906,51716.72343,37493.58921,20741.2897,14549.41441,56078.7863,81335.79239,43139.33116,29769.9106,26387.77911,61009.61311,105450.9326,57106.09814,34704.83654,67861.94796,44306.03483,89971.654,44677.59438,57799.45031,63338.21095,74018.93767,0,35325.53518,70054.07296,110569.874,61660.12241,117392.0824,113780.0602,136441.6715
MAGNOLIA PARK,27428.28267,7464.980506,18130.25152,7294.463074,52852.61721,71797.07587,35326.6045,20431.08501,116297.5619,38742.15661,13807.26317,6976.88133,12761.94521,25736.64979,46474.4136,34667.43745,20535.23905,43466.02798,25531.95667,58438.11402,80005.15835,25955.24992,69883.66938,34610.43043,24742.68202,65777.51366,41537.45057,54570.14264,28473.55581,87748.44078,38373.92763,36617.17437,59790.64466,47248.82828,63133.94552,43627.13258,106697.989,77366.08596,83275.22123,115032.4774,99766.56285,76064.92946,87987.25957,69871.68174,80551.01107,76377.90753,74201.94053,50980.50536,42215.12906,74843.95285,57045.03582,33762.42713,90034.17967,9312.464931,72819.38002,62505.35211,50902.31043,69149.17731,41106.85604,25675.68361,32367.78022,21703.00719,14623.66084,18144.58452,29806.94781,54987.81004,19593.9317,11622.60823,6812.53961,31476.42773,81973.2525,27193.48866,4299.052321,39443.45941,15369.10815,65127.84653,8026.584758,23234.80335,41949.22857,57253.77108,35325.53518,0,40501.84066,84677.25493,29097.68479,89842.80781,83591.51886,106369.3393
AFTON OAKS / RIVER OAKS AREA,17707.9289,29372.64561,21285.31631,50983.12812,8042.814909,43206.87702,60939.86565,46312.19263,70366.85318,6215.774409,29983.5576,38593.28773,50166.72457,62476.97107,14536.97643,15761.4212,33719.70023,55164.735,25220.69496,19034.2104,36909.75216,55978.58066,28179.31348,70952.54335,52055.27169,30410.42075,26962.80684,26256.13631,41703.94453,47303.17847,39992.1567,58378.05734,38843.53101,36704.93794,47848.87802,55445.82122,77384.60508,66364.05245,85005.85807,129156.6698,118142.5818,38428.03865,47436.83575,24504.5095,41428.9957,52958.75654,45936.65243,85548.10354,45758.11172,35696.18257,39448.77396,35078.00007,45117.39327,45687.05139,107933.3171,31982.20071,23723.06213,28355.17345,24073.19652,37830.90139,21235.31511,27190.33229,52468.12474,58097.35582,17989.11427,12497.40356,21932.0205,33762.63243,49339.94788,10277.43548,35635.6381,18541.43575,37141.64323,3154.702491,21802.55653,18936.6602,28635.70891,18011.23815,16112.72817,22756.42435,70054.07296,40501.84066,0,38960.22813,9705.789109,44373.1853,38512.26759,61563.80974
BRIAR FOREST,61839.35277,73401.37666,65367.32218,95195.62404,23446.94374,48328.48969,93523.49935,83740.61574,23722.04733,40537.31578,73377.31653,82696.09696,93479.64871,104094.1913,42774.07312,49895.39246,75091.55019,86639.18513,67619.74604,30526.21729,24150.41358,97021.86535,23510.48325,113266.1099,94340.27112,33923.44973,59414.2635,43176.64866,81102.81585,34175.44318,76020.12049,97380.37052,53799.22439,64288.62653,70368.84289,90111.43358,70235.55983,80906.15364,107958.8024,158768.9256,152912.6276,36057.43723,31304.26035,15189.99617,23097.09665,56764.17634,48982.73158,120383.6813,75866.3596,32057.27907,54059.0239,68353.86293,20438.78842,88787.88134,142368.0312,40124.25258,46342.61199,27403.36758,55096.13109,75555.40856,56478.40044,67811.10963,95175.97286,100559.1236,57052.31085,28894.32434,64374.40085,77577.74549,93032.93108,52037.4489,5462.632333,61083.00668,80753.65618,39175.15158,65235.48533,13137.91642,72768.73145,61813.07159,45420.19643,34656.34489,110569.874,84677.25493,38960.22813,0,53901.8764,5651.227583,14000.31237,24261.64504
NEARTOWN - MONTROSE,5640.866198,18358.63713,8824.90124,38776.14998,21899.8514,47845.07437,53074.52274,38116.87762,85542.96944,8312.49291,19878.01504,30289.32272,37498.56179,54655.8865,17840.40638,14713.32868,26610.98205,48586.25784,16816.60625,28530.53029,49331.06821,48988.637,39493.55523,59019.33114,40415.42822,37402.28474,25530.94571,28930.49354,35947.92983,58127.43307,36470.4158,52202.04978,40033.32392,35576.48467,48556.47698,50637.21732,83814.15322,66482.4609,82832.42668,124795.8902,112795.6701,47325.86372,57387.7944,39543.71516,50659.41213,57414.96302,51297.47708,77186.86023,40043.96272,47147.12856,41178.1751,29106.81246,60028.42355,33243.2866,99643.48225,36976.33004,27423.29793,39834.96571,22119.28661,30232.3878,17071.17002,19066.94039,40163.18575,48111.91929,9529.021476,24728.75443,11935.97146,24536.35971,38968.14423,6252.833723,51392.20431,7878.798671,25667.44429,8893.368134,10386.32905,34582.03265,16418.37994,5106.530492,17142.55227,29432.20786,61660.12241,29097.68479,9705.789109,53901.8764,0,58740.86645,52512.44033,75377.68404
MEMORIAL,66416.43587,77850.65702,69992.63939,99898.50047,28820.59102,43984.0233,100879.7594,90199.05966,15121.6881,44056.32118,77495.44632,87290.45256,97363.98223,103952.3518,44458.40529,50576.4898,78271.34728,94866.76626,70739.66271,31286.54362,18577.44589,100283.8212,23764.64545,116391.4381,97640.48424,32366.78131,60917.75553,41446.59765,83738.49253,27615.38943,78482.54077,99730.55597,50200.60823,64355.13102,69017.65823,90231.18995,63068.59611,73747.76307,97902.27332,148947.8165,144587.1695,28969.83946,24078.43693,23788.09496,31675.72657,61899.19963,58477.22193,118007.1154,84247.08728,41543.69346,59392.81908,75571.84061,28086.56965,94681.60847,148413.7546,49259.1023,54542.80208,36594.20716,63268.9935,82518.73628,63775.10272,74392.80888,101288.5543,106820.104,64113.7573,36587.03059,70788.25057,83086.40416,98678.22759,57897.59587,15243.25472,67020.36576,86397.26991,45573.27331,70935.89213,19111.21951,78016.22704,67287.29226,52620.12563,43141.87687,117392.0824,89842.80781,44373.1853,5651.227583,58740.86645,0,5776.882356,11956.61805
SPRING BRANCH WEST,59504.00285,70541.79404,63156.84892,92762.05295,25276.98855,29763.82595,98539.25053,86188.51364,23998.13872,36662.43051,69235.57253,80196.15296,88357.60939,97694.31474,34188.53748,41513.84343,68613.25256,93264.51241,60044.40994,20945.9566,6254.097754,90793.43171,13076.78965,106522.262,88166.1652,19883.75196,49817.6557,28602.2403,73501.99667,15124.72681,67184.73408,88833.14697,36689.36954,51517.3319,54780.51257,78419.5462,52695.3759,62495.54559,90469.37006,141805.0309,138685.7903,16176.08479,14328.08313,30419.43117,40232.0867,71930.30983,63762.01402,123103.4783,84175.06187,48172.42046,64486.1353,73302.69262,37850.80554,89651.87803,145372.364,53062.22173,55207.61464,41351.55747,62012.78776,79660.4594,61820.29109,70926.97208,96510.6131,102167.9686,61700.87438,36759.76712,65977.60472,77528.31003,92877.40405,53628.10054,22997.91599,62517.39432,80967.34489,42765.13579,65758.73059,20449.59615,72054.59181,61086.14023,51098.55279,45087.06992,113780.0602,83591.51886,38512.26759,14000.31237,52512.44033,5776.882356,0,11811.21278
ADDICKS PARK TEN,82274.14667,93165.1568,85936.63066,115300.3807,47731.04381,47308.20722,120733.6077,108931.9665,18724.40136,59263.28988,91506.0951,102454.968,110588.0889,117276.866,56387.17683,62166.83082,90869.91213,115030.0899,82128.10994,43138.12134,23465.31908,113021.9394,35118.57023,128717.5705,110384.1748,41566.6276,71881.48989,48738.26721,95606.57302,26703.9006,88691.15603,110872.672,56923.75343,72824.77474,73308.92477,100166.1568,54942.67052,76136.05097,100751.9765,148225.943,149713.447,32694.63331,21564.97938,44982.87933,51916.86521,82556.81462,79007.54333,142112.1174,104933.638,62004.03376,80424.95308,95401.73564,39680.6244,112536.7088,167426.5129,70460.23978,75391.27095,57863.51881,83558.74389,102043.8325,83795.89985,93473.13248,119322.902,124973.8757,83888.36878,57330.01357,88870.03321,100398.0736,115698.5562,76437.93429,34171.2914,85388.7311,103880.7056,65010.92932,88671.7791,39581.5741,94958.11025,84014.05193,72744.22559,64190.00086,136441.6715,106369.3393,61563.80974,24261.64504,75377.68404,11956.61805,11811.21278,0
