,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FOURTH WARD,0,9544.880955,1734.800739,32591.39084,23972.45872,43821.59726,47548.32566,31669.77617,72990.58717,2842.691287,11046.93024,20996.04141,30027.16044,39326.9078,14693.71382,7561.946995,17444.6493,44803.09494,7725.248111,26320.60591,50002.86207,36783.8286,41398.9339,51581.27243,33142.49733,37774.26506,19627.35344,23630.16721,27048.24852,56715.76944,23912.01148,41140.07061,33747.60134,24254.78799,44412.63419,39921.5284,80333.10148,57243.15964,68036.38742,106700.5147,89712.68692,45166.15579,58760.20188,39896.06548,55887.73381,61120.63239,56098.28197,65105.92792,40392.2257,50037.14404,35746.89846,27788.90589,60549.0761,29475.68579,90318.86968,42326.89096,31913.76447,42385.78725,26219.47596,28202.10738,19725.04654,20053.61387,36448.50042,42776.8463,11843.24026,29197.06025,11970.37815,19563.00969,32143.12876,8950.184646,51222.37342,7357.763983,20293.63755,11139.26942,7328.019718,32967.5952,10573.53051,889.8837871,21807.95034,33642.65262,57515.41466,22228.90208,9261.972581,51847.00208,1497.503058,49462.9159,47926.96595,67523.29268
SECOND WARD,9544.880955,0,1200.435797,10053.26196,35442.67924,50823.23787,33884.33285,17727.54369,84602.67486,9839.190958,1311.670621,2360.017036,10111.00073,19288.69404,23949.27124,12860.81922,12735.642,35653.33509,6086.925118,36775.05261,60417.69563,20775.35064,51832.40048,34712.23499,19701.59041,47210.95138,23111.63914,30169.97774,19941.63955,67233.49276,20182.64782,28679.848,38940.5255,23862.96752,48300.83581,34322.89764,86800.02564,58789.42616,65082.47002,102051.049,76035.5705,53906.79783,69909.20785,51303.3571,66911.65942,66941.45503,64262.39981,49364.38131,36010.73429,59825.04766,39195.90887,26530.61747,72152.03829,12744.15117,71962.58795,50783.83342,39687.22168,52913.95574,31243.18799,20819.63795,22880.41921,14706.25806,19135.09829,23446.06636,17751.502,40745.45507,11361.1642,7844.524682,12071.94782,17449.38015,62973.08058,12747.49244,2969.45617,22598.13231,5552.911258,44714.90816,705.1009777,7236.133923,29957.83464,43088.92605,40126.97594,1089.770822,20901.80414,63447.23266,12493.86244,60933.85172,58919.84282,78285.19454
DOWNTOWN,1734.800739,1200.435797,0,23513.24044,27562.2619,45071.2422,38959.52188,22830.98902,76544.24901,3444.826342,2050.872911,11405.79829,21360.65117,29435.13457,17699.43337,7204.126233,10296.56973,37445.53404,1942.610502,29856.54932,53577.04563,26916.79314,44972.42063,42683.8464,24100.46211,40830.21291,17984.13983,24464.39973,19440.68909,60077.56052,17984.10346,32123.1885,33662.90838,20699.97327,43009.18308,32807.98954,81249.63167,55087.47555,62941.99803,100314.795,80771.33631,47895.98605,62224.18908,43470.75755,59393.64773,62903.12761,58796.69545,56260.5604,34977.94885,53230.41052,35453.11416,23712.67544,64164.98566,20464.88965,81179.46056,45078.17641,34377.58661,45750.94344,27103.68876,21656.30182,19089.57401,14632.65561,27484.17695,33497.65117,12470.16464,32808.28315,8576.96526,10488.74906,22724.6088,11172.10988,54859.69966,7174.380109,11510.76809,14659.70968,1549.579967,36628.254,1622.973066,1168.10893,24283.87084,36661.62416,48398.03138,12968.68623,12827.13397,55398.88818,4772.746426,53057.9814,51598.99802,71133.0889
CLINTON PARK TRI-COMMUNITY,32591.39084,10053.26196,23513.24044,0,58245.94264,70677.73968,28023.95719,16357.00556,106180.2925,31936.5392,14374.03632,1320.226954,740.3196088,4262.080196,45973.29977,33901.61301,15285.42029,35413.03171,26086.5141,58949.01027,82815.15516,9633.741374,74538.05817,19834.15011,14986.50827,68544.55791,41210.75128,50407.92097,17685.06701,89004.83213,29967.41875,17476.76395,57197.05179,38286.21166,62168.32549,31135.84812,104587.8258,68616.19512,62670.53772,93935.52367,62020.8841,75202.3007,92071.54565,71540.50571,87058.4785,78231.35622,80900.98637,38454.03402,39100.64563,78210.3439,50840.18367,34696.55808,92521.16104,8731.904317,55812.14514,68057.40163,56833.19993,72646.56361,46748.79649,25599.37463,38080.05037,23415.19095,8573.768195,8300.234374,36291.55692,61171.78054,24010.62811,15815.13462,1632.954131,37171.20165,84884.49889,33196.89895,8499.953241,44020.88873,21820.22687,65862.6515,14083.77271,28800.50909,48165.05042,61640.07167,28924.05715,3386.065037,43388.56625,85153.27476,34726.5477,82892.42898,81151.09259,100426.2047
GREATER UPTOWN,23972.45872,35442.67924,27562.2619,58245.94264,0,25872.68423,61225.79117,49349.5038,34854.39563,2261.180633,35352.53827,45965.94221,55359.08296,63918.57051,8810.60628,14842.63717,37189.27085,54442.13442,29523.74035,2132.358839,18899.40569,59795.40369,11053.52575,75234.71997,56301.08525,16026.66427,24165.08881,13716.84385,43722.37616,28409.88975,38711.44593,60315.45802,23993.99036,31574.13724,40478.09608,53236.19991,60390.08058,52931.80771,71246.1224,112746.4739,105818.8097,20401.47972,30288.46625,8983.103579,26591.34083,43711.70531,37495.68111,79149.31418,46248.39579,24633.98814,30794.3017,34520.58019,25316.46787,52258.53203,108050.3617,25817.15675,19701.39066,16731.63924,23593.81902,41648.00744,23139.09582,32248.29358,58557.59792,65058.77129,22808.4618,4127.477247,28000.15958,41532.89616,56673.42147,15498.34175,15618.14237,24436.02146,44357.62125,4316.704628,28642.27114,1237.516026,35351.81772,24421.70043,13504.98871,16220.2038,75672.35265,47624.07419,1732.805804,14784.7899,16253.13525,13081.78044,14521.91461,33691.81237
GREATER INWOOD,43821.59726,50823.23787,45071.2422,70677.73968,25872.68423,0,92051.50866,76278.21993,56175.06732,25574.82468,44823.06017,55034.75954,60439.46877,69446.02868,15587.97947,20871.36248,40707.05027,88556.99458,32454.16298,11636.6998,16751.91903,62824.7951,11781.6524,75820.91517,56981.84611,7509.09298,18145.51308,2492.650951,43641.08921,13976.34927,30679.06604,55690.63201,1033.571893,15512.42189,13322.38438,44493.55224,17377.41826,19877.197,43725.2901,85122.45138,87585.6095,1546.508974,19249.87636,49074.87988,63419.3935,86602.43741,79793.10852,109746.404,83622.15077,66222.05953,71598.7529,70149.27598,59067.80327,75129.37855,134056.0519,68299.08509,61673.92878,58527.32462,62273.64537,73662.32024,59962.06736,64417.56277,82101.60672,85788.48047,54655.15188,46325.03437,55692.73325,64073.95445,75170.30999,48794.22921,47387.11772,53095.99033,65735.29588,42239.0822,53361.47839,39752.58155,55675.7045,47534.62494,54970.29173,58422.96856,101879.002,64709.95904,35238.94705,41598.53622,40370.25113,33210.22073,23644.21967,31900.20517
GREATER HOBBY AREA,47548.32566,33884.33285,38959.52188,28023.95719,61225.79117,92051.50866,0,1581.936262,101777.3797,49950.35975,41176.56401,29916.41713,37736.09152,42876.67731,62880.11754,55085.30133,52830.68461,1795.641326,49703.03478,71212.56397,94198.26763,52103.97103,85952.5851,60464.0168,54990.39408,86058.28517,66783.15442,71958.26421,57158.93723,103273.9817,62515.90097,60136.42644,82119.9792,67752.18643,91884.86003,72507.2777,128931.5866,102676.0817,104038.8197,136550.1642,101746.1925,92564.39746,105458.7969,65522.41858,76705.59059,50088.55314,61515.22332,2430.027742,9880.653744,63040.29519,27746.30428,14409.94182,82919.73662,18108.39546,29325.87937,52738.90558,43922.27025,63856.26017,33884.17982,8389.061921,30051.30271,20293.91247,12093.93576,6235.05062,35879.92262,60232.20615,26899.9061,17831.97837,22010.67591,41954.01096,82293.24571,38442.40327,23175.74689,48909.17226,28738.97858,65179.89414,30418.13917,40909.023,42347.35376,50927.92963,2980.580411,27175.62296,51785.94865,84887.1298,43876.60458,85970.94897,88401.9998,107229.5855
GOLFCREST / BELLFORT / REVEILLE,31669.77617,17727.54369,22830.98902,16357.00556,49349.5038,76278.21993,1581.936262,0,93267.84381,33391.99085,25033.58161,16281.35121,23938.32682,32484.352,47235.54587,38240.18761,37147.4626,3998.019036,33334.10671,56573.10368,80328.30914,38611.76474,71907.9827,49785.43607,40175.4747,70795.25888,50390.66676,55395.04062,42449.199,88936.77681,46289.98429,46892.64244,65293.69681,51026.39715,75552.68109,57382.90584,112983.3751,85979.98598,89126.2674,123057.8574,91107.9486,77496.08252,91290.86582,56934.7553,70330.62775,50687.3574,58230.54197,13743.39253,9246.248582,58292.26307,26249.50135,10040.58043,76958.29781,4460.811505,38985.77352,47282.61399,36272.30536,56487.24744,25110.64333,1664.899972,20361.73722,5349.826265,2459.337273,1941.187674,23844.6022,49053.94402,10877.28331,1992.287868,10270.47482,28407.99906,72667.94166,24524.87554,7528.99918,35240.19775,12053.56002,53894.09876,14124.92681,25562.46217,31673.41135,42874.78866,7943.963626,13107.98833,37467.10962,74234.99289,29149.39475,74147.3374,75412.76922,94833.92303
ELDRIDGE / WEST OAKS,72990.58717,84602.67486,76544.24901,106180.2925,34854.39563,56175.06732,101777.3797,93267.84381,0,51385.3377,84818.24552,93838.7771,104948.5003,111868.2308,54317.94871,60628.99043,86714.56813,93206.78612,79166.45176,41803.18477,30085.874,108609.396,33951.84125,124852.9929,105908.6121,44137.5355,70930.29709,53389.91154,92761.75054,38211.10942,87669.40631,108987.0896,61729.12306,75336.53773,80725.57598,100220.7436,70004.42319,85811.78619,109069.6526,150615.5744,149625.8412,40872.49566,32702.27805,20022.30737,23536.09917,53269.5092,49520.52872,117678.3476,82227.798,32300.36023,52711.03306,77083.08695,7229.232331,98854.24517,148635.4301,44589.12495,53688.15282,31495.71169,61717.3917,84501.10511,65223.71131,76950.24283,105014.0175,110247.3758,66115.80455,37771.73756,73769.03219,88109.14674,103324.5241,62408.9328,7949.293562,71331.86311,91173.85621,49346.63368,75680.97028,23926.12456,83569.59096,72361.13934,54480.08736,41312.68026,119480.5437,95402.19465,49324.49704,4687.426384,64766.48591,2866.095194,11132.52999,5976.826767
WASHINGTON AVENUE COALITION / MEMORIAL PARK,2842.691287,9839.190958,3444.826342,31936.5392,2261.180633,25574.82468,49950.35975,33391.99085,51385.3377,0,9178.46284,19509.97197,29198.23502,36199.1037,1555.414172,1340.403185,13062.9156,47439.61281,4136.882201,3159.732745,26799.47173,33509.9792,18395.27286,49667.72454,30760.24009,18188.16741,14008.74674,10788.27204,21766.13509,34920.74989,18149.42813,36693.57045,21767.87589,18307.91093,35087.20686,34351.74022,62772.85894,48207.19943,62035.46721,100752.8176,84948.35839,23987.20968,37339.1936,23433.55013,41546.0742,56211.11032,49324.71457,66847.46085,43987.38079,38101.69637,36721.51019,31375,41749.32568,32596.89666,91133.56292,35798.10849,27764.89697,29965.78522,26767.08129,32688.10427,22925.3794,24402.0359,39603.94,44004.94709,15854.58967,14427.42476,15464.36363,20983.95956,33554.03579,11906.71546,31376.08173,12972.25222,23560.43489,7305.578517,10980.18162,14395.84634,13334.85394,6076.205445,20358.40512,26766.62671,59058.05563,23950.32651,1037.053931,30042.51544,2139.101853,27143.83972,25087.26859,44427.34795
GREATER FIFTH WARD,11046.93024,1311.670621,2050.872911,14374.03632,35352.53827,44823.06017,41176.56401,25033.58161,84818.24552,9178.46284,0,1116.330529,9228.312491,17471.39599,22255.65099,9129.44401,1010.946353,42463.59434,1587.989912,35264.13759,58004.19928,13744.34264,49919.96193,29677.37875,11021.2757,43143.64659,15047.67326,24304.20082,8096.182703,63622.76008,10093.9429,17573.78342,31420.17019,14399.89299,39529.65581,21471.77943,79549.50313,49166.89711,53732.94629,89122.97594,65994.044,49417.72834,66698.7392,52951.06569,69589.34237,71308.96989,68616.56726,56087.84938,42196.52491,62610.89312,43984.67723,31934.46934,73481.98305,20602.46317,78006.6547,54120.42367,43444.93846,55597.79622,35996.34073,27118.58433,27526.76841,20587.57942,26737.86255,29305.48758,22806.89982,42327.36522,17517.29291,14052.54586,18856.58228,20221.45293,63665.22499,17487.66431,10809.77882,24430.77263,11209.04716,45624.63,7229.279652,11651.94917,33897.91382,45958.10426,47020.20885,7701.088778,21613.49456,63531.97268,14511.01679,60568.033,57875.20669,76478.87932
DENVER HARBOR / PORT HOUSTON,20996.04141,2360.017036,11405.79829,1320.226954,45965.94221,55034.75954,29916.41713,16281.35121,93838.7771,19509.97197,1116.330529,0,911.1505308,9270.054458,33417.89223,20394.44459,2307.209732,34886.15371,12754.13632,46397.3136,69380.63095,7381.969011,61213.55168,22131.6413,5580.076189,54524.45378,25389.28926,35227.98199,6330.245816,74957.02757,15197.34582,12625.72064,41332.35078,22715.34761,47674.44552,21858.32549,89084.72447,55579.22101,52689.899,86276.56041,60689.66904,60563.58236,78097.81314,60480.14223,78563.20565,74300.83025,75090.48802,40951.16221,38125.97312,69833.00552,46227.30449,32349.13027,81081.25195,9146.979406,58187.39933,60756.45067,49456.00768,64274.2031,40502.46478,24115.70543,31150.57924,20314.24774,11308.86445,11905.48448,29167.64282,50332.33102,19009.63638,13988.4613,4447.302024,27336.39918,74119.99965,24636.21227,6760.367366,33833.81271,15802.09693,54490.46489,8806.672369,19280.65885,41099.09099,52077.32035,32606.03534,1005.223861,31893.23744,73475.03642,24419.48624,70368.3904,68624.19547,87596.92651
PLEASANTVILLE AREA,30027.16044,10111.00073,21360.65117,740.3196088,55359.08296,60439.46877,37736.09152,23938.32682,104948.5003,29198.23502,9228.312491,911.1505308,0,3813.103497,41575.25528,28053.54891,4124.313291,43009.26989,20712.15325,54469.93832,76785.9839,2012.309009,68696.40825,16337.23646,2489.793665,61412.00091,31468.06995,41644.1824,6219.218883,80778.56991,18759.22163,10326.66897,46354.40839,27275.77535,50726.51163,19878.77494,93211.39833,56981.75927,51943.53446,84827.33247,57778.08298,67135.79342,84525.16503,71928.1722,87289.01332,81598.20275,82627.74097,48392.3839,45137.9611,78953.93499,53506.12621,38368.84479,92890.65544,15552.86964,65415.88139,68932.70548,57698.75621,72952.19059,47829.95367,30319.99816,39052.5456,25789.8722,17827.98297,18052.14489,37173.6936,61491.18199,25029.24587,20624.58908,11027.91507,37592.30594,83831.13984,33247.97344,12194.26448,43600.97135,23030.00634,65764.19383,15136.92742,28121.50271,49138.87115,62349.77831,38954.90971,5802.79212,41716.0527,83680.97375,33393.30455,80443.41309,77159.48869,95405.32376
NORTHSHORE,39326.9078,19288.69404,29435.13457,4262.080196,63918.57051,69446.02868,42876.67731,32484.352,111868.2308,36199.1037,17471.39599,9270.054458,3813.103497,0,50345.14048,36787.03386,12993.44787,50337.61881,30555.02233,62967.59643,86635.9296,1370.773341,78732.05334,5970.335345,10252.60854,70937.83935,40558.51527,48647.10251,13612.66743,91094.47708,27827.37635,9939.761471,54381.70218,34356.04474,60597.30556,25318.09333,102094.0635,64453.59201,56554.61268,82647.39344,45751.57124,76186.1512,94797.31136,79362.18564,97150.36958,91585.1248,93237.61904,43907.68995,54758.66645,88354.52897,63189.04961,49205.96535,100201.8609,25365.38074,52223.23147,79023.3693,67604.87845,82825.23682,58237.32353,40627.03598,49045.84139,36614.31147,24928.92884,18032.01931,47454.86979,68881.25413,35961.98071,31533.75323,17814.2328,45855.77085,92578.82019,43125.05127,23327.1336,52369.46653,33606.12418,72997.14082,25864.55576,37786.10995,59481.28183,70793.55867,40871.56221,16805.38345,50265.48175,91863.87624,42975.69326,87425.54569,85263.48764,102812.2117
LAZYBROOK / TIMBERGROVE,14693.71382,23949.27124,17699.43337,45973.29977,8810.60628,15587.97947,62880.11754,47235.54587,54317.94871,1555.414172,22255.65099,33417.89223,41575.25528,50345.14048,0,1191.916865,22331.03225,59635.72522,15164.6994,1835.806132,22486.67101,46042.13846,14822.43608,60439.62828,41697.91179,8044.202745,10204.46053,2214.149529,29713.16047,27974.28591,23815.25506,46322.2444,11898.89169,18089.78599,26670.76206,39733.23852,51668.00054,40388.14602,59067.38141,100833.9559,92284.24686,14915.11313,30806.66412,34095.65785,50011.27329,66532.48569,58919.06732,80624.39439,54428.3676,49196.4417,46608.11011,41702.02882,50003.08536,46613.81014,105934.9411,45632.52341,38525.77415,40453.68959,36461.11926,44018.40893,31995.8924,34815.38943,53658.01483,58337.20505,25132.8254,25193.45702,26431.60882,35253.17054,47908.18527,20620.96154,37924.61817,23405.83175,37708.04521,16210.5878,24278.56229,24537.08334,27538.79531,18056.39922,29328.43196,36425.48216,73215.93809,38310.009,9887.551008,34373.26635,10825.22493,29048.84471,23336.87316,41158.9085
GREATER HEIGHTS,7561.946995,12860.81922,7204.126233,33901.61301,14842.63717,20871.36248,55085.30133,38240.18761,60628.99043,1340.403185,9129.44401,20394.44459,28053.54891,36787.03386,1191.916865,0,8788.376101,52454.94954,1499.759941,10200.18028,32876.34405,32865.1318,25084.38999,47434.35563,28095.36014,17422.44826,2118.15565,1757.070896,16253.23389,37929.47552,10199.77133,32964.1616,12494.44716,6555.956623,25487.6877,25826.81705,57579.61053,38822.17509,50036.8971,89353.99958,78514.70699,23468.53262,41020.08125,39042.22947,55847.96801,68927.39367,61899.00082,70897.00806,49490.22896,52519.27508,44451.1654,37190.76829,56162.22854,37059.3471,94494.54213,47459.83275,38697.39032,44095.42245,34517.2436,37943.36691,29313.22874,29924.51592,43985.53505,47790.45654,21516.82066,28927.5626,21186.98444,25095.09781,37160.68688,18444.15581,44595.07201,18450.86645,27650.19397,15943.87814,16010.91036,29925.88205,17647.73148,11124.17526,29149.63333,37968.81048,63640.97859,27189.31743,9629.760804,42248.91229,7662.91697,35890.29152,32292.39279,48978.1372
KASHMERE GARDENS,17444.6493,12735.642,10296.56973,15285.42029,37189.27085,40707.05027,52830.68461,37147.4626,86714.56813,13062.9156,1010.946353,2307.209732,4124.313291,12993.44787,22331.03225,8788.376101,0,55609.97581,1693.073496,34958.31395,57101.45976,7043.443251,49105.63073,22737.13599,3964.512189,41286.28394,11322.96754,21516.83182,1183.618295,61210.43391,3349.793096,11353.71614,26872.07825,8545.186394,34128.93777,14881.33566,74840.29559,42584.04004,46907.52979,82783.9097,59491.16734,46955.30976,64909.34014,57521.20553,74701.66134,80955.29818,76544.80898,65829.46027,54852.10967,69154.70884,54089.49463,43320.58873,77245.91651,30021.15638,83462.86325,61873.57687,52199.38899,61301.62761,45068.94764,40227.83463,37692.43031,33272.67552,34265.69707,36193.15644,31700.30617,46960.10666,28366.31091,27361.81016,26744.73602,28310.27813,66602.32898,26586.24933,22109.82375,30250.07748,21057.66236,49314.6448,18707.08659,19761.84377,41857.58983,53057.95403,56295.73714,16394.06257,25987.7252,65542.56204,19820.51313,61584.45967,57660.02052,75542.31303
MINNETEX,44803.09494,35653.33509,37445.53404,35413.03171,54442.13442,88556.99458,1795.641326,3998.019036,93206.78612,47439.61281,42463.59434,34886.15371,43009.26989,50337.61881,59635.72522,52454.94954,55609.97581,0,49112.83815,66497.14093,88422.63932,57796.35679,80479.65312,69205.63657,59055.63243,81932.29174,65946.01951,68088.63458,60492.37941,97939.94888,61595.59122,63867.81328,78766.54892,66421.66687,90723.67765,75866.44417,125824.5326,100468.5474,104535.6501,139456.7471,108596.2624,87980.25129,99915.40404,55995.13663,64770.96616,33318.23416,46596.77067,14943.54321,1100.377569,49118.55408,14864.11206,7612.078613,70615.467,22916.81284,43006.46937,40241.93258,34605.05681,53351.16841,25814.93908,3877.68395,23118.67579,17983.06896,21106.73891,20518.23644,30142.47956,51421.07196,25161.8687,19205.2044,29609.24396,35454.9297,72995.16962,33952.04253,25556.03239,43783.01357,27194.60554,58339.75508,30399.52202,37793.08664,34592.50989,42018.83418,21693.10208,32057.25755,47150.28064,77484.68953,39849.63932,80602.43939,83225.76995,101923.6444
NEAR NORTHSIDE,7725.248111,6086.925118,1942.610502,26086.5141,29523.74035,32454.16298,49703.03478,33334.10671,79166.45176,4136.882201,1587.989912,12754.13632,20712.15325,30555.02233,15164.6994,1499.759941,1693.073496,49112.83815,0,27140.66434,49093.8038,26179.13611,40977.78031,40333.27833,20586.5286,32969.44509,3009.358192,12508.74807,8793.161561,53014.84954,3348.652102,25580.55169,18337.73213,3407.332097,26762.94499,18966.28525,66816.09574,37536.16898,46258.42119,84425.80864,71382.54032,38133.5726,56810.30396,48836.93213,65343.59239,71408.33948,66715.80058,66200.6652,46664.17292,59932.16217,45059.90485,35150.26407,68862.9138,30235.80953,88878.625,52424.84464,42403.74585,52053.62838,35782.87965,32900.5425,28702.44845,25930.1436,36957.05972,40222.35158,21983.31021,38235.89424,19181.11358,20994.3377,29488.4593,18863.27873,58523.07266,17132.31025,20212.01281,20698.60137,12303.7978,40894.77531,11404.8421,10042.67819,32037.56968,43671.50304,57208.28336,19166.30338,17240.61647,57951.67283,10243.54523,54252.82909,49509.2785,66755.25273
SPRING BRANCH EAST,26320.60591,36775.05261,29856.54932,58949.01027,2132.358839,11636.6998,71212.56397,56573.10368,41803.18477,3159.732745,35264.13759,46397.3136,54469.93832,62967.59643,1835.806132,10200.18028,34958.31395,66497.14093,27140.66434,0,9656.396991,58384.34005,1844.189398,72958.89275,54387.16326,1431.026904,17991.15441,3052.964874,41201.08478,15704.80814,34833.07675,57865.68655,12659.61347,24943.17454,29641.78362,49804.97733,45250.70387,41850.05152,62553.41892,104711.4524,101408.6022,5726.04985,18289.17361,26406.12187,42459.02235,63905.7851,55825.93344,89259.42962,60731.18726,43400.19584,47767.25645,47472.13874,39537.09184,57926.8353,116072.6066,43909.41744,37438.97491,35416.90341,38671.67507,52060.42127,36881.46558,42683.30184,64979.19797,70237.80308,33102.9761,21925.5264,35340.17167,45552.98267,60069.48249,25826.73658,27395.08377,32496.02833,48990.12775,18234.59295,34571.86615,17283.56697,39575.62358,28747.98199,30648.48074,34441.2227,83592.29174,50576.34055,11262.45172,23235.85899,20154.75118,17058.62605,10056.44688,28039.89917
SPRING BRANCH NORTH,50002.86207,60417.69563,53577.04563,82815.15516,18899.40569,16751.91903,94198.26763,80328.30914,30085.874,26799.47173,58004.19928,69380.63095,76785.9839,86635.9296,22486.67101,32876.34405,57101.45976,88422.63932,49093.8038,9656.396991,0,81744.76664,999.8071253,95526.11603,76461.60905,7443.180645,37704.67981,16856.2558,63313.3108,2867.475855,54837.70099,79009.45855,24616.31664,40271.81142,41797.79775,68752.1851,39362.21462,48829.23835,73097.38157,114767.1079,115439.8124,3276.472119,1399.885015,33503.12161,43920.61455,72763.46465,65340.45645,112299.6103,80203.58798,50368.05653,63751.72151,68458.92835,37865.64662,81376.64981,139838.4772,54048.55333,52889.44357,43836.39869,57447.43095,74170.14977,56762.37886,64426.49841,88380.28372,93883.70881,55313.1281,34642.28395,58201.56976,69802.6596,83779.55175,46914.78623,27486.41288,55276.83037,72507.29411,37272.65386,57677.32648,23275.95836,63244.51844,52238.86926,47229.63422,45357.08978,107013.154,74279.00416,31422.54215,19159.87812,43580.57951,11219.31209,1032.902888,8210.541464
EL DORADO / OATES PRAIRIE,36783.8286,20775.35064,26916.79314,9633.741374,59795.40369,62824.7951,52103.97103,38611.76474,108609.396,33509.9792,13744.34264,7381.969011,2012.309009,1370.773341,46042.13846,32865.1318,7043.443251,57796.35679,26179.13611,58384.34005,81744.76664,0,73544.83361,1302.465035,2427.641769,65500.62791,34859.60194,43793.02193,6875.040543,85324.26674,22026.78772,2155.078577,48104.41031,29049.63925,53326.9889,19301.5201,94789.9425,57624.03404,49224.32761,75747.22215,42047.88674,70432.93768,89361.5989,78118.41316,95471.44781,94823.20362,93280.0977,61849.76777,59701.0978,88152.50205,66647.70392,52132.33827,98417.95231,30447.99782,73561.75147,79491.44375,68435.68449,81354.15756,59730.2618,44730.4466,51187.08162,39551.36932,32196.88687,31244.94603,47226.72126,67474.80753,37660.59516,34021.74537,25124.34204,45724.37484,89494.70506,42237.5621,26431.78889,50237.73846,34300.4952,70506.02332,27289.47628,36556.26422,58919.4744,71508.54347,52387.25755,19160.01109,47277.88085,88378.26695,40309.95147,83922.29389,80920.85378,97902.18519
SPRING BRANCH CENTRAL,41398.9339,51832.40048,44972.42063,74538.05817,11053.52575,11781.6524,85952.5851,71907.9827,33951.84125,18395.27286,49919.96193,61213.55168,68696.40825,78732.05334,14822.43608,25084.38999,49105.63073,80479.65312,40977.78031,1844.189398,999.8071253,73544.83361,0,86784.11204,68462.66869,1045.319996,30063.3329,8560.845843,54137.21554,6152.323676,47606.43207,69728.16451,17274.87122,31979.79225,35950.67821,59751.34936,39553.24788,44282.09422,66902.17938,108907.7301,107940.303,1595.947897,8727.625924,27480.90347,39263.70785,64357.29119,59044.78137,104057.5529,71852.80517,43829.73138,56128.89554,60527.34947,32890.11528,72823.11288,131454.9352,47781.84626,44995.23757,37920.05376,49065.69282,65905.82136,48325.18044,55849.44303,79830.2437,85292.94651,46724.78281,27353.36056,49672.99672,61314.62964,75182.01738,38378.58589,23151.16358,46690.30602,63957.45168,28793.06297,49147.25974,16950.39998,54652.45198,43693.83548,39668.84098,38011.75262,98590.99725,65673.3339,23403.66276,17043.79792,35043.2515,9294.622149,2657.959913,19731.94421
